Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
DUCHESS RESIDENCES,"4,570,000","2,755.58","1,658",Jan-20,DUCHESS AVENUE,Resale,Strata,256,"17,852",-,Condominium,1,999 yrs lease commencing from 1875,10,Core Central Region,01 to 05
CITY REGENCY,"1,020,000",850.36,"1,199",Jan-20,ST. MICHAEL'S ROAD,Resale,Strata,79,"12,911",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
THE FORD @ HOLLAND,"2,120,000","1,140.98","1,858",Jan-20,FORD AVENUE,Resale,Strata,106,"20,000",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
MARINA ONE RESIDENCES,"3,434,033","1,593.07","2,156",Jan-20,MARINA WAY,Resale,Strata,148,"23,203",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,01 to 05
MARINA ONE RESIDENCES,"3,476,286","1,593.07","2,182",Jan-20,MARINA WAY,Resale,Strata,148,"23,488",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,06 to 10
MARINA ONE RESIDENCES,"2,715,728","1,140.98","2,380",Jan-20,MARINA WAY,Resale,Strata,106,"25,620",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
KERRISDALE,"1,330,000","1,259.39","1,056",Jan-20,STURDEE ROAD,Resale,Strata,117,"11,368",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,11 to 15
ROBIN REGALIA,"1,598,000",882.65,"1,810",Jan-20,ROBIN ROAD,Resale,Strata,82,"19,488",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
CANNE LODGE,"1,350,000","1,237.86","1,091",Jan-20,LORONG 3 GEYLANG,Resale,Strata,115,"11,739",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
BURLINGTON SQUARE,"1,000,000",861.12,"1,161",Jan-20,BENCOOLEN STREET,Resale,Strata,80,"12,500",-,Apartment,1,99 yrs lease commencing from 1996,07,Rest of Central Region,11 to 15
LE NOUVEL ARDMORE,"17,200,000","3,842.75","4,476",Jan-20,ARDMORE PARK,Resale,Strata,357,"48,179",-,Condominium,1,Freehold,10,Core Central Region,26 to 30
LE NOUVEL ARDMORE,"15,800,000","3,821.22","4,135",Jan-20,ARDMORE PARK,Resale,Strata,355,"44,507",-,Condominium,1,Freehold,10,Core Central Region,26 to 30
PALM GREEN,"1,330,000","1,259.39","1,056",Jan-20,PASIR PANJANG ROAD,Resale,Strata,117,"11,368",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
SUNSHINE PLAZA,"1,790,000","1,668.42","1,073",Jan-20,PRINSEP LINK,Resale,Strata,155,"11,548",-,Apartment,1,99 yrs lease commencing from 1997,07,Rest of Central Region,06 to 10
THE INTERLACE,"1,560,000","1,184.04","1,318",Jan-20,DEPOT ROAD,Resale,Strata,110,"14,182",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
RIVERGATE,"3,250,000","1,528.49","2,126",Jan-20,ROBERTSON QUAY,Resale,Strata,142,"22,887",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,760,000","1,345.5","1,308",Jan-20,KEPPEL BAY VIEW,Resale,Strata,125,"14,080",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
THE CENTRIO,"1,580,000","1,205.57","1,311",Jan-20,IRRAWADDY ROAD,Resale,Strata,112,"14,107",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
CARABELLE,"1,303,000",947.23,"1,376",Jan-20,WEST COAST WAY,Resale,Strata,88,"14,807",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
KENTISH LODGE,"990,000","1,119.46",884,Jan-20,OXFORD ROAD,Resale,Strata,104,"9,519",-,Apartment,1,99 yrs lease commencing from 1995,08,Rest of Central Region,01 to 05
GLOUCESTER MANSIONS,"1,580,000",882.65,"1,790",Jan-20,NEWTON ROAD,Resale,Strata,82,"19,268",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
HILLTOPS,"5,532,000","1,819.12","3,041",Jan-20,CAIRNHILL CIRCLE,Resale,Strata,169,"32,734",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
HUNDRED TREES,"2,430,000","1,894.46","1,283",Jan-20,WEST COAST DRIVE,Resale,Strata,176,"13,807",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
PAVILION 11,"2,300,000","1,485.43","1,548",Jan-20,AKYAB ROAD,Resale,Strata,138,"16,667",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
WATERFRONT @ FABER,"1,598,000","1,173.28","1,362",Jan-20,FABER WALK,Resale,Strata,109,"14,661",-,Apartment,1,99 yrs lease commencing from 2013,05,Outside Central Region,01 to 05
SIMS DORADO,"950,000",861.12,"1,103",Jan-20,LORONG 39 GEYLANG,Resale,Strata,80,"11,875",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
KILLINEY 118,"1,120,000",570.49,"1,963",Jan-20,KILLINEY ROAD,Resale,Strata,53,"21,132",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
8 SAINT THOMAS,"3,908,000","1,302.44","3,001",Jan-20,ST. THOMAS WALK,Resale,Strata,121,"32,298",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
8 SAINT THOMAS,"2,468,000",807.3,"3,057",Jan-20,ST. THOMAS WALK,Resale,Strata,75,"32,907",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
TANGLIN VIEW,"1,490,000","1,162.51","1,282",Jan-20,PRINCE CHARLES CRESCENT,Resale,Strata,108,"13,796",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,06 to 10
MARINA ONE RESIDENCES,"1,711,255",753.48,"2,271",Jan-20,MARINA WAY,Resale,Strata,70,"24,447",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
8 SAINT THOMAS,"4,060,000","1,302.44","3,117",Jan-20,ST. THOMAS WALK,Resale,Strata,121,"33,554",-,Condominium,1,Freehold,09,Core Central Region,31 to 35
CHEN FANG MANSIONS,"825,000",936.47,881,Jan-20,LORONG 33 GEYLANG,Resale,Strata,87,"9,483",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
DRAYCOTT EIGHT,"5,600,000","2,895.52","1,934",Jan-20,DRAYCOTT PARK,Resale,Strata,269,"20,818",-,Condominium,1,99 yrs lease commencing from 1997,10,Core Central Region,16 to 20
D'LEEDON,"1,350,000",785.77,"1,718",Jan-20,LEEDON HEIGHTS,Resale,Strata,73,"18,493",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,16 to 20
THE INTERWEAVE,"910,000",721.19,"1,262",Jan-20,KIM KEAT ROAD,Resale,Strata,67,"13,582",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
NOVENA SUITES,"1,615,000",947.23,"1,705",Jan-20,MOULMEIN ROAD,Resale,Strata,88,"18,352",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
HERITAGE VIEW,"1,445,000","1,162.51","1,243",Jan-20,DOVER RISE,Resale,Strata,108,"13,380",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,16 to 20
MARINA ONE RESIDENCES,"3,936,270","1,582.31","2,488",Jan-20,MARINA WAY,Resale,Strata,147,"26,777",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
CITYLIGHTS,"1,500,000",925.7,"1,620",Jan-20,JELLICOE ROAD,Resale,Strata,86,"17,442",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,21 to 25
MARINA ONE RESIDENCES,"4,033,000","1,593.07","2,532",Jan-20,MARINA WAY,Resale,Strata,148,"27,250",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
368 THOMSON,"1,120,000",688.9,"1,626",Jan-20,THOMSON ROAD,Resale,Strata,64,"17,500",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
THE MARQUE @ IRRAWADDY,"1,180,000",871.88,"1,353",Jan-20,SHAN ROAD,Resale,Strata,81,"14,568",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
THE CREST,"1,290,000",667.37,"1,933",Jan-20,PRINCE CHARLES CRESCENT,Resale,Strata,62,"20,806",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,16 to 20
LE NOUVEL ARDMORE,"18,213,450","4,187.2","4,350",Jan-20,ARDMORE PARK,Resale,Strata,389,"46,821",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
LEONIE SUITES,"1,780,000",936.47,"1,901",Jan-20,LEONIE HILL,Resale,Strata,87,"20,460",-,Apartment,1,99 yrs lease commencing from 2002,09,Core Central Region,26 to 30
FABER CREST,"1,650,000","1,754.53",940,Jan-20,FABER HEIGHTS,Resale,Strata,163,"10,123",-,Condominium,1,99 yrs lease commencing from 1996,05,Outside Central Region,01 to 05
THE METZ,"1,278,000",581.26,"2,199",Jan-20,DEVONSHIRE ROAD,Resale,Strata,54,"23,667",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,788,800","1,862.17","1,498",Jan-20,KEPPEL BAY VIEW,Resale,Strata,173,"16,120",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,16 to 20
D'CAMBRIDGE,"1,400,000","1,227.1","1,141",Jan-20,CAMBRIDGE ROAD,Resale,Strata,114,"12,281",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
VALLEY PARK,"1,480,000",818.06,"1,809",Jan-20,RIVER VALLEY ROAD,Resale,Strata,76,"19,474",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,11 to 15
RESIDENTIAL APARTMENTS,"1,980,000","1,603.84","1,235",Jan-20,HORNE ROAD,Resale,Strata,149,"13,289",-,Apartment,1,999999 yrs lease commencing from 1958,08,Rest of Central Region,01 to 05
EURO-ASIA PARK,"1,750,000","1,367.03","1,280",Jan-20,WOODLEIGH CLOSE,Resale,Strata,127,"13,780",-,Condominium,1,Freehold,13,Rest of Central Region,01 to 05
SIGNATURE AT LEWIS,"2,800,000","1,840.64","1,521",Jan-20,LEWIS ROAD,Resale,Strata,171,"16,374",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE ALCOVE,"1,090,000","1,356.26",804,Jan-20,LORONG 27 GEYLANG,Resale,Strata,126,"8,651",-,Apartment,1,99 yrs lease commencing from 2000,14,Rest of Central Region,01 to 05
PARC SOPHIA,"1,070,000",667.37,"1,603",Jan-20,ADIS ROAD,Resale,Strata,62,"17,258",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
PARVIS,"2,020,000",990.29,"2,040",Jan-20,HOLLAND HILL,Resale,Strata,92,"21,957",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
TANGLIN VIEW,"1,208,888",871.88,"1,387",Jan-20,PRINCE CHARLES CRESCENT,Resale,Strata,81,"14,925",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,11 to 15
BLUE HORIZON,"1,250,000","1,162.51","1,075",Jan-20,WEST COAST CRESCENT,Resale,Strata,108,"11,574",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,11 to 15
DERBYSHIRE HEIGHTS,"1,730,000","1,291.68","1,339",Jan-20,DERBYSHIRE ROAD,Resale,Strata,120,"14,417",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
OUE TWIN PEAKS,"3,500,000","1,603.84","2,182",Jan-20,LEONIE HILL ROAD,Resale,Strata,149,"23,490",-,Condominium,1,99 yrs lease commencing from 2010,09,Core Central Region,11 to 15
THE REGENCY AT TIONG BAHRU,"2,450,000","1,280.92","1,913",Jan-20,CHAY YAN STREET,Resale,Strata,119,"20,588",-,Condominium,1,Freehold,03,Rest of Central Region,31 to 35
WEST BAY CONDOMINIUM,"998,000","1,345.5",742,Jan-20,WEST COAST CRESCENT,Resale,Strata,125,"7,984",-,Condominium,1,99 yrs lease commencing from 1991,05,Outside Central Region,01 to 05
THOMSON 800,"2,280,000","1,625.36","1,403",Jan-20,THOMSON ROAD,Resale,Strata,151,"15,099",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
OLEANDER TOWERS,"1,565,000","1,550.02","1,010",Jan-20,LORONG 1 TOA PAYOH,Resale,Strata,144,"10,868",-,Apartment,1,99 yrs lease commencing from 1995,12,Rest of Central Region,01 to 05
MARINA ONE RESIDENCES,"2,185,643",979.52,"2,231",Jan-20,MARINA WAY,Resale,Strata,91,"24,018",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
GUILLEMARD EDGE,"612,888",409.03,"1,498",Jan-20,LORONG 30 GEYLANG,Resale,Strata,38,"16,129",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
CORALS AT KEPPEL BAY,"1,738,000",688.9,"2,523",Jan-20,KEPPEL BAY DRIVE,Resale,Strata,64,"27,156",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,01 to 05
HORIZON TOWERS,"3,420,000","2,615.65","1,308",Jan-20,LEONIE HILL ROAD,Resale,Strata,243,"14,074",-,Condominium,1,99 yrs lease commencing from 1979,09,Core Central Region,11 to 15
EIGHT RIVERSUITES,"1,150,000",699.66,"1,644",Jan-20,WHAMPOA EAST,Resale,Strata,65,"17,692",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,26 to 30
THE CALLISTA,"1,130,000","1,108.69","1,019",Jan-20,MAR THOMA ROAD,Resale,Strata,103,"10,971",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,01 to 05
HOLLAND COURT,"2,980,000","1,948.28","1,530",Jan-20,HOLLAND ROAD,Resale,Strata,181,"16,464",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
AVALON,"2,180,000","1,162.51","1,875",Jan-20,ANDERSON ROAD,Resale,Strata,108,"20,185",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"3,500,000","2,206.62","1,586",Jan-20,KEPPEL BAY VIEW,Resale,Strata,205,"17,073",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,26 to 30
THE BOULEVARD RESIDENCE,"4,780,000","2,034.4","2,350",Jan-20,CUSCADEN WALK,Resale,Strata,189,"25,291",-,Apartment,1,Freehold,10,Core Central Region,16 to 20
SHELFORD SUITES,"1,518,000",893.41,"1,699",Jan-20,SHELFORD ROAD,Resale,Strata,83,"18,289",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
PARC SOPHIA,"1,065,000",667.37,"1,596",Jan-20,ADIS ROAD,Resale,Strata,62,"17,177",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
SKY@ELEVEN,"4,450,000","2,712.53","1,641",Jan-20,THOMSON LANE,Resale,Strata,252,"17,659",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
PEOPLE'S PARK COMPLEX,"480,000",409.03,"1,174",Jan-20,PARK ROAD,Resale,Strata,38,"12,632",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,21 to 25
REFLECTIONS AT KEPPEL BAY,"2,625,000","1,733","1,515",Jan-20,KEPPEL BAY VIEW,Resale,Strata,161,"16,304",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,775,000","1,733","1,601",Jan-20,KEPPEL BAY VIEW,Resale,Strata,161,"17,236",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
THE STELLAR,"1,836,000","1,700.71","1,080",Jan-20,WEST COAST ROAD,Resale,Strata,158,"11,620",-,Condominium,1,Freehold,05,Outside Central Region,01 to 05
D'LEEDON,"1,050,000",635.08,"1,653",Jan-20,LEEDON HEIGHTS,Resale,Strata,59,"17,797",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,16 to 20
RV EDGE,"900,000",495.14,"1,818",Jan-20,SHANGHAI ROAD,Resale,Strata,46,"19,565",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
LUMIERE,"1,220,000",678.13,"1,799",Jan-20,MISTRI ROAD,Resale,Strata,63,"19,365",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,26 to 30
YONG AN PARK,"2,430,000","1,022.58","2,376",Jan-20,RIVER VALLEY ROAD,Resale,Strata,95,"25,579",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
CENTRA HEIGHTS,"644,888",430.56,"1,498",Jan-20,SIMS AVENUE,Resale,Strata,40,"16,122",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE IMPERIAL,"6,200,000","3,530.59","1,756",Jan-20,JALAN RUMBIA,Resale,Strata,328,"18,902",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
KALLANG RIVERSIDE,"2,500,000","1,001.05","2,497",Jan-20,KAMPONG BUGIS,Resale,Strata,93,"26,882",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
ELIZABETH HEIGHTS,"4,350,000","2,497.25","1,742",Jan-20,CAIRNHILL ROAD,Resale,Strata,232,"18,750",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
THE SAIL @ MARINA BAY,"1,300,000",678.13,"1,917",Jan-20,MARINA BOULEVARD,Resale,Strata,63,"20,635",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,41 to 45
WATERBANK AT DAKOTA,"1,080,000",624.31,"1,730",Jan-20,DAKOTA CRESCENT,Resale,Strata,58,"18,621",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,06 to 10
RIVERGATE,"3,850,000","1,722.24","2,235",Jan-20,ROBERTSON QUAY,Resale,Strata,160,"24,063",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
VIZ AT HOLLAND,"1,450,000",861.12,"1,684",Jan-20,QUEENSWAY,Resale,Strata,80,"18,125",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
CASA FORTUNA,"1,190,000",925.7,"1,286",Jan-20,AH HOOD ROAD,Resale,Strata,86,"13,837",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
ISLAND VIEW,"4,300,000","3,595.18","1,196",Jan-20,JALAN MAT JAMBOL,Resale,Strata,334,"12,874",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
MARINA ONE RESIDENCES,"3,338,220","1,496.2","2,231",Jan-20,MARINA WAY,Resale,Strata,139,"24,016",-,Apartment,2,99 yrs lease commencing from 2011,01,Core Central Region,06 to 10
MELOSA,"545,000",430.56,"1,266",Jan-20,LORONG 28 GEYLANG,Resale,Strata,40,"13,625",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
CITY SQUARE RESIDENCES,"995,000",570.49,"1,744",Jan-20,KITCHENER LINK,Resale,Strata,53,"18,774",-,Condominium,1,Freehold,08,Rest of Central Region,16 to 20
PLATINUM EDGE,"1,390,000","1,033.34","1,345",Jan-20,LEICESTER ROAD,Resale,Strata,96,"14,479",-,Apartment,1,Freehold,13,Rest of Central Region,11 to 15
THE TRUMPS,"1,235,000",947.23,"1,304",Jan-20,JALAN KEMBANGAN,Resale,Strata,88,"14,034",-,Condominium,1,99 yrs lease commencing from 2000,14,Outside Central Region,06 to 10
POLLEN & BLEU,"2,200,000","1,140.98","1,928",Jan-20,FARRER DRIVE,Resale,Strata,106,"20,755",-,Condominium,1,99 yrs lease commencing from 2012,10,Core Central Region,01 to 05
SOLEIL @ SINARAN,"1,600,000",958,"1,670",Jan-20,SINARAN DRIVE,Resale,Strata,89,"17,978",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,21 to 25
REFLECTIONS AT KEPPEL BAY,"2,920,300","1,776.06","1,644",Jan-20,KEPPEL BAY VIEW,Resale,Strata,165,"17,699",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
LUCIDA,"1,630,000","1,065.64","1,530",Jan-20,SUFFOLK ROAD,Resale,Strata,99,"16,465",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
RESIDENTIAL APARTMENTS,"915,000",968.76,945,Jan-20,LORONG 25A GEYLANG,Resale,Strata,90,"10,167",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
TYRWHITT 139,"580,000",398.27,"1,456",Jan-20,TYRWHITT ROAD,Resale,Strata,37,"15,676",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
GRANDLINK SQUARE,"1,680,000","1,959.05",858,Jan-20,GUILLEMARD ROAD,Resale,Strata,182,"9,231",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
STEVENS LOFT,"1,480,000","1,227.1","1,206",Jan-20,STEVENS DRIVE,Resale,Strata,114,"12,982",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
CONCOURSE SKYLINE,"4,917,385","2,206.62","2,228",Jan-20,BEACH ROAD,Resale,Strata,205,"23,987",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,26 to 30
VIZ AT HOLLAND,"1,585,000",947.23,"1,673",Jan-20,QUEENSWAY,Resale,Strata,88,"18,011",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
PEOPLE'S PARK COMPLEX,"945,000","1,119.46",844,Jan-20,PARK ROAD,Resale,Strata,104,"9,087",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,26 to 30
THE ASTON,"1,000,000",656.6,"1,523",Jan-20,KAY POH ROAD,Resale,Strata,61,"16,393",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
WATERFORD RESIDENCE,"1,680,000",979.52,"1,715",Jan-20,KIM YAM ROAD,Resale,Strata,91,"18,462",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
MARINA ONE RESIDENCES,"2,787,751","1,162.51","2,398",Jan-20,MARINA WAY,Resale,Strata,108,"25,813",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
SOPHIA RESIDENCE,"3,480,000","2,680.24","1,298",Jan-20,SOPHIA ROAD,Resale,Strata,249,"13,976",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
WEST BAY CONDOMINIUM,"768,000",893.41,860,Jan-20,WEST COAST CRESCENT,Resale,Strata,83,"9,253",-,Condominium,1,99 yrs lease commencing from 1991,05,Outside Central Region,01 to 05
BISHOPSGATE RESIDENCES,"11,200,000","3,067.74","3,651",Jan-20,BISHOPSGATE,Resale,Strata,285,"39,298",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"3,396,250","1,829.88","1,856",Jan-20,KEPPEL BAY VIEW,Resale,Strata,170,"19,978",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
WALLICH RESIDENCE,"17,500,000","3,509.06","4,987",Jan-20,WALLICH STREET,Resale,Strata,326,"53,681",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,61 to 65
ROBINSON SUITES,"1,238,000",495.14,"2,500",Jan-20,ROBINSON ROAD,Resale,Strata,46,"26,913",-,Apartment,1,Freehold,01,Core Central Region,06 to 10
JIA,"2,150,000","2,680.24",802,Jan-20,WILKIE ROAD,Resale,Strata,249,"8,635",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
CARIBBEAN AT KEPPEL BAY,"3,688,000","2,228.15","1,655",Jan-20,KEPPEL BAY DRIVE,Resale,Strata,207,"17,816",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
THE SUITES AT CENTRAL,"3,425,000","1,442.38","2,375",Jan-20,DEVONSHIRE ROAD,Resale,Strata,134,"25,560",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
PEOPLE'S PARK COMPLEX,"900,000","1,119.46",804,Jan-20,PARK ROAD,Resale,Strata,104,"8,654",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,16 to 20
REFLECTIONS AT KEPPEL BAY,"2,938,000","1,862.17","1,578",Jan-20,KEPPEL BAY VIEW,Resale,Strata,173,"16,983",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
THE VISION,"1,680,000","1,302.44","1,290",Jan-20,WEST COAST CRESCENT,Resale,Strata,121,"13,884",-,Condominium,1,99 yrs lease commencing from 2008,05,Outside Central Region,11 to 15
CHARMING GARDEN,"2,800,000","1,819.12","1,539",Jan-20,KING'S ROAD,Resale,Strata,169,"16,568",-,Condominium,1,999 yrs lease commencing from 1875,10,Core Central Region,01 to 05
8 SAINT THOMAS,"9,000,000","2,421.9","3,716",Jan-20,ST. THOMAS WALK,Resale,Strata,225,"40,000",-,Condominium,1,Freehold,09,Core Central Region,31 to 35
REFLECTIONS AT KEPPEL BAY,"1,783,320","1,173.28","1,520",Jan-20,KEPPEL BAY VIEW,Resale,Strata,109,"16,361",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,730,000","1,689.95","1,615",Jan-20,KEPPEL BAY VIEW,Resale,Strata,157,"17,389",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
J C DRAYCOTT,"2,080,000","1,033.34","2,013",Jan-20,DRAYCOTT DRIVE,Resale,Strata,96,"21,667",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
SOLEIL @ SINARAN,"2,000,000","1,097.93","1,822",Jan-20,SINARAN DRIVE,Resale,Strata,102,"19,608",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,16 to 20
MARINA ONE RESIDENCES,"1,666,121",753.48,"2,211",Jan-20,MARINA WAY,Resale,Strata,70,"23,802",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
MARINA ONE RESIDENCES,"2,321,045","1,001.05","2,319",Jan-20,MARINA WAY,Resale,Strata,93,"24,957",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
CENTRAL GROVE,"1,198,000","1,237.86",968,Jan-20,GEYLANG EAST AVENUE 1,Resale,Strata,115,"10,417",-,Condominium,1,99 yrs lease commencing from 1997,14,Rest of Central Region,11 to 15
VACANZA @ EAST,"1,290,000","1,022.58","1,262",Jan-20,LENGKONG TUJOH,Resale,Strata,95,"13,579",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
THE CREST,"1,488,000",710.42,"2,095",Jan-20,PRINCE CHARLES CRESCENT,Resale,Strata,66,"22,545",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,11 to 15
MANDALE HEIGHTS,"1,020,000",764.24,"1,335",Jan-20,MANDALAY ROAD,Resale,Strata,71,"14,366",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
THE CREST,"2,450,000","1,194.8","2,051",Jan-20,PRINCE CHARLES CRESCENT,Resale,Strata,111,"22,072",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,06 to 10
MARINA ONE RESIDENCES,"1,693,969",753.48,"2,248",Jan-20,MARINA WAY,Resale,Strata,70,"24,200",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
THE LAURELS,"1,350,000",548.96,"2,459",Jan-20,CAIRNHILL ROAD,Resale,Strata,51,"26,471",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
PARC MONDRIAN,"1,618,000","1,173.28","1,379",Jan-20,WOODLEIGH CLOSE,Resale,Strata,109,"14,844",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
ONE SHENTON,"1,030,000",527.44,"1,953",Jan-20,SHENTON WAY,Resale,Strata,49,"21,020",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,11 to 15
