,private_lat,private_lon,mrtlrt_lat,mrtlrt_lon,distance
2916,1.37281529879976,103.831104853901,1.37210317322243,103.836790769973,0.637654
2917,1.37294055562448,103.838913321064,1.37210317322243,103.836790769973,0.253714
2918,1.37301159823673,103.829861906906,1.37210317322243,103.836790769973,0.777613
2919,1.37301868829433,103.772760072432,1.37612653786325,103.771279750058,0.381097
2920,1.3730356977878,103.828002010473,1.37210317322243,103.836790769973,0.983502
2921,1.37305038178647,103.902039407109,1.37128117483103,103.892347534172,1.096185
2922,1.37305703366527,103.942459094386,1.37295187483845,103.949257638047,0.756684
2923,1.37313692581166,103.772558684793,1.37612653786325,103.771279750058,0.359914
2924,1.37323596880833,103.771003676487,1.37612653786325,103.771279750058,0.321098
2925,1.37338472472362,103.838512248838,1.37210317322243,103.836790769973,0.238293
2926,1.37344018770058,103.940779151023,1.37295187483845,103.949257638047,0.945095
2927,1.37345331724801,103.877373281034,1.37128117483103,103.892347534172,1.683671
2928,1.37345340218445,103.827483490076,1.37210317322243,103.836790769973,1.046491
2929,1.37355127564875,103.827272683384,1.37210317322243,103.836790769973,1.071281
2930,1.37379483298163,103.940157628255,1.37295187483845,103.949257638047,1.017
2931,1.37379534150109,103.839318650403,1.37210317322243,103.836790769973,0.337865
2932,1.37383591735897,103.763124764765,1.37791644778218,103.7630222694,0.451348
2933,1.37393257481075,103.901140296964,1.37128117483103,103.892347534172,1.021503
2934,1.37395420297069,103.739420693564,1.38029828610944,103.745291799876,0.958647
2935,1.37447287448697,103.90307048623,1.38403076701516,103.902257550997,1.060728
2936,1.37460383882424,103.953736505213,1.37295187483845,103.949257638047,0.53086
2937,1.3752667219996,103.826652214663,1.37210317322243,103.836790769973,1.181279
2938,1.37539461680906,103.762846423505,1.37791644778218,103.7630222694,0.279537
2939,1.37544442670241,103.846817673413,1.36994865924495,103.849616353028,0.682861
2940,1.37549641233976,103.833903324716,1.37210317322243,103.836790769973,0.494002
2941,1.37577531879135,103.902561278398,1.38403076701516,103.902257550997,0.913471
2942,1.37591819779032,103.958797848133,1.37295187483845,103.949257638047,1.111219
2943,1.37596230396663,103.75775275301,1.37862494944389,103.758033623131,0.296076
2944,1.37598403034978,103.831213807442,1.37210317322243,103.836790769973,0.754554
2945,1.37598905087877,103.831948115709,1.37210317322243,103.836790769973,0.689252
2946,1.37599314442815,103.903643859593,1.38403076701516,103.902257550997,0.902051
2947,1.37623204899844,103.832608157639,1.37210317322243,103.836790769973,0.651999
2948,1.37623971198515,103.833395307863,1.37210317322243,103.836790769973,0.593296
2949,1.37636681424593,103.757223707803,1.37862494944389,103.758033623131,0.265463
2950,1.37645034269114,103.757566801486,1.37862494944389,103.758033623131,0.246005
2951,1.37647034302247,103.959846533938,1.37295187483845,103.949257638047,1.240976
2952,1.37653402370619,103.960777976088,1.37295187483845,103.949257638047,1.341864
2953,1.37668248610963,103.82711945452,1.37210317322243,103.836790769973,1.18946
2954,1.37681338518036,103.834238335208,1.37210317322243,103.836790769973,0.593256
2955,1.37681626395504,103.831763648658,1.37210317322243,103.836790769973,0.764584
2956,1.37687733971205,103.829712487518,1.37210317322243,103.836790769973,0.948258
2957,1.37695714547341,103.941637372458,1.37295187483845,103.949257638047,0.956723
2958,1.37697290394125,103.751272385118,1.37665929343111,103.753699631572,0.272339
2959,1.37713527068888,103.829018831624,1.37210317322243,103.836790769973,1.028443
2960,1.37725119687533,103.832128293007,1.37210317322243,103.836790769973,0.77024
2961,1.37727987843588,103.960995134049,1.37295187483845,103.949257638047,1.391146
2962,1.37728755480684,103.76343057748,1.37791644778218,103.7630222694,0.083069
2963,1.37740472725171,103.747280386228,1.37861216691834,103.749051503721,0.238066
2964,1.37742779265615,103.959877225877,1.37295187483845,103.949257638047,1.281277
2965,1.37753513487016,103.83421115951,1.37210317322243,103.836790769973,0.665718
2966,1.37771148616043,103.747462093029,1.37861216691834,103.749051503721,0.202992
2967,1.37773097821539,103.832815924087,1.37210317322243,103.836790769973,0.763495
2968,1.37776271751871,103.957380821299,1.37295187483845,103.949257638047,1.048911
2969,1.3778540231339,103.956693393734,1.37295187483845,103.949257638047,0.989238
2970,1.37794304958658,103.758276899347,1.37862494944389,103.758033623131,0.080114
2971,1.37811995342948,103.90229625161,1.38403076701516,103.902257550997,0.653602
2972,1.37816740380988,103.957248234037,1.37295187483845,103.949257638047,1.059889
2973,1.37819479696272,103.747083682509,1.37861216691834,103.749051503721,0.223804
2974,1.37821589199696,103.944105552322,1.37295187483845,103.949257638047,0.817037
2975,1.37822955941898,103.774915254169,1.38001549415384,103.772661218987,0.319252
2976,1.37829380600619,103.959135610337,1.37295187483845,103.949257638047,1.247942
2977,1.37832548104782,103.943946455586,1.37295187483845,103.949257638047,0.838105
