,hdb_lat,hdb_lon,mall_lat,mall_lon,distance
5107,1.367509667,103.9575189,1.36706634197242,103.964635610477,0.79352
5108,1.367524576,103.963727,1.36706634197242,103.964635610477,0.113102
5109,1.367524903,103.9547814,1.37228761596577,103.949733905672,0.769988
5110,1.367527763,103.8574096,1.36511490572797,103.865159501442,0.902796
5111,1.367541624,103.9471054,1.37228761596577,103.949733905672,0.600808
5112,1.367547246,103.9605819,1.36706634197242,103.964635610477,0.454253
5113,1.36754925,103.8367406,1.37193729131781,103.845949444498,1.133891
5114,1.367565854,103.9519029,1.37228761596577,103.949733905672,0.575207
5115,1.367588381,103.8988802,1.36220591877146,103.894742116488,0.752529
5116,1.367590381,103.9502818,1.37228761596577,103.949733905672,0.522963
5117,1.367595486,103.8709178,1.36511490572797,103.865159501442,0.697064
5118,1.367695081,103.9584042,1.36706634197242,103.964635610477,0.696957
5119,1.367703678,103.8542143,1.36925511350953,103.848464053097,0.662528
5120,1.367705774,103.9557964,1.37228761596577,103.949733905672,0.843728
5121,1.367715081,103.9613002,1.36706634197242,103.964635610477,0.378059
5122,1.367728032,103.838405,1.37193729131781,103.845949444498,0.959984
5123,1.367760947,103.8553572,1.36925511350953,103.848464053097,0.784714
5124,1.367769472,103.8412554,1.37193729131781,103.845949444498,0.69662
5125,1.367781392,103.8730413,1.36511490572797,103.865159501442,0.925379
5126,1.367784952,103.8750117,1.36511490572797,103.865159501442,1.135487
5127,1.367786717,103.8955303,1.37248308734511,103.893788141349,0.554313
5128,1.367787515,103.8939299,1.37248308734511,103.893788141349,0.519452
5129,1.367806074,103.8723796,1.36511490572797,103.865159501442,0.856843
5130,1.367841011,103.8560419,1.36925511350953,103.848464053097,0.857697
5131,1.367866285,103.9535071,1.37228761596577,103.949733905672,0.644466
5132,1.367890048,103.8475991,1.36925511350953,103.848464053097,0.179023
5133,1.367891507,103.853455,1.36925511350953,103.848464053097,0.575534
