,hdb_lat,hdb_lon,cbd_lat,cbd_lon,distance
89,1.32742995,103.8856816,1.2840350875163564,103.85181594399593,6.101584
90,1.326387894,103.8860773,1.2840350875163564,103.85181594399593,6.039099
91,1.326154695,103.886047,1.2840350875163564,103.85181594399593,6.016989
92,1.32665458,103.886119,1.2840350875163564,103.85181594399593,6.064915
93,1.329393305,103.8869775,1.2840350875163564,103.85181594399593,6.361431
94,1.329654615,103.8871836,1.2840350875163564,103.85181594399593,6.398321
95,1.321656498,103.8854234,1.2840350875163564,103.85181594399593,5.594155
96,1.307043059,103.8826884,1.2840350875163564,103.85181594399593,4.275209
97,1.331129799,103.9020132,1.2840350875163564,103.85181594399593,7.637199
98,1.330511351,103.9010878,1.2840350875163564,103.85181594399593,7.515263
99,1.306928776,103.8831105,1.2840350875163564,103.85181594399593,4.305611
100,1.307870562,103.8831922,1.2840350875163564,103.85181594399593,4.374904
101,1.329279754,103.9021731,1.2840350875163564,103.85181594399593,7.512472
102,1.308112642,103.8826938,1.2840350875163564,103.85181594399593,4.347102
103,1.307675732,103.882412,1.2840350875163564,103.85181594399593,4.292765
104,1.308863318,103.8853727,1.2840350875163564,103.85181594399593,4.635097
105,1.308760818,103.885032,1.2840350875163564,103.85181594399593,4.597853
106,1.308133686,103.8847295,1.2840350875163564,103.85181594399593,4.529692
107,1.307820603,103.8850923,1.2840350875163564,103.85181594399593,4.542272
108,1.308637777,103.8846448,1.2840350875163564,103.85181594399593,4.55514
109,1.321171644,103.9017728,1.2840350875163564,103.85181594399593,6.911803
110,1.321107539,103.9013726,1.2840350875163564,103.85181594399593,6.871797
111,1.321013483,103.9009728,1.2840350875163564,103.85181594399593,6.829907
112,1.320292535,103.901356,1.2840350875163564,103.85181594399593,6.816928
113,1.320183255,103.9008049,1.2840350875163564,103.85181594399593,6.760268
114,1.320389363,103.901842,1.2840350875163564,103.85181594399593,6.867008
115,1.317571243,103.8986477,1.2840350875163564,103.85181594399593,6.396531
116,1.317501308,103.8989115,1.2840350875163564,103.85181594399593,6.416012
117,1.317501461,103.8982065,1.2840350875163564,103.85181594399593,6.352088
118,1.317405112,103.8977746,1.2840350875163564,103.85181594399593,6.306844
119,1.316996486,103.8977489,1.2840350875163564,103.85181594399593,6.278187
120,1.329940023,103.8891891,1.2840350875163564,103.85181594399593,6.562373
121,1.329181051,103.8882484,1.2840350875163564,103.85181594399593,6.431165
122,1.329892021,103.8881129,1.2840350875163564,103.85181594399593,6.48297
123,1.329404348,103.889197,1.2840350875163564,103.85181594399593,6.517227
124,1.329296909,103.8887926,1.2840350875163564,103.85181594399593,6.47941
125,1.329320824,103.8880717,1.2840350875163564,103.85181594399593,6.430813
126,1.362657704,103.8919215,1.2840350875163564,103.85181594399593,9.772494
127,1.364866664,103.890728,1.2840350875163564,103.85181594399593,9.931777
128,1.363434432,103.8909776,1.2840350875163564,103.85181594399593,9.801819
129,1.365512261,103.8920855,1.2840350875163564,103.85181594399593,10.06244
130,1.363831912,103.8907377,1.2840350875163564,103.85181594399593,9.829412
131,1.363216575,103.8919296,1.2840350875163564,103.85181594399593,9.827919
132,1.364285424,103.8904679,1.2840350875163564,103.85181594399593,9.861317
133,1.363789616,103.8918133,1.2840350875163564,103.85181594399593,9.878571
134,1.359256968,103.8876763,1.2840350875163564,103.85181594399593,9.22554
135,1.353383135,103.886259,1.2840350875163564,103.85181594399593,8.57285
136,1.354421811,103.8885578,1.2840350875163564,103.85181594399593,8.791764
137,1.35313872,103.8877274,1.2840350875163564,103.85181594399593,8.623198
138,1.352409842,103.8864916,1.2840350875163564,103.85181594399593,8.48846
139,1.354007769,103.8877484,1.2840350875163564,103.85181594399593,8.709535
140,1.352765258,103.8878761,1.2840350875163564,103.85181594399593,8.594342
141,1.352889977,103.8866573,1.2840350875163564,103.85181594399593,8.544134
142,1.366205547,103.8951524,1.2840350875163564,103.85181594399593,10.286673
143,1.353569053,103.8887057,1.2840350875163564,103.85181594399593,8.716141
144,1.353860593,103.8869365,1.2840350875163564,103.85181594399593,8.653898
145,1.352908458,103.8889723,1.2840350875163564,103.85181594399593,8.665893
146,1.352917221,103.8856799,1.2840350875163564,103.85181594399593,8.498023
147,1.365663608,103.8961947,1.2840350875163564,103.85181594399593,10.288957
148,1.367786717,103.8955303,1.2840350875163564,103.85181594399593,10.460917
149,1.367101312,103.898278,1.2840350875163564,103.85181594399593,10.540476
150,1.368306832,103.8959876,1.2840350875163564,103.85181594399593,10.535514
151,1.365299662,103.8964548,1.2840350875163564,103.85181594399593,10.267645
152,1.36572844,103.8966202,1.2840350875163564,103.85181594399593,10.318047
153,1.352230308,103.8857111,1.2840350875163564,103.85181594399593,8.431566
154,1.368405832,103.8978204,1.2840350875163564,103.85181594399593,10.641814
155,1.353744081,103.8861593,1.2840350875163564,103.85181594399593,8.603634
156,1.354418826,103.8874619,1.2840350875163564,103.85181594399593,8.735413
157,1.366809108,103.895756,1.2840350875163564,103.85181594399593,10.377154
158,1.368743698,103.8967971,1.2840350875163564,103.85181594399593,10.620429
159,1.367787515,103.8939299,1.2840350875163564,103.85181594399593,10.379362
160,1.368862166,103.8979544,1.2840350875163564,103.85181594399593,10.69323
161,1.367504586,103.8974183,1.2840350875163564,103.85181594399593,10.532924
162,1.367098554,103.8969787,1.2840350875163564,103.85181594399593,10.470032
163,1.368080055,103.898545,1.2840350875163564,103.85181594399593,10.649394
164,1.355328589,103.8893763,1.2840350875163564,103.85181594399593,8.922956
165,1.354985765,103.8885575,1.2840350875163564,103.85181594399593,8.847
166,1.368518245,103.8945839,1.2840350875163564,103.85181594399593,10.48436
167,1.366269896,103.8980295,1.2840350875163564,103.85181594399593,10.446819
168,1.367970829,103.8947129,1.2840350875163564,103.85181594399593,10.437021
169,1.366659994,103.8950097,1.2840350875163564,103.85181594399593,10.32368
170,1.367588381,103.8988802,1.2840350875163564,103.85181594399593,10.620333
171,1.355282234,103.8903601,1.2840350875163564,103.85181594399593,8.970267
172,1.351074378,103.7387555,1.2840350875163564,103.85181594399593,14.603782
173,1.352790912,103.744536,1.2840350875163564,103.85181594399593,14.154335
174,1.344728446,103.7546076,1.2840350875163564,103.85181594399593,12.730925
175,1.352865118,103.7404386,1.2840350875163564,103.85181594399593,14.545327
176,1.355226544,103.7387724,1.2840350875163564,103.85181594399593,14.840502
177,1.352722583,103.74124,1.2840350875163564,103.85181594399593,14.461115
178,1.353048994,103.7429326,1.2840350875163564,103.85181594399593,14.32036
179,1.352668106,103.7439621,1.2840350875163564,103.85181594399593,14.20099
180,1.353149,103.7408466,1.2840350875163564,103.85181594399593,14.523145
181,1.356105485,103.739003,1.2840350875163564,103.85181594399593,14.870607
182,1.358822723,103.7404048,1.2840350875163564,103.85181594399593,14.903721
183,1.359128832,103.7399783,1.2840350875163564,103.85181594399593,14.96199
184,,,1.2840350875163564,103.85181594399593,
185,,,1.2840350875163564,103.85181594399593,
186,1.280277649,103.8257236,1.2840350875163564,103.85181594399593,2.933436
187,,,1.2840350875163564,103.85181594399593,
188,1.283991598,103.8310708,1.2840350875163564,103.85181594399593,2.308768
189,1.367197637,103.8954966,1.2840350875163564,103.85181594399593,10.401543
190,1.352202953,103.8801732,1.2840350875163564,103.85181594399593,8.171647
191,1.355973091,103.8904781,1.2840350875163564,103.85181594399593,9.043672
192,1.35302664,103.8828876,1.2840350875163564,103.85181594399593,8.375865
193,1.358547028,103.8885239,1.2840350875163564,103.85181594399593,9.19634
194,1.352653389,103.8802927,1.2840350875163564,103.85181594399593,8.222729
195,1.360428288,103.8922069,1.2840350875163564,103.85181594399593,9.568734
196,1.354964463,103.8908551,1.2840350875163564,103.85181594399593,8.965988
197,1.354937478,103.8913606,1.2840350875163564,103.85181594399593,8.990781
198,1.357388977,103.8921679,1.2840350875163564,103.85181594399593,9.271296
199,1.357823775,103.8889397,1.2840350875163564,103.85181594399593,9.145571
200,1.352233427,103.8828416,1.2840350875163564,103.85181594399593,8.293926
201,1.357144094,103.8889701,1.2840350875163564,103.85181594399593,9.080125
202,1.351280048,103.8864899,1.2840350875163564,103.85181594399593,8.377296
203,1.356422666,103.8906517,1.2840350875163564,103.85181594399593,9.096591
204,1.358072532,103.8919468,1.2840350875163564,103.85181594399593,9.325684
205,1.358899944,103.8883458,1.2840350875163564,103.85181594399593,9.222564
206,1.352231111,103.8842401,1.2840350875163564,103.85181594399593,8.359687
207,1.358130597,103.8879,1.2840350875163564,103.85181594399593,9.124338
208,1.351624426,103.8844479,1.2840350875163564,103.85181594399593,8.309306
209,1.358195574,103.8887835,1.2840350875163564,103.85181594399593,9.174459
210,1.350464683,103.8865094,1.2840350875163564,103.85181594399593,8.298385
211,1.35937035,103.8925875,1.2840350875163564,103.85181594399593,9.485812
212,1.360306618,103.8914537,1.2840350875163564,103.85181594399593,9.51772
213,1.358411187,103.891722,1.2840350875163564,103.85181594399593,9.346661
214,1.357641449,103.8917026,1.2840350875163564,103.85181594399593,9.270824
215,1.359165748,103.8915243,1.2840350875163564,103.85181594399593,9.409806
216,1.366328104,103.896214,1.2840350875163564,103.85181594399593,10.354499
217,1.352526443,103.8837383,1.2840350875163564,103.85181594399593,8.365287
218,1.352526802,103.8795949,1.2840350875163564,103.85181594399593,8.18015
219,1.35782946,103.8880008,1.2840350875163564,103.85181594399593,9.099409
220,1.358762576,103.8914601,1.2840350875163564,103.85181594399593,9.367103
221,1.359386697,103.8866349,1.2840350875163564,103.85181594399593,9.189003
222,1.353703135,103.8906808,1.2840350875163564,103.85181594399593,8.834731
223,1.37044549,103.8985887,1.2840350875163564,103.85181594399593,10.880719
224,1.349053216,103.8866402,1.2840350875163564,103.85181594399593,8.167456
225,1.349758254,103.8868101,1.2840350875163564,103.85181594399593,8.245077
226,1.35076271,103.8875481,1.2840350875163564,103.85181594399593,8.381791
227,1.370141371,103.8978503,1.2840350875163564,103.85181594399593,10.812021
228,1.373841868,103.8958296,1.2840350875163564,103.85181594399593,11.07273
229,1.371739811,103.899,1.2840350875163564,103.85181594399593,11.028332
230,1.351518498,103.8875775,1.2840350875163564,103.85181594399593,8.45699
231,1.356508688,103.8918406,1.2840350875163564,103.85181594399593,9.168509
232,1.370025457,103.8985723,1.2840350875163564,103.85181594399593,10.83908
233,1.375175075,103.8965377,1.2840350875163564,103.85181594399593,11.239802
234,1.36930321,103.8983512,1.2840350875163564,103.85181594399593,10.757223
235,1.366694185,103.8890931,1.2840350875163564,103.85181594399593,10.037459
236,1.367061427,103.8880773,1.2840350875163564,103.85181594399593,10.028427
237,1.365960368,103.8886465,1.2840350875163564,103.85181594399593,9.943037
238,1.364923196,103.8893795,1.2840350875163564,103.85181594399593,9.872928
239,1.371436028,103.8858451,1.2840350875163564,103.85181594399593,10.379871
240,1.371232979,103.886918,1.2840350875163564,103.85181594399593,10.403216
241,1.37096742,103.8864969,1.2840350875163564,103.85181594399593,10.358453
242,1.374704823,103.8953657,1.2840350875163564,103.85181594399593,11.13582
243,1.370844205,103.8854319,1.2840350875163564,103.85181594399593,10.302182
244,1.370677344,103.885941,1.2840350875163564,103.85181594399593,10.305737
245,1.374049696,103.8964593,1.2840350875163564,103.85181594399593,11.124465
246,1.37187581,103.8982395,1.2840350875163564,103.85181594399593,11.001559
247,1.373885892,103.8946818,1.2840350875163564,103.85181594399593,11.021206
248,1.374438332,103.8966984,1.2840350875163564,103.85181594399593,11.1748
249,1.360165215,103.8927117,1.2840350875163564,103.85181594399593,9.569655
250,1.369680219,103.8983372,1.2840350875163564,103.85181594399593,10.793033
251,1.366125022,103.8899609,1.2840350875163564,103.85181594399593,10.020715
252,1.373639498,103.8961877,1.2840350875163564,103.85181594399593,11.070385
253,1.359612146,103.8919082,1.2840350875163564,103.85181594399593,9.47346
254,1.370973875,103.8859251,1.2840350875163564,103.85181594399593,10.335575
255,1.374843395,103.8969942,1.2840350875163564,103.85181594399593,11.229584
256,1.373692291,103.8951162,1.2840350875163564,103.85181594399593,11.02296
257,1.332283325,103.8856201,1.2840350875163564,103.85181594399593,6.528091
258,1.319392918,103.8844399,1.2840350875163564,103.85181594399593,5.335542
259,1.382272735,103.8801292,1.2840350875163564,103.85181594399593,11.310395
260,1.381916946,103.8798037,1.2840350875163564,103.85181594399593,11.262544
261,1.379392242,103.8782839,1.2840350875163564,103.85181594399593,10.94782
262,1.322857732,103.7392387,1.2840350875163564,103.85181594399593,13.243849
263,1.348658234,103.7317895,1.2840350875163564,103.85181594399593,15.148968
264,1.348308359,103.7319199,1.2840350875163564,103.85181594399593,15.117949
265,1.333889396,103.7233061,1.2840350875163564,103.85181594399593,15.327578
266,1.333885581,103.7236884,1.2840350875163564,103.85181594399593,15.287735
267,1.343765689,103.712164,1.2840350875163564,103.85181594399593,16.88708
268,1.343810091,103.7109905,1.2840350875163564,103.85181594399593,17.00926
269,1.335255178,103.6950834,1.2840350875163564,103.85181594399593,18.339311
270,1.335597279,103.6944863,1.2840350875163564,103.85181594399593,18.414202
271,1.335277509,103.6947762,1.2840350875163564,103.85181594399593,18.372592
272,1.347835999,103.7090708,1.2840350875163564,103.85181594399593,17.382167
273,1.348793505,103.7084177,1.2840350875163564,103.85181594399593,17.491693
274,1.347617698,103.7086439,1.2840350875163564,103.85181594399593,17.415841
275,1.335736159,103.7877157,1.2840350875163564,103.85181594399593,9.14181
276,1.335687004,103.7878317,1.2840350875163564,103.85181594399593,9.128338
277,1.336100365,103.7878488,1.2840350875163564,103.85181594399593,9.155525
278,1.303992317,103.8644193,1.2840350875163564,103.85181594399593,2.61481
279,1.308294618,103.8608879,1.2840350875163564,103.85181594399593,2.866204
280,1.323700389,103.8590569,1.2840350875163564,103.85181594399593,4.459401
281,1.30437185,103.9140417,1.2840350875163564,103.85181594399593,7.281139
282,1.304845469,103.9142574,1.2840350875163564,103.85181594399593,7.320267
283,1.363452585,103.9589017,1.2840350875163564,103.85181594399593,14.803534
284,1.370210669,103.9479865,1.2840350875163564,103.85181594399593,14.330006
285,1.368994531,103.9477101,1.2840350875163564,103.85181594399593,14.217838
286,1.369373299,103.9479702,1.2840350875163564,103.85181594399593,14.267244
287,1.369686255,103.9479224,1.2840350875163564,103.85181594399593,14.286172
288,1.40267897,103.9081061,1.2840350875163564,103.85181594399593,14.537976
289,1.402964008,103.9078474,1.2840350875163564,103.85181594399593,14.554066
290,1.403480538,103.9071174,1.2840350875163564,103.85181594399593,14.571194
291,1.403012767,103.9068635,1.2840350875163564,103.85181594399593,14.512376
292,1.402468466,103.9075822,1.2840350875163564,103.85181594399593,14.491911
293,1.402713299,103.9072462,1.2840350875163564,103.85181594399593,14.500432
294,1.402147022,103.9078319,1.2840350875163564,103.85181594399593,14.471748
295,1.399632865,103.9114585,1.2840350875163564,103.85181594399593,14.402855
296,1.400491448,103.911983,1.2840350875163564,103.85181594399593,14.514013
297,1.399884825,103.9118964,1.2840350875163564,103.85181594399593,14.450072
298,1.400343698,103.9105412,1.2840350875163564,103.85181594399593,14.426122
299,1.399359355,103.9118367,1.2840350875163564,103.85181594399593,14.395504
300,1.399927801,103.9110469,1.2840350875163564,103.85181594399593,14.410796
301,1.39930949,103.9007923,1.2840350875163564,103.85181594399593,13.862916
302,1.400662015,103.9109144,1.2840350875163564,103.85181594399593,14.476332
303,1.399654404,103.8999156,1.2840350875163564,103.85181594399593,13.860018
304,1.407437024,103.9111965,1.2840350875163564,103.85181594399593,15.161175
305,1.40665275,103.9123125,1.2840350875163564,103.85181594399593,15.138
306,1.406414151,103.9126204,1.2840350875163564,103.85181594399593,15.129669
307,1.406049079,103.8961795,1.2840350875163564,103.85181594399593,14.366671
308,1.405402037,103.8959105,1.2840350875163564,103.85181594399593,14.289194
309,1.406091605,103.8957066,1.2840350875163564,103.85181594399593,14.353091
310,1.304074953,103.7993317,1.2840350875163564,103.85181594399593,6.247237
311,1.303787444,103.8003853,1.2840350875163564,103.85181594399593,6.12634
312,1.304220501,103.8004002,1.2840350875163564,103.85181594399593,6.142029
313,1.304886344,103.7991816,1.2840350875163564,103.85181594399593,6.295161
314,1.304678661,103.8004236,1.2840350875163564,103.85181594399593,6.158201
315,1.305731753,103.8002537,1.2840350875163564,103.85181594399593,6.219747
316,1.304384257,103.7993498,1.2840350875163564,103.85181594399593,6.25757
317,1.305377974,103.7993239,1.2840350875163564,103.85181594399593,6.300587
318,1.305251938,103.800073,1.2840350875163564,103.85181594399593,6.218095
319,1.304656989,103.7993096,1.2840350875163564,103.85181594399593,6.272645
320,1.305870346,103.7997636,1.2840350875163564,103.85181594399593,6.275984
321,1.30542326,103.7996746,1.2840350875163564,103.85181594399593,6.266304
322,1.303636046,103.7994617,1.2840350875163564,103.85181594399593,6.216626
323,1.307249431,103.7989383,1.2840350875163564,103.85181594399593,6.420293
324,1.306352033,103.7984662,1.2840350875163564,103.85181594399593,6.429754
325,1.306616608,103.7981838,1.2840350875163564,103.85181594399593,6.470021
326,1.306798924,103.7986572,1.2840350875163564,103.85181594399593,6.429315
327,1.30754732,103.7990886,1.2840350875163564,103.85181594399593,6.418237
328,1.308051592,103.8008428,1.2840350875163564,103.85181594399593,6.26368
329,1.306822191,103.8014471,1.2840350875163564,103.85181594399593,6.145865
330,1.307434129,103.8011438,1.2840350875163564,103.85181594399593,6.204578
331,1.307705276,103.8012725,1.2840350875163564,103.85181594399593,6.204151
332,1.306191826,103.8011938,1.2840350875163564,103.85181594399593,6.143461
333,1.306160472,103.8014957,1.2840350875163564,103.85181594399593,6.111275
334,1.310150547,103.7870824,1.2840350875163564,103.85181594399593,7.761469
335,1.30838826,103.7855513,1.2840350875163564,103.85181594399593,7.850937
336,1.308371263,103.7851335,1.2840350875163564,103.85181594399593,7.893989
337,1.30153487,103.7976404,1.2840350875163564,103.85181594399593,6.332176
338,1.30190334,103.7972432,1.2840350875163564,103.85181594399593,6.386766
339,1.454207766,103.8201352,1.2840350875163564,103.85181594399593,19.144281
340,1.455598437,103.8140452,1.2840350875163564,103.85181594399593,19.430711
341,1.450355732,103.8266549,1.2840350875163564,103.85181594399593,18.602836
342,1.45136997,103.8283246,1.2840350875163564,103.85181594399593,18.686815
343,1.450756278,103.8262367,1.2840350875163564,103.85181594399593,18.653669
344,1.387863596,103.8907013,1.2840350875163564,103.85181594399593,12.269346
345,1.391210381,103.8746889,1.2840350875163564,103.85181594399593,12.121195
346,1.39121766,103.8735532,1.2840350875163564,103.85181594399593,12.096072
347,1.391183805,103.8739461,1.2840350875163564,103.85181594399593,12.101228
348,1.392247162,103.8740951,1.2840350875163564,103.85181594399593,12.219725
349,1.392220138,103.8744098,1.2840350875163564,103.85181594399593,12.223955
350,1.392200608,103.8747787,1.2840350875163564,103.85181594399593,12.230354
351,1.384800806,103.9001055,1.2840350875163564,103.85181594399593,12.370482
352,1.384241559,103.8995422,1.2840350875163564,103.85181594399593,12.287585
353,1.392138285,103.8724906,1.2840350875163564,103.85181594399593,12.172926
354,1.392466329,103.8732077,1.2840350875163564,103.85181594399593,12.223839
355,1.393814531,103.8733643,1.2840350875163564,103.85181594399593,12.373461
356,1.393419817,103.8733199,1.2840350875163564,103.85181594399593,12.329686
357,1.394047702,103.8733457,1.2840350875163564,103.85181594399593,12.398356
358,1.389358495,103.9103981,1.2840350875163564,103.85181594399593,13.346798
359,1.390259097,103.9096249,1.2840350875163564,103.85181594399593,13.392231
360,1.389947187,103.9094499,1.2840350875163564,103.85181594399593,13.352626
361,1.394478832,103.8755584,1.2840350875163564,103.85181594399593,12.49488
362,1.39798359,103.878459,1.2840350875163564,103.85181594399593,12.944024
363,1.348908689,103.8767157,1.2840350875163564,103.85181594399593,7.690027
364,1.356965574,103.938383,1.2840350875163564,103.85181594399593,12.563744
365,1.350005297,103.9539382,1.2840350875163564,103.85181594399593,13.504812
366,1.358870205,103.9563317,1.2840350875163564,103.85181594399593,14.274699
367,1.358980743,103.9557702,1.2840350875163564,103.85181594399593,14.23094
368,1.357769138,103.938392,1.2840350875163564,103.85181594399593,12.621724
369,1.31718044,103.89834,1.2840350875163564,103.85181594399593,6.343595
370,,,1.2840350875163564,103.85181594399593,
371,1.365758495,103.8897201,1.2840350875163564,103.85181594399593,9.972653
372,1.374642023,103.8963538,1.2840350875163564,103.85181594399593,11.177893
373,1.372105694,103.8990993,1.2840350875163564,103.85181594399593,11.069175
374,1.372408326,103.8994333,1.2840350875163564,103.85181594399593,11.116298
375,1.374904329,103.895996,1.2840350875163564,103.85181594399593,11.186339
376,1.36553096,103.8894606,1.2840350875163564,103.85181594399593,9.937651
377,1.370678921,103.8871366,1.2840350875163564,103.85181594399593,10.35567
378,1.374501798,103.8957096,1.2840350875163564,103.85181594399593,11.132353
379,1.370252027,103.8861577,1.2840350875163564,103.85181594399593,10.270981
380,1.372406483,103.8876124,1.2840350875163564,103.85181594399593,10.552524
381,1.372395365,103.8890381,1.2840350875163564,103.85181594399593,10.612308
382,1.372746401,103.8890425,1.2840350875163564,103.85181594399593,10.648246
383,1.369971817,103.8847454,1.2840350875163564,103.85181594399593,10.184623
384,1.37221124,103.8881895,1.2840350875163564,103.85181594399593,10.556995
385,1.374094139,103.8953126,1.2840350875163564,103.85181594399593,11.072479
386,1.366338632,103.8877752,1.2840350875163564,103.85181594399593,9.941732
387,1.372574641,103.8884617,1.2840350875163564,103.85181594399593,10.60573
388,1.372074206,103.888729,1.2840350875163564,103.85181594399593,10.566201
