,private_lat,private_lon,bus_lat,bus_lon,distance
86,1.28034497999593,103.852143277672,1.281069,103.851394,0.115598
87,1.28044977841284,103.789706962151,1.281411,103.786994,0.320092
88,1.28045085325468,103.791454479903,1.277046,103.790304,0.397668
89,1.28055328985473,103.789301855854,1.281411,103.786994,0.273796
90,1.28070938808957,103.785323249072,1.281149,103.784597,0.094317
91,1.28071178129837,103.788536382694,1.281411,103.786994,0.188263
92,1.28076943504219,103.852658562152,1.281612,103.85309,0.104812
93,1.28082397634044,103.790728746282,1.283019,103.787895,0.397958
94,1.28089264727621,103.783859936983,1.281279,103.784152,0.053681
95,1.28093474456197,103.849822465734,1.280197,103.84954,0.087424
96,1.28094771760363,103.783546603867,1.281279,103.784152,0.07669
97,1.28115860781557,103.787759973633,1.281411,103.786994,0.089699
98,1.28119672755422,103.783478346718,1.281279,103.784152,0.075522
99,1.28121740269934,103.787276447216,1.281411,103.786994,0.038031
100,1.28122139862594,103.785348226184,1.281149,103.784597,0.083988
101,1.28126269290763,103.784829581457,1.281149,103.784597,0.028776
102,1.28154862924483,103.846472570061,1.282044,103.845239,0.14781
103,1.28156004152174,103.785709595421,1.281149,103.784597,0.131901
104,1.28162632104242,103.784869452404,1.281149,103.784597,0.06087
105,1.28168659607272,103.786723137986,1.281411,103.786994,0.042865
106,1.28186096037926,103.830562111061,1.282619,103.828925,0.200553
107,1.28191631054644,103.785193046527,1.281149,103.784597,0.107699
108,1.28191694352023,103.785707663012,1.281149,103.784597,0.149965
109,1.28217914161626,103.78408271893,1.281279,103.784152,0.099831
110,1.28220135422008,103.803023756097,1.281411,103.80347,0.100519
111,1.2822425556884,103.830533720291,1.282619,103.828925,0.183813
112,1.28224701621897,103.783453562772,1.281279,103.784152,0.132285
113,1.28242083270185,103.783142732009,1.2827,103.782275,0.101385
114,1.28251708251467,103.786910425377,1.282959,103.787803,0.110704
115,1.28263588582996,103.83018632791,1.282619,103.828925,0.140388
116,1.28273291506553,103.830114614569,1.282619,103.828925,0.132992
117,1.28275382565309,103.785347646917,1.281149,103.784597,0.196135
118,1.28276774449777,103.783347843305,1.2827,103.782275,0.119633
119,1.28350589483745,103.834492752536,1.284673,103.835216,0.152097
120,1.28401388660814,103.829756642021,1.282619,103.828925,0.179878
121,1.28404487854559,103.842590753293,1.284043,103.842969,0.042096
122,1.28434128785856,103.82912604887,1.285695,103.828693,0.157254
123,1.28499003747026,103.82889598252,1.285695,103.828693,0.081158
124,1.28519576156367,103.827677219577,1.286014,103.827529,0.091968
125,1.28577009981805,103.843980122838,1.285825,103.844489,0.056958
126,1.28705859767551,103.82778753198,1.286014,103.827529,0.119036
127,1.28711875378192,103.78012942949,1.286247,103.779922,0.09912
128,1.28759518939869,103.803397287789,1.286615,103.803285,0.109102
129,1.28783491011902,103.778343299539,1.288058,103.778477,0.028808
130,1.28813624894878,103.778115825202,1.288058,103.778477,0.041116
131,1.28814297750701,103.848933996224,1.2872,103.84829,0.126526
132,1.28827756141374,103.776938265689,1.289186,103.776919,0.100473
133,1.28845742826023,103.777344346542,1.289118,103.777427,0.07362
134,1.2884862000316,103.844049441363,1.287776,103.843341,0.11128
135,1.2885136991527,103.776626436441,1.289186,103.776919,0.081157
136,1.28912345558753,103.775586391917,1.289814,103.775452,0.077808
137,1.28948198551176,103.830085402755,1.290324,103.831087,0.145238
138,1.28954829330892,103.777089281289,1.289186,103.776919,0.044317
139,1.28956836796791,103.777381479121,1.289118,103.777427,0.050056
140,1.2896097164683,103.841276389346,1.289358,103.840071,0.137007
141,1.28969004585591,103.805470415063,1.288951,103.806051,0.104178
142,1.28973648594562,103.774357517912,1.28927,103.774068,0.060818
143,1.28983034198102,103.831843416909,1.290531,103.831871,0.077536
144,1.28984245033113,103.778075197163,1.289118,103.777427,0.107801
145,1.28998869553165,103.84921712944,1.289758,103.848833,0.049783
146,1.29008339576408,103.839199219609,1.289358,103.840071,0.125885
147,1.29021050421929,103.83756182148,1.28909,103.836957,0.141003
148,1.29025396483741,103.805847898387,1.288951,103.806051,0.145837
149,1.29026307473852,103.837158903917,1.28909,103.836957,0.131644
150,1.29050566271653,103.822587341402,1.290626,103.823532,0.105971
151,1.29054692058657,103.774606037683,1.289852,103.774966,0.086657
152,1.29055340203602,103.81563289788,1.289416,103.816502,0.15866
153,1.29056999681587,103.819000781728,1.290927,103.820377,0.158167
154,1.29063353352349,103.776535477463,1.289814,103.775452,0.150837
155,1.29072529149112,103.772114454747,1.291265,103.77115,0.12281
156,1.29078080113526,103.837445495482,1.28909,103.836957,0.194704
157,1.29087074155662,103.770066563415,1.291524,103.770731,0.103372
158,1.2908847377725,103.774319608719,1.290569,103.773471,0.100689
159,1.29092617225007,103.839799908617,1.289358,103.840071,0.176005
160,1.29093691491922,103.838346278046,1.28909,103.836957,0.256149
161,1.29094473172583,103.817000115258,1.291189,103.817446,0.056498
162,1.29096399148778,103.817989855708,1.291189,103.817446,0.065441
163,1.29106611229714,103.834498891605,1.290734,103.834458,0.037004
164,1.29111208915593,103.837821344301,1.28909,103.836957,0.243407
165,1.29123419998705,103.76933030729,1.291152,103.76873,0.067424
166,1.29128650817015,103.840480166834,1.292446,103.841097,0.145432
167,1.29130379243474,103.807350978054,1.290918,103.80737,0.042711
168,1.29139945043899,103.768850992913,1.291152,103.76873,0.030496
169,1.291713191569,103.77267554879,1.290791,103.773237,0.119593
170,1.29173359502464,103.836971346231,1.28909,103.836957,0.292319
171,1.29178256323639,103.806959431601,1.290918,103.80737,0.105957
172,1.29181865625912,103.82516074139,1.291669,103.826142,0.110452
173,1.29182877953015,103.818366893396,1.29154,103.817527,0.098777
174,1.29188373587958,103.838945567915,1.292446,103.841097,0.247376
175,1.29190158107128,103.807074456517,1.290918,103.80737,0.113624
176,1.29198111835787,103.834261909893,1.290734,103.834458,0.139616
177,1.29204406249352,103.815997544385,1.293562,103.815956,0.167909
178,1.29206977583825,103.770697277565,1.291524,103.770731,0.060466
179,1.29213320015397,103.838064913731,1.292446,103.841097,0.339213
180,1.29231808426578,103.772313180824,1.291265,103.77115,0.174118
181,1.29245276616102,103.825246918432,1.291669,103.826142,0.132038
182,1.29263680036305,103.830568078703,1.294191,103.83081,0.173952
183,1.29269478978815,103.820411467009,1.291241,103.820507,0.161104
184,1.29273043457202,103.842248021629,1.29351,103.842707,0.100198
185,1.2927319871783,103.842250095411,1.29351,103.842707,0.099933
186,1.29282033122383,103.823531934289,1.29091,103.824109,0.220782
187,1.29284587464583,103.767042084341,1.293305,103.766231,0.103564
188,1.29285140857469,103.83976315039,1.292446,103.841097,0.155067
189,1.29291188755951,103.825071632136,1.293383,103.826413,0.158111
190,1.29292466927167,103.830887199295,1.294191,103.83081,0.140288
191,1.29293391960903,103.833590038162,1.293594,103.832847,0.110297
192,1.29293899351003,103.821693138843,1.291241,103.820507,0.229517
193,1.29294488391215,103.840702054687,1.292446,103.841097,0.070534
194,1.29298775382221,103.851046829843,1.292803,103.851649,0.070061
195,1.29299604681606,103.805665563173,1.292392,103.805687,0.066835
196,1.29299712825208,103.823117678437,1.29091,103.824109,0.255799
197,1.29309229152325,103.840538564538,1.292446,103.841097,0.094708
198,1.29332852822898,103.840372139235,1.292446,103.841097,0.126612
199,1.2933749977748,103.825400484885,1.293383,103.826413,0.112688
200,1.29344961581056,103.838888915765,1.295774,103.839574,0.268089
201,1.2934966639073,103.8381049101,1.295774,103.839574,0.300238
202,1.29363933147639,103.823498620439,1.29091,103.824109,0.309346
203,1.29369535258683,103.833117155291,1.293594,103.832847,0.032087
204,1.29371299301174,103.822816592224,1.29091,103.824109,0.341689
205,1.29371532764206,103.837276710508,1.295736,103.836044,0.262192
206,1.29379977411151,103.839422092697,1.295774,103.839574,0.218953
207,1.29380093107283,103.842145033288,1.294083,103.842342,0.038122
208,1.29382795290584,103.768246406229,1.293853,103.767039,0.134402
209,1.29384907556166,103.821581749873,1.291241,103.820507,0.312208
210,1.2938786701989,103.830207410891,1.294191,103.83081,0.075433
211,1.29389339488957,103.824089158096,1.293383,103.826413,0.26471
212,1.29404275502161,103.826067811629,1.293383,103.826413,0.082449
213,1.2940922282272,103.818107585883,1.294407,103.815919,0.246045
214,1.29409446498063,103.822715554852,1.29091,103.824109,0.384758
215,1.29414630960587,103.826988034433,1.293383,103.826413,0.105922
216,1.29416191303506,103.838428107883,1.295774,103.839574,0.219177
217,1.29425888278719,103.840800556526,1.294083,103.842342,0.172648
218,1.29434105033385,103.828440282424,1.294827,103.828485,0.053964
219,1.29435864739002,103.766475212511,1.293925,103.766868,0.064886
220,1.29438518375248,103.8560297971,1.294758,103.856724,0.087569
221,1.29444086463021,103.822941344979,1.293383,103.826413,0.403684
222,1.29446098581955,103.8276209036,1.294827,103.828485,0.104336
223,1.29449097781879,103.822065328522,1.291241,103.820507,0.399025
224,1.29451193637718,103.826758235545,1.293383,103.826413,0.130611
225,1.29456208085487,103.827368709132,1.294827,103.828485,0.12764
226,1.29464541913191,103.767167582575,1.293925,103.766868,0.086356
227,1.29467540422297,103.766421148823,1.293925,103.766868,0.096737
228,1.29473553604742,103.818989337771,1.294407,103.815919,0.343627
229,1.29474611826682,103.806830290183,1.295185,103.805975,0.106843
230,1.29477172447814,103.83769330846,1.295919,103.836292,0.201034
231,1.29480058255914,103.821972023459,1.291241,103.820507,0.426034
232,1.2948480383694,103.827548220413,1.294827,103.828485,0.104281
233,1.29488382877099,103.828087328414,1.294827,103.828485,0.044701
234,1.29488940916719,103.816655765912,1.294407,103.815919,0.09782
235,1.29489158756341,103.829699558094,1.295461,103.829614,0.063679
236,1.2949260365119,103.838947184938,1.295774,103.839574,0.116867
237,1.29506595555146,103.827422791277,1.294827,103.828485,0.121131
238,1.29510458679803,103.828511352677,1.294827,103.828485,0.030834
239,1.29510639772836,103.837908586809,1.295963,103.839389,0.190043
240,1.29520286174263,103.836921549212,1.295919,103.836292,0.105733
241,1.29522123322474,103.827149602901,1.294827,103.828485,0.154879
242,1.29523854569476,103.831012386123,1.294191,103.83081,0.118002
243,1.29530425710738,103.842749479779,1.294784,103.843911,0.14149
244,1.29531113116987,103.828936725741,1.294841,103.8288,0.054166
245,1.2953224949112,103.827818619662,1.294827,103.828485,0.092206
246,1.2953415799343,103.839844385683,1.295774,103.839574,0.056496
247,1.29537368057774,103.826206382484,1.293383,103.826413,0.221317
248,1.29537581262615,103.828484302476,1.294827,103.828485,0.060685
249,1.29538639198638,103.835849138309,1.295736,103.836044,0.044325
250,1.29549744673762,103.834969393898,1.295736,103.836044,0.122469
251,1.29551395924241,103.838907866844,1.295963,103.839389,0.073024
252,1.29560520303559,103.829406938324,1.295461,103.829614,0.028023
253,1.29563102657533,103.841615089993,1.294083,103.842342,0.189327
254,1.29565503085263,103.827070437349,1.294827,103.828485,0.182118
255,1.2956665859268,103.82885975081,1.295461,103.829614,0.086965
256,1.29570410515931,103.839811752808,1.295774,103.839574,0.027565
257,1.29570993713335,103.827568387283,1.294827,103.828485,0.141202
258,1.29571705287656,103.839861034802,1.295774,103.839574,0.032559
259,1.29573433474414,103.806030198974,1.295185,103.805975,0.061052
260,1.29576313642746,103.766122279701,1.296208,103.766883,0.097915
261,1.29578197832221,103.832416192541,1.296183,103.832518,0.045768
262,1.29586840547876,103.829376171741,1.295461,103.829614,0.052249
263,1.29593645811863,103.829849815157,1.295461,103.829614,0.05876
264,1.29596220092847,103.82905159539,1.295461,103.829614,0.0836
265,1.2959707477639,103.871750424041,1.297025,103.872456,0.140554
266,1.29598965078724,103.841261930523,1.295774,103.839574,0.189359
267,1.29602981016717,103.82855385728,1.294827,103.828485,0.133221
268,1.29610970657652,103.838506457383,1.295963,103.839389,0.09955
269,1.29612371629415,103.837596960133,1.295919,103.836292,0.146984
270,1.29613986111385,103.827231791683,1.294827,103.828485,0.201312
271,1.29614347977247,103.836292454037,1.295919,103.836292,0.024822
272,1.29617714762777,103.836877654727,1.295919,103.836292,0.071155
273,1.29618311474759,103.820152358579,1.29931,103.817135,0.481987
274,1.29619653746501,103.840873204577,1.295774,103.839574,0.151951
275,1.29635617157406,103.837991072981,1.295963,103.839389,0.161537
276,1.29639111945043,103.834694192111,1.295736,103.836044,0.166776
277,1.29640300522907,103.829758292446,1.295461,103.829614,0.105393
278,1.29644995684098,103.834439535286,1.296363,103.833138,0.145168
279,1.29653126696943,103.893419027469,1.29536,103.892495,0.165375
280,1.29653976819631,103.828864101631,1.295461,103.829614,0.145581
281,1.29658018008284,103.840472332291,1.295774,103.839574,0.133947
282,1.29659578899507,103.842393872828,1.297029,103.843641,0.146828
283,1.29660443035383,103.838842474051,1.295963,103.839389,0.093435
284,1.29660974425015,103.867069174269,1.297556,103.867321,0.10832
285,1.29662403708868,103.874304548932,1.296601,103.875334,0.114597
286,1.29667456790547,103.884526110892,1.297938,103.882523,0.263086
287,1.29668185515836,103.889100113074,1.297522,103.888699,0.103068
288,1.29670488898903,103.872450354218,1.297025,103.872456,0.035402
289,1.29671864134885,103.838173259745,1.295963,103.839389,0.159021
290,1.29673208730621,103.87063419752,1.297006,103.869532,0.126349
291,1.29673744760827,103.833005715415,1.296363,103.833138,0.043944
292,1.29673926775369,103.842701828398,1.297029,103.843641,0.109321
293,1.29676382657394,103.82541109754,1.299039,103.826757,0.292792
294,1.29677202648703,103.800712927589,1.296338,103.799524,0.140752
295,1.29679910840731,103.83459713454,1.296363,103.833138,0.169398
296,1.29680380852127,103.889925944761,1.297106,103.890506,0.07269
297,1.2968140340697,103.767536280823,1.296908,103.767103,0.049327
298,1.29688446089582,103.888584074842,1.297522,103.888699,0.071647
299,1.29689177042354,103.839840675332,1.295963,103.839389,0.114341
300,1.29693793396578,103.892708682576,1.29536,103.892495,0.176093
301,1.29695100013987,103.765436140212,1.295505,103.764864,0.172103
302,1.29698675340218,103.836737477578,1.295919,103.836292,0.128053
303,1.29704864771761,103.88764477781,1.297522,103.888699,0.128471
304,1.29707979825852,103.856398852446,1.296984,103.856506,0.01595
305,1.29717525117902,103.836032712174,1.295919,103.836292,0.141875
306,1.29719285545648,103.837470929944,1.295919,103.836292,0.192497
307,1.29727294661043,103.838940257017,1.295963,103.839389,0.153215
308,1.29728166021583,103.834690606647,1.296363,103.833138,0.200438
309,1.29732760228353,103.83322191012,1.296363,103.833138,0.107069
310,1.29734197095829,103.8367416335,1.295919,103.836292,0.16511
311,1.29737860639544,103.843222328094,1.297029,103.843641,0.060543
312,1.29740753807852,103.875438146635,1.297045,103.875575,0.042883
313,1.29741708512545,103.843201150392,1.297029,103.843641,0.065098
314,1.29750880469903,103.836268849611,1.295919,103.836292,0.175811
315,1.29751430565974,103.874514479809,1.297045,103.875575,0.128931
316,1.29752089480499,103.766331687461,1.296908,103.767103,0.109368
317,1.29757037590242,103.872271395271,1.297202,103.872279,0.040742
318,1.29758995084157,103.839605280604,1.295963,103.839389,0.181503
319,1.29763848883386,103.837696742648,1.295919,103.836292,0.246152
320,1.29768110596317,103.889729287279,1.297106,103.890506,0.107313
321,1.2976926630287,103.89444607007,1.298396,103.895437,0.134946
322,1.29775245086994,103.856949531399,1.296944,103.856829,0.090395
323,1.29783147778951,103.886178949925,1.299114,103.885545,0.158395
324,1.29785385412228,103.84223562088,1.297029,103.843641,0.181058
325,1.29786642836796,103.839893726083,1.295963,103.839389,0.217838
326,1.29787108350456,103.835056333202,1.295919,103.836292,0.255936
327,1.29793589010719,103.836437562021,1.295919,103.836292,0.223605
328,1.29796800700412,103.838408057882,1.295963,103.839389,0.247124
329,1.29806237939926,103.838019065206,1.300262,103.838935,0.26372
330,1.29810982307445,103.827712685178,1.299116,103.828435,0.13726
331,1.29811494090056,103.887990324917,1.297522,103.888699,0.102562
332,1.29822173117014,103.896272689582,1.298948,103.896488,0.083806
333,1.29825202663281,103.887049335154,1.299114,103.885545,0.192649
334,1.29825892605471,103.76504947778,1.298369,103.763857,0.133269
