,hdb_lat,hdb_lon,hawker_lat,hawker_lon,distance
0,1.270379512,103.823236,1.272716,103.822117,0.286806
1,1.270918709,103.8226854,1.272716,103.822117,0.20856
2,1.271408833,103.8108875,1.273249,103.808079,0.37296
3,1.271462566,103.8256835,1.272716,103.822117,0.420426
4,1.271690611,103.8098523,1.273249,103.808079,0.261997
5,1.271747245,103.8225083,1.272716,103.822117,0.115634
6,1.271757071,103.8095604,1.273249,103.808079,0.233231
7,1.271908423,103.8266717,1.272716,103.822117,0.514708
8,1.272044271,103.810097,1.273249,103.808079,0.261123
9,1.272085585,103.8254956,1.272716,103.822117,0.382419
10,1.272099266,103.8232451,1.272716,103.822117,0.142874
11,1.272201815,103.8110608,1.273249,103.808079,0.351473
12,1.272332606,103.8222103,1.272716,103.822117,0.043647
13,1.272346698,103.8105545,1.273249,103.808079,0.293013
14,1.272397327,103.8208327,1.272716,103.822117,0.147212
15,1.272398536,103.8256255,1.272716,103.822117,0.392043
16,1.272483013,103.824703,1.272716,103.822117,0.288952
17,1.272672565,103.8228757,1.272716,103.822117,0.084574
18,1.272985283,103.820252,1.272716,103.822117,0.209685
19,1.27298937,103.8256268,1.272716,103.822117,0.391781
20,1.273022019,103.8221232,1.272716,103.822117,0.033845
21,1.27309041,103.8101436,1.273249,103.808079,0.230442
22,1.273101655,103.8245086,1.272716,103.822117,0.269561
23,1.273131053,103.8216629,1.272716,103.822117,0.068267
24,1.273357314,103.8253458,1.272716,103.822117,0.366271
25,1.273476841,103.8068103,1.273368,103.807627,0.091686
26,1.273494356,103.8072294,1.273368,103.807627,0.046403
27,1.273513379,103.8101453,1.273249,103.808079,0.231814
28,1.273517801,103.822481,1.272716,103.822117,0.097476
29,1.273566738,103.8340582,1.276615,103.843167,1.068304
30,1.273597187,103.8119421,1.273249,103.808079,0.431653
31,1.273638234,103.8364203,1.276615,103.843167,0.819833
32,1.27368174,103.8065794,1.273368,103.807627,0.121642
33,1.273804157,103.8270577,1.272716,103.822117,0.562872
34,1.273835569,103.8398443,1.276615,103.843167,0.480832
35,1.273849941,103.8112471,1.273249,103.808079,0.358792
36,1.273883542,103.8390033,1.276615,103.843167,0.553127
37,1.273901446,103.8394173,1.276615,103.843167,0.513984
38,1.273919926,103.8402609,1.276615,103.843167,0.439787
39,1.273929399,103.8253108,1.272716,103.822117,0.379925
40,1.273947618,103.8208669,1.272716,103.822117,0.194686
41,1.273953767,103.8088175,1.273914,103.807944,0.097313
42,1.27396036,103.8121495,1.273249,103.808079,0.459793
43,1.274031873,103.8366527,1.276615,103.843167,0.779227
44,1.274062304,103.8104241,1.273249,103.808079,0.276051
45,1.274132973,103.8096327,1.273914,103.807944,0.189492
46,1.274143351,103.8224905,1.272716,103.822117,0.163211
47,1.274236332,103.8217147,1.272716,103.822117,0.17397
48,1.27425274,103.8124291,1.273249,103.808079,0.496691
49,1.274298048,103.8114314,1.273914,103.807944,0.390437
50,1.274383638,103.8087418,1.273914,103.807944,0.10286
51,1.274397181,103.8272396,1.272716,103.822117,0.599648
52,1.274426047,103.8396715,1.276615,103.843167,0.458173
53,1.274427547,103.8348788,1.276615,103.843167,0.953597
54,1.274469784,103.8258781,1.272716,103.822117,0.461321
55,1.27447616,103.8400703,1.276615,103.843167,0.417982
56,1.274506393,103.8105355,1.273914,103.807944,0.295759
57,1.274633315,103.8125866,1.273914,103.807944,0.522771
58,1.274636589,103.8096328,1.273914,103.807944,0.204229
59,1.274660969,103.8352798,1.276615,103.843167,0.903984
60,1.27469944,103.8404854,1.276615,103.843167,0.365967
61,1.274770135,103.8269323,1.272716,103.822117,0.582052
62,1.274831282,103.8109414,1.273914,103.807944,0.348666
63,1.274896417,103.8089387,1.273914,103.807944,0.155099
64,1.274922927,103.8134081,1.273914,103.807944,0.61826
65,1.275071819,103.8258872,1.272716,103.822117,0.493879
66,1.275159158,103.8101385,1.273914,103.807944,0.280366
67,1.275236831,103.8426053,1.276615,103.843167,0.164714
68,1.275245431,103.8111067,1.273914,103.807944,0.381532
69,1.275301801,103.8392073,1.276615,103.843167,0.46399
70,1.275328095,103.8073231,1.273914,103.807944,0.170952
71,1.275352014,103.8269502,1.280005,103.826013,0.524969
72,1.275353433,103.8135883,1.277367,103.818642,0.604903
73,1.27535722,103.8079773,1.273914,103.807944,0.159627
74,1.275363231,103.8087844,1.273914,103.807944,0.185546
75,1.275409491,103.8206605,1.277367,103.818642,0.311955
76,1.275498954,103.8413985,1.276615,103.843167,0.232309
77,1.275532291,103.8412746,1.276615,103.843167,0.242258
78,1.275583428,103.810314,1.273914,103.807944,0.321942
79,1.275619186,103.8424313,1.276615,103.843167,0.137217
80,1.275705008,103.8120071,1.273914,103.807944,0.493656
81,1.27573844,103.8091894,1.273914,103.807944,0.244763
82,1.275801013,103.8390326,1.276615,103.843167,0.468846
83,1.27587917,103.8073298,1.273914,103.807944,0.227796
84,1.275905201,103.8427412,1.276615,103.843167,0.091682
85,1.275986995,103.8411918,1.276615,103.843167,0.230531
86,1.275996185,103.810863,1.273914,103.807944,0.398176
87,1.276078958,103.8121572,1.273914,103.807944,0.52647
88,1.276080724,103.8208395,1.277367,103.818642,0.282915
89,1.276117977,103.80959,1.273914,103.807944,0.304876
90,1.27624052,103.8430061,1.276615,103.843167,0.045114
91,1.27625904,103.8429235,1.276615,103.843167,0.047787
92,1.276336898,103.8191944,1.277367,103.818642,0.129435
93,1.27637531,103.8113719,1.273914,103.807944,0.468627
94,1.276531695,103.8075142,1.273914,103.807944,0.293377
95,1.276559216,103.8198219,1.277367,103.818642,0.158812
96,1.276621684,103.8411561,1.276615,103.843167,0.223798
97,1.276631523,103.8208971,1.277367,103.818642,0.263822
98,1.276661921,103.807128,1.273914,103.807944,0.317132
99,1.276673811,103.8387891,1.276615,103.843167,0.487269
100,1.276684338,103.8394591,1.276615,103.843167,0.412731
101,1.276693247,103.8188666,1.277367,103.818642,0.078582
102,1.276749457,103.8105415,1.273914,103.807944,0.426461
103,1.276756464,103.8085252,1.273914,103.807944,0.320892
104,1.276853136,103.8099486,1.273914,103.807944,0.3942
105,1.276867842,103.8081486,1.273914,103.807944,0.327413
106,1.276883074,103.8400856,1.276615,103.843167,0.344214
107,1.276883151,103.8308839,1.280005,103.826013,0.642671
108,1.276915948,103.8218187,1.277367,103.818642,0.357042
109,1.276920243,103.8414858,1.276615,103.843167,0.190124
110,1.276924352,103.8386795,1.276615,103.843167,0.500593
111,1.277008235,103.8280562,1.280005,103.826013,0.401884
112,1.277060448,103.8207621,1.277367,103.818642,0.238373
113,1.277077068,103.8314259,1.280005,103.826013,0.683899
114,1.277120122,103.8431177,1.276615,103.843167,0.056123
115,1.277145597,103.8287389,1.280005,103.826013,0.438181
116,1.27718546,103.8195162,1.277367,103.818642,0.099341
117,1.277217301,103.838704,1.276615,103.843167,0.501141
118,1.277222539,103.8087204,1.273914,103.807944,0.375907
119,1.277274846,103.8429141,1.276615,103.843167,0.078203
120,1.277276965,103.8310934,1.280005,103.826013,0.640843
121,1.277283677,103.8069162,1.273914,103.807944,0.389764
122,1.277293529,103.8305157,1.280005,103.826013,0.583959
123,1.277305432,103.8299556,1.280005,103.826013,0.53069
124,1.277360665,103.8316002,1.280005,103.826013,0.687127
125,1.27736919,103.8082549,1.273914,103.807944,0.383621
126,1.277382607,103.821604,1.277367,103.818642,0.329651
127,1.277395442,103.8204697,1.277367,103.818642,0.203433
128,1.277416303,103.8393308,1.276615,103.843167,0.436036
129,1.277449094,103.8416667,1.276615,103.843167,0.190751
130,1.277731532,103.8197694,1.277367,103.818642,0.131786
131,1.277734578,103.8070933,1.273914,103.807944,0.432939
132,1.277760301,103.8207301,1.277367,103.818642,0.236423
133,1.277767863,103.8217024,1.277367,103.818642,0.34347
134,1.277785233,103.8300015,1.280005,103.826013,0.50723
135,1.277795391,103.8193413,1.277367,103.818642,0.091109
136,1.277799407,103.8414034,1.276615,103.843167,0.235957
137,1.277837333,103.8308146,1.280005,103.826013,0.585673
138,1.27784271,103.8409659,1.276615,103.843167,0.280066
139,1.27790985,103.8225358,1.277367,103.818642,0.437486
140,1.278053652,103.8215046,1.277367,103.818642,0.327507
141,1.27814726,103.826959,1.280005,103.826013,0.230828
142,1.278149681,103.8184753,1.277367,103.818642,0.088511
143,1.278156143,103.8295243,1.280005,103.826013,0.441025
144,1.278159465,103.8204753,1.277367,103.818642,0.222053
145,1.278287639,103.8275372,1.280005,103.826013,0.254628
146,1.278361373,103.819384,1.277367,103.818642,0.137509
147,1.27842357,103.8262376,1.280005,103.826013,0.176644
148,1.278600687,103.8270854,1.280005,103.826013,0.195849
149,1.278724029,103.8192204,1.277367,103.818642,0.163278
150,1.278738081,103.8283043,1.280005,103.826013,0.29095
151,1.278819907,103.8277237,1.280005,103.826013,0.231126
152,1.279078534,103.8267853,1.280005,103.826013,0.133725
153,1.279220088,103.8254414,1.280005,103.826013,0.107608
154,1.279426714,103.8260869,1.280005,103.826013,0.064471
155,1.279456601,103.8178976,1.277367,103.818642,0.245461
156,1.279550933,103.8274009,1.280005,103.826013,0.162417
157,1.279836902,103.8247578,1.280005,103.826013,0.140925
158,1.280189419,103.8281784,1.280005,103.826013,0.241853
159,1.280277649,103.8257236,1.280005,103.826013,0.044116
160,1.280286617,103.7907847,1.275908,103.791403,0.48903
161,1.280312427,103.8288223,1.280005,103.826013,0.314495
162,1.280412552,103.8292712,1.280005,103.826013,0.365401
163,1.280455613,103.8123177,1.283693,103.816992,0.631478
164,1.28049144,103.8121008,1.283693,103.816992,0.64934
165,1.280596876,103.79046,1.275908,103.791403,0.528987
166,1.28061365,103.8109679,1.283693,103.816992,0.751944
167,1.280649504,103.8107509,1.286953,103.808128,0.755665
168,1.280701976,103.8133534,1.283693,103.816992,0.522843
169,1.280736924,103.8131357,1.283693,103.816992,0.539475
170,1.28089298,103.8123553,1.283693,103.816992,0.601783
171,1.280917569,103.8283703,1.280005,103.826013,0.281085
172,1.280957713,103.8094402,1.286953,103.808128,0.678823
173,1.280999372,103.8092253,1.286953,103.808128,0.669552
174,1.281071165,103.8114057,1.283693,103.816992,0.685981
175,1.281119806,103.8299432,1.280005,103.826013,0.454438
176,1.281122693,103.8086879,1.286953,103.808128,0.64769
177,1.281153031,103.8288562,1.280005,103.826013,0.340939
178,1.281155585,103.8272666,1.280005,103.826013,0.188815
179,1.281165101,103.8084718,1.286953,103.808128,0.641139
180,1.28131575,103.8078619,1.286953,103.808128,0.624041
181,1.281387539,103.8093625,1.286953,103.808128,0.63055
182,1.281419862,103.8072869,1.286953,103.808128,0.618945
183,1.281420282,103.8256452,1.280005,103.826013,0.161759
184,1.281428248,103.8092428,1.286953,103.808128,0.62337
185,1.281476362,103.8081481,1.286953,103.808128,0.605582
186,1.281489151,103.827672,1.280005,103.826013,0.247025
187,1.281522804,103.8300358,1.285088,103.832349,0.470835
188,1.281524648,103.8290546,1.280005,103.826013,0.377917
189,1.281568739,103.8077317,1.286953,103.808128,0.596995
190,1.281606412,103.8423359,1.282235,103.843178,0.11668
191,1.281759271,103.8068622,1.286298,103.804489,0.567125
192,1.28178928,103.8259896,1.280005,103.826013,0.197314
193,1.281800622,103.8429082,1.282235,103.843178,0.056644
194,1.281945984,103.8279111,1.280005,103.826013,0.301143
195,1.281962435,103.8295591,1.280005,103.826013,0.450109
196,1.28209884,103.8252028,1.280005,103.826013,0.248465
197,1.282169371,103.8263337,1.280005,103.826013,0.241972
198,1.282172093,103.8429086,1.282235,103.843178,0.030778
199,1.282218691,103.8245363,1.280005,103.826013,0.294832
200,1.2823137,103.8293115,1.280005,103.826013,0.447135
201,1.282364496,103.8434482,1.282235,103.843178,0.033306
202,1.282646752,103.8233271,1.285505,103.822049,0.346584
203,1.282650681,103.8281785,1.280005,103.826013,0.379032
204,1.282681051,103.8265834,1.280005,103.826013,0.302637
205,1.282702702,103.8284912,1.280005,103.826013,0.406262
206,1.282757974,103.8252056,1.280005,103.826013,0.317395
207,1.282774432,103.8226125,1.285505,103.822049,0.308376
208,1.282856548,103.8294964,1.285088,103.832349,0.402081
209,1.282908655,103.824868,1.280005,103.826013,0.345434
210,1.28295504,103.8279833,1.280005,103.826013,0.393052
211,1.283029656,103.8272367,1.280005,103.826013,0.361116
212,1.283055893,103.8166928,1.283693,103.816992,0.077921
213,1.283062285,103.8260599,1.280005,103.826013,0.338099
214,1.283092071,103.8255924,1.280005,103.826013,0.344547
215,1.283246503,103.8278547,1.280005,103.826013,0.412895
216,1.283391874,103.828894,1.285088,103.832349,0.427814
217,1.283406756,103.8167569,1.283693,103.816992,0.041066
218,1.283466373,103.8261834,1.280005,103.826013,0.38321
219,1.283485112,103.8270438,1.280005,103.826013,0.401549
220,1.283527552,103.82083,1.285505,103.822049,0.257323
221,1.283578705,103.8238192,1.285505,103.822049,0.29014
222,1.28362147,103.825391,1.280005,103.826013,0.405838
223,1.283634676,103.8281281,1.280005,103.826013,0.465288
224,1.28365235,103.8154111,1.283693,103.816992,0.175999
225,1.283851579,103.8289647,1.285088,103.832349,0.40069
226,1.283910308,103.8149833,1.283693,103.816992,0.224839
227,1.283912294,103.8160061,1.283693,103.816992,0.11237
228,1.283991598,103.8310708,1.285088,103.832349,0.186906
229,1.284003917,103.8315298,1.285088,103.832349,0.150603
230,1.284009681,103.8274214,1.280005,103.826013,0.46974
231,1.28407985,103.8305255,1.285088,103.832349,0.231542
232,1.284128096,103.8145438,1.283693,103.816992,0.276679
233,1.284193538,103.8459859,1.285246,103.845819,0.117849
234,1.284205817,103.8310634,1.285088,103.832349,0.173166
235,1.284226486,103.8316063,1.285088,103.832349,0.126122
236,1.284299357,103.830518,1.285088,103.832349,0.22165
237,1.284420207,103.8310569,1.285088,103.832349,0.161651
238,1.284425405,103.8239092,1.285505,103.822049,0.238977
239,1.28443457,103.831599,1.285088,103.832349,0.110397
240,1.284565755,103.8453799,1.285246,103.845819,0.089699
241,1.284587128,103.8243603,1.285505,103.822049,0.276527
242,1.284594557,103.8462209,1.285246,103.845819,0.08479
243,1.284670567,103.8310493,1.285088,103.832349,0.151832
244,1.284690696,103.8315909,1.285088,103.832349,0.095123
245,1.284748327,103.8268757,1.288822,103.827358,0.453633
246,1.284858608,103.8425788,1.284991,103.842579,0.014639
247,1.284864669,103.8305005,1.285088,103.832349,0.2072
248,1.284881937,103.8310424,1.285088,103.832349,0.147188
249,1.284887046,103.8227818,1.285505,103.822049,0.106396
250,1.284887947,103.8264446,1.288822,103.827358,0.446727
251,1.284899222,103.8315842,1.285088,103.832349,0.087638
252,1.284962797,103.8456183,1.285246,103.845819,0.038465
253,1.285057315,103.823812,1.285505,103.822049,0.202356
254,1.285084465,103.8304936,1.285088,103.832349,0.206491
255,1.285086563,103.8257828,1.285505,103.822049,0.418109
256,1.285101769,103.8310352,1.285088,103.832349,0.146223
257,1.285119168,103.8315772,1.285088,103.832349,0.085964
258,1.285122153,103.8216069,1.285505,103.822049,0.064907
259,1.285212192,103.8457662,1.285246,103.845819,0.006965
260,1.285282206,103.823095,1.285505,103.822049,0.118989
261,1.285296918,103.8332353,1.285088,103.832349,0.101307
262,1.28532859,103.8033968,1.286298,103.804489,0.162066
263,1.285381443,103.8304007,1.285088,103.832349,0.219244
264,1.28540981,103.8312809,1.285088,103.832349,0.124082
265,1.285437042,103.8308393,1.285088,103.832349,0.172393
266,1.285438216,103.8321614,1.285088,103.832349,0.043995
267,1.285465349,103.8317194,1.285088,103.832349,0.081552
268,1.285493784,103.8326,1.285088,103.832349,0.052854
269,1.285570416,103.8262762,1.288822,103.827358,0.379165
270,1.285595165,103.8155474,1.283693,103.816992,0.26474
271,1.285615264,103.8331163,1.285088,103.832349,0.103399
272,1.285624598,103.8259233,1.288822,103.827358,0.387935
273,1.285670557,103.8308321,1.285088,103.832349,0.180691
274,1.285697382,103.8303912,1.285088,103.832349,0.228068
275,1.285699484,103.8317118,1.285088,103.832349,0.097983
276,1.285726545,103.8312705,1.285088,103.832349,0.139255
277,1.285727781,103.8325924,1.285088,103.832349,0.075753
278,1.285754796,103.8321508,1.285088,103.832349,0.07696
279,1.285823318,103.8035322,1.286298,103.804489,0.118717
280,1.285840812,103.8185963,1.287331,103.818339,0.167247
281,1.28603089,103.8190237,1.287331,103.818339,0.162707
282,1.286136936,103.8330279,1.285088,103.832349,0.138425
283,1.28613832,103.8310699,1.285088,103.832349,0.183719
284,1.286159709,103.8304481,1.287975,103.829627,0.220548
285,1.286178783,103.8323096,1.285088,103.832349,0.120693
286,1.286200432,103.8316877,1.285088,103.832349,0.143343
287,1.286235215,103.8423033,1.284991,103.842579,0.140959
288,1.286336847,103.8292048,1.287975,103.829627,0.187134
289,1.286358471,103.8296262,1.287975,103.829627,0.178747
290,1.286403502,103.809742,1.286953,103.808128,0.189623
291,1.28645354,103.8082424,1.286953,103.808128,0.056676
292,1.286458819,103.8042002,1.286298,103.804489,0.036732
293,1.286486402,103.8185497,1.287331,103.818339,0.09629
294,1.286492541,103.8214336,1.285505,103.822049,0.128898
295,1.286513575,103.8371273,1.288231,103.839946,0.366701
296,1.28652537,103.8301248,1.287975,103.829627,0.169597
297,1.286529621,103.8331631,1.285088,103.832349,0.183356
298,1.286545996,103.8308245,1.287975,103.829627,0.20671
299,1.286588783,103.8319503,1.285088,103.832349,0.171779
300,1.286621904,103.8089633,1.286953,103.808128,0.099911
301,1.286629213,103.8068619,1.286953,103.808128,0.145384
302,1.286673707,103.8324817,1.285088,103.832349,0.17596
303,1.286726327,103.8167005,1.287331,103.818339,0.194223
304,1.286742975,103.8126313,1.286953,103.808128,0.501717
305,1.286756544,103.8101217,1.286953,103.808128,0.222943
306,1.286814178,103.8289283,1.287975,103.829627,0.150074
307,1.286827152,103.8286595,1.287975,103.829627,0.166443
308,1.286835248,103.8313476,1.285088,103.832349,0.223041
309,1.286850982,103.8117125,1.286953,103.808128,0.399084
310,1.286857679,103.8328459,1.285088,103.832349,0.203346
311,1.286868975,103.8194359,1.287331,103.818339,0.132335
312,1.28687207,103.8160261,1.287331,103.818339,0.262361
313,1.286920062,103.8186736,1.287331,103.818339,0.058749
314,1.286955402,103.8110008,1.286953,103.808128,0.319719
315,1.286973834,103.8390758,1.288231,103.839946,0.16942
316,1.286977039,103.8215588,1.285505,103.822049,0.17167
317,1.287016529,103.8163748,1.287331,103.818339,0.221347
318,1.287016949,103.8303033,1.287975,103.829627,0.129952
319,1.287077496,103.8127058,1.286953,103.808128,0.509657
320,1.287151475,103.8118327,1.286953,103.808128,0.412886
321,1.287277396,103.8109636,1.286953,103.808128,0.31761
322,1.28728822,103.831873,1.285088,103.832349,0.24899
323,1.287300521,103.8079883,1.286953,103.808128,0.041453
324,1.287319025,103.8174756,1.287331,103.818339,0.096098
325,1.287377627,103.8394071,1.288231,103.839946,0.111808
326,1.287405027,103.816392,1.287331,103.818339,0.216839
327,1.287406406,103.8220532,1.285505,103.822049,0.210248
328,1.287421225,103.8284155,1.287975,103.829627,0.148083
329,1.287422103,103.8194349,1.287331,103.818339,0.12238
330,1.287422399,103.8312389,1.287975,103.829627,0.189512
331,1.28745837,103.8326758,1.285088,103.832349,0.264615
332,1.28748905,103.8117141,1.286953,103.808128,0.40348
333,1.287526863,103.8320205,1.287975,103.829627,0.270946
334,1.287531165,103.8070202,1.286953,103.808128,0.138879
335,1.287543322,103.8213351,1.285505,103.822049,0.238981
336,1.287613426,103.8122721,1.286953,103.808128,0.466949
337,1.28762317,103.8414629,1.288231,103.839946,0.181705
338,1.287638699,103.8314433,1.287975,103.829627,0.205531
339,1.287669769,103.8282029,1.288822,103.827358,0.158349
340,1.287674258,103.8388579,1.288231,103.839946,0.135846
341,1.287718959,103.8072806,1.286953,103.808128,0.126758
342,1.287758183,103.8194936,1.287858,103.818403,0.121875
343,1.287807531,103.8327806,1.285088,103.832349,0.304524
344,1.287861305,103.8076482,1.286953,103.808128,0.113748
345,1.287877158,103.8114409,1.286953,103.808128,0.382597
346,1.28789877,103.8282036,1.288822,103.827358,0.138845
347,1.287904618,103.8321977,1.287975,103.829627,0.286203
348,1.28793757,103.8167909,1.287858,103.818403,0.179629
349,1.287963807,103.8162431,1.287858,103.818403,0.240663
350,1.287973009,103.8088393,1.286953,103.808128,0.137795
351,1.287988788,103.8219473,1.285505,103.822049,0.274878
352,1.288001696,103.8316146,1.287975,103.829627,0.221223
353,1.288053157,103.8152771,1.287858,103.818403,0.348555
354,1.28805664,103.8212853,1.285505,103.822049,0.294671
355,1.288076876,103.8270813,1.288822,103.827358,0.087959
356,1.288098683,103.831032,1.287975,103.829627,0.156962
357,1.288114518,103.8290403,1.287975,103.829627,0.067092
358,1.288171345,103.828454,1.287975,103.829627,0.132338
359,1.288200189,103.8083694,1.286953,103.808128,0.1405
360,1.288213201,103.8332335,1.285088,103.832349,0.359315
361,1.288295797,103.8261447,1.288822,103.827358,0.147033
362,1.288359771,103.8270569,1.288822,103.827358,0.061117
363,1.288381067,103.8173911,1.287858,103.818403,0.1266
364,1.288475431,103.8328482,1.287975,103.829627,0.362738
365,1.288480938,103.8158788,1.287858,103.818403,0.289244
366,1.288487134,103.8133515,1.287858,103.818403,0.566477
367,1.288494662,103.808777,1.286953,103.808128,0.185139
368,1.288525352,103.8284586,1.288822,103.827358,0.126804
369,1.288553932,103.82729,1.288822,103.827358,0.030592
370,1.288575947,103.8078682,1.286953,103.808128,0.181771
371,1.288596672,103.8291763,1.287975,103.829627,0.085096
372,1.288632893,103.8105346,1.286953,103.808128,0.325944
373,1.288633343,103.8100159,1.286953,103.808128,0.280478
374,1.288633659,103.8096439,1.286953,103.808128,0.250994
375,1.28871632,103.8168546,1.287858,103.818403,0.196731
376,1.288816153,103.8082053,1.286953,103.808128,0.206197
377,1.288847235,103.8134506,1.287858,103.818403,0.56191
378,1.289023143,103.816276,1.287858,103.818403,0.269506
379,1.289056347,103.8275021,1.288822,103.827358,0.030474
380,1.289075068,103.8153184,1.287858,103.818403,0.368726
381,1.289135952,103.8136775,1.287858,103.818403,0.544562
382,1.289229289,103.8091934,1.286953,103.808128,0.27823
383,1.289285559,103.8034015,1.286298,103.804489,0.351822
384,1.289308932,103.8292333,1.287975,103.829627,0.15387
385,1.289336654,103.8289203,1.287975,103.829627,0.169869
386,1.289369275,103.8215381,1.287858,103.818403,0.386864
387,1.289424524,103.8223055,1.285505,103.822049,0.43434
388,1.289442681,103.8262014,1.288822,103.827358,0.145874
389,1.28951776,103.8284671,1.288822,103.827358,0.145446
390,1.289651,103.8153995,1.287858,103.818403,0.388638
391,1.289742097,103.8213757,1.287858,103.818403,0.390968
392,1.289764755,103.8268029,1.288822,103.827358,0.121176
393,1.290020507,103.803188,1.293236,103.802904,0.356955
394,1.29003093,103.8026043,1.293236,103.802904,0.355966
395,1.290066863,103.8292459,1.287975,103.829627,0.235164
396,1.290087191,103.828,1.288822,103.827358,0.157088
397,1.290129527,103.8289143,1.288822,103.827358,0.225616
398,1.290138585,103.8284533,1.288822,103.827358,0.189876
399,1.290214202,103.8223568,1.287858,103.818403,0.511371
400,1.290366187,103.8215771,1.287858,103.818403,0.449115
401,1.290434865,103.8031059,1.293236,103.802904,0.310549
402,1.290659806,103.8326083,1.292342,103.831189,0.244027
403,1.29069966,103.802363,1.293236,103.802904,0.286845
404,1.290717998,103.8216252,1.287858,103.818403,0.478128
405,1.290732462,103.8038469,1.293236,103.802904,0.29605
406,1.290764057,103.8019164,1.293236,103.802904,0.294605
407,1.290911282,103.8031208,1.293236,103.802904,0.258185
408,1.291134836,103.8267645,1.288822,103.827358,0.264133
409,1.291293745,103.8274764,1.288822,103.827358,0.27363
410,1.291518248,103.8025131,1.293236,103.802904,0.194859
411,1.291543916,103.803508,1.293236,103.802904,0.198811
412,1.291698335,103.8273345,1.288822,103.827358,0.318061
413,1.291734122,103.8280261,1.288822,103.827358,0.33048
414,1.291828624,103.8265458,1.288822,103.827358,0.344526
415,1.291876436,103.8026323,1.293236,103.802904,0.153344
416,1.292075251,103.8285841,1.292342,103.831189,0.2914
417,1.292096907,103.8042298,1.293236,103.802904,0.193999
418,1.292241806,103.8276014,1.288822,103.827358,0.379113
419,1.292254671,103.802857,1.293236,103.802904,0.108636
420,1.292255234,103.8148798,1.287858,103.818403,0.624626
421,1.292316477,103.814606,1.287858,103.818403,0.649317
422,1.292382728,103.8001963,1.293236,103.802904,0.315769
423,1.292483167,103.8152362,1.287858,103.818403,0.621104
424,1.292721267,103.8148357,1.287858,103.818403,0.668429
425,1.292740384,103.8028067,1.293236,103.802904,0.055862
426,1.292750071,103.7999359,1.293236,103.802904,0.334665
427,1.292778586,103.808446,1.293236,103.802904,0.618847
428,1.293055547,103.8144244,1.287858,103.818403,0.725506
429,1.29308496,103.8107889,1.286953,103.808128,0.739889
430,1.293085872,103.8118849,1.286953,103.808128,0.796676
431,1.293111932,103.8037302,1.293236,103.802904,0.092967
432,1.293189644,103.8112526,1.286953,103.808128,0.77233
433,1.29327775,103.799918,1.293236,103.802904,0.332348
434,1.293313145,103.8082534,1.293236,103.802904,0.595403
435,1.293358565,103.8087998,1.297486,103.804715,0.64417
436,1.293360743,103.809857,1.297486,103.804715,0.731815
437,1.293382949,103.8093307,1.297486,103.804715,0.685356
438,1.293482013,103.8049167,1.293236,103.802904,0.225642
439,1.293566229,103.7996226,1.293236,103.802904,0.367012
440,1.29361494,103.8037425,1.293236,103.802904,0.102293
441,1.29375108,103.8119567,1.286953,103.808128,0.864066
442,1.293802603,103.8077892,1.297486,103.804715,0.531921
443,1.293814453,103.8031379,1.293236,103.802904,0.069056
444,1.293818152,103.8048866,1.293236,103.802904,0.229844
445,1.293831576,103.8026251,1.293236,103.802904,0.072804
446,1.293845338,103.8087279,1.297486,103.804715,0.601258
447,1.293860989,103.8115839,1.286953,103.808128,0.855215
448,1.293914777,103.8044543,1.293236,103.802904,0.188153
449,1.294021643,103.8082128,1.297486,103.804715,0.546148
450,1.294073335,103.8000265,1.293236,103.802904,0.333357
451,1.294236426,103.8120353,1.297486,103.804715,0.890406
452,1.29429994,103.7997259,1.293236,103.802904,0.372747
453,1.294316074,103.8044662,1.293236,103.802904,0.210927
454,1.294317426,103.8049318,1.293236,103.802904,0.255399
455,1.294382132,103.8055602,1.293236,103.802904,0.321633
456,1.294386975,103.8114265,1.297486,103.804715,0.821786
457,1.294460576,103.810979,1.297486,103.804715,0.773241
458,1.294545264,103.8087511,1.297486,103.804715,0.554528
459,1.294561391,103.8096921,1.297486,103.804715,0.6414
460,1.294620407,103.8092773,1.297486,103.804715,0.598503
461,1.294642864,103.808264,1.297486,103.804715,0.504814
462,1.294799758,103.8046091,1.293236,103.802904,0.256727
463,1.294801401,103.8544675,1.301001,103.854212,0.686109
464,1.294903079,103.8036993,1.293236,103.802904,0.204485
465,1.29499227,103.8117965,1.297486,103.804715,0.834955
466,1.295120862,103.81115,1.297486,103.804715,0.762416
467,1.295340411,103.8125852,1.297486,103.804715,0.907447
468,1.295382633,103.8049624,1.297486,103.804715,0.234204
469,1.295401639,103.8121856,1.297486,103.804715,0.862766
470,1.295463169,103.8117852,1.297486,103.804715,0.818025
471,1.295609547,103.8044729,1.297486,103.804715,0.209231
472,1.295649031,103.8102305,1.297486,103.804715,0.646561
473,1.295687406,103.8048623,1.297486,103.804715,0.199554
474,1.295730427,103.8097599,1.297486,103.804715,0.594065
475,1.29579395,103.8092648,1.297486,103.804715,0.539814
476,1.296191719,103.8045419,1.297486,103.804715,0.144406
477,1.296328449,103.8044471,1.297486,103.804715,0.131423
478,1.296545485,103.8034986,1.297486,103.804715,0.170709
479,1.296567445,103.7983786,1.299713,103.797875,0.352306
480,1.296589236,103.8041754,1.297486,103.804715,0.115926
481,1.296646199,103.8036194,1.297486,103.804715,0.153265
482,1.296696151,103.8042695,1.297486,103.804715,0.100429
