,hdb_lat,hdb_lon,bus_lat,bus_lon,distance
0,1.270379512,103.823236,1.271277,103.823118,0.100105
1,1.270918709,103.8226854,1.271277,103.823118,0.06235
2,1.271408833,103.8108875,1.270735,103.8102,0.106798
3,1.271462566,103.8256835,1.271354,103.824739,0.105799
4,1.271690611,103.8098523,1.271166,103.809519,0.068855
5,1.271747245,103.8225083,1.271277,103.823118,0.085487
6,1.271757071,103.8095604,1.271166,103.809519,0.06552
7,1.271908423,103.8266717,1.271826,103.827183,0.057629
8,1.272044271,103.810097,1.272689,103.809975,0.072572
9,1.272085585,103.8254956,1.271354,103.824739,0.116766
10,1.272099266,103.8232451,1.272458,103.823774,0.070981
11,1.272201815,103.8110608,1.272893,103.81037,0.108406
12,1.272332606,103.8222103,1.272251,103.821649,0.063117
13,1.272346698,103.8105545,1.272893,103.81037,0.063802
14,1.272397327,103.8208327,1.272251,103.821649,0.092277
15,1.272398536,103.8256255,1.271354,103.824739,0.151901
16,1.272483013,103.824703,1.27246,103.824251,0.050368
17,1.272672565,103.8228757,1.272458,103.823774,0.10275
18,1.272985283,103.820252,1.273362,103.820768,0.070944
19,1.27298937,103.8256268,1.274137,103.825521,0.127444
20,1.273022019,103.8221232,1.272251,103.821649,0.100268
21,1.27309041,103.8101436,1.272893,103.81037,0.033337
22,1.273101655,103.8245086,1.27246,103.824251,0.076524
23,1.273131053,103.8216629,1.272251,103.821649,0.097324
24,1.273357314,103.8253458,1.274137,103.825521,0.088391
25,1.273476841,103.8068103,1.272962,103.807873,0.131258
26,1.273494356,103.8072294,1.272962,103.807873,0.092713
27,1.273513379,103.8101453,1.272893,103.81037,0.073014
28,1.273517801,103.822481,1.272251,103.821649,0.167914
29,1.273566738,103.8340582,1.272182,103.833932,0.15376
30,1.273597187,103.8119421,1.27335,103.812519,0.06978
31,1.273638234,103.8364203,1.272611,103.837041,0.132943
32,1.27368174,103.8065794,1.272962,103.807873,0.164501
33,1.273804157,103.8270577,1.273787,103.828524,0.163199
34,1.273835569,103.8398443,1.273481,103.840386,0.071914
35,1.273849941,103.8112471,1.272893,103.81037,0.143962
36,1.273883542,103.8390033,1.273481,103.840386,0.160192
37,1.273901446,103.8394173,1.273481,103.840386,0.117406
38,1.273919926,103.8402609,1.273481,103.840386,0.050492
39,1.273929399,103.8253108,1.274137,103.825521,0.032775
40,1.273947618,103.8208669,1.273362,103.820768,0.065683
41,1.273953767,103.8088175,1.274292,103.80941,0.075808
42,1.27396036,103.8121495,1.27335,103.812519,0.079032
43,1.274031873,103.8366527,1.272611,103.837041,0.162948
44,1.274062304,103.8104241,1.274292,103.80941,0.115684
45,1.274132973,103.8096327,1.274292,103.80941,0.030389
46,1.274143351,103.8224905,1.274883,103.821363,0.149782
47,1.274236332,103.8217147,1.274718,103.821267,0.072933
48,1.27425274,103.8124291,1.27335,103.812519,0.10032
49,1.274298048,103.8114314,1.27335,103.812519,0.160126
50,1.274383638,103.8087418,1.274292,103.80941,0.075053
51,1.274397181,103.8272396,1.273787,103.828524,0.158067
52,1.274426047,103.8396715,1.273481,103.840386,0.131313
53,1.274427547,103.8348788,1.276083,103.835284,0.188524
54,1.274469784,103.8258781,1.274137,103.825521,0.054162
55,1.27447616,103.8400703,1.273481,103.840386,0.115513
56,1.274506393,103.8105355,1.274292,103.80941,0.127483
57,1.274633315,103.8125866,1.27335,103.812519,0.142102
58,1.274636589,103.8096328,1.274292,103.80941,0.045461
59,1.274660969,103.8352798,1.276083,103.835284,0.157242
60,1.27469944,103.8404854,1.275533,103.841064,0.112437
61,1.274770135,103.8269323,1.274137,103.825521,0.171963
62,1.274831282,103.8109414,1.274292,103.80941,0.180564
63,1.274896417,103.8089387,1.274292,103.80941,0.084958
64,1.274922927,103.8134081,1.27576,103.813416,0.092563
65,1.275071819,103.8258872,1.274137,103.825521,0.111112
66,1.275159158,103.8101385,1.274292,103.80941,0.125569
67,1.275236831,103.8426053,1.27531,103.843127,0.058622
68,1.275245431,103.8111067,1.276734,103.811132,0.164622
69,1.275301801,103.8392073,1.275533,103.841064,0.208211
70,1.275328095,103.8073231,1.27566,103.806826,0.06639
71,1.275352014,103.8269502,1.274137,103.825521,0.208206
72,1.275353433,103.8135883,1.27576,103.813416,0.048875
73,1.27535722,103.8079773,1.27566,103.806826,0.132432
74,1.275363231,103.8087844,1.274292,103.80941,0.137398
75,1.275409491,103.8206605,1.274883,103.821363,0.097477
76,1.275498954,103.8413985,1.275533,103.841064,0.037417
77,1.275532291,103.8412746,1.275533,103.841064,0.023438
78,1.275583428,103.810314,1.276734,103.811132,0.156441
79,1.275619186,103.8424313,1.27531,103.843127,0.084638
80,1.275705008,103.8120071,1.276734,103.811132,0.14977
81,1.27573844,103.8091894,1.274292,103.80941,0.161813
82,1.275801013,103.8390326,1.277463,103.838336,0.199457
83,1.27587917,103.8073298,1.27566,103.806826,0.061082
84,1.275905201,103.8427412,1.27531,103.843127,0.078582
85,1.275986995,103.8411918,1.275533,103.841064,0.052176
86,1.275996185,103.810863,1.276734,103.811132,0.086903
87,1.276078958,103.8121572,1.276734,103.811132,0.135146
88,1.276080724,103.8208395,1.274883,103.821363,0.144687
89,1.276117977,103.80959,1.276734,103.811132,0.184637
90,1.27624052,103.8430061,1.27531,103.843127,0.103768
91,1.27625904,103.8429235,1.27531,103.843127,0.107356
92,1.276336898,103.8191944,1.275875,103.819267,0.051709
93,1.27637531,103.8113719,1.276734,103.811132,0.047811
94,1.276531695,103.8075142,1.27688,103.806466,0.12285
95,1.276559216,103.8198219,1.275875,103.819267,0.097662
96,1.276621684,103.8411561,1.276789,103.840568,0.068015
97,1.276631523,103.8208971,1.277579,103.819998,0.144875
98,1.276661921,103.807128,1.27688,103.806466,0.077521
99,1.276673811,103.8387891,1.277463,103.838336,0.100786
100,1.276684338,103.8394591,1.276789,103.840568,0.123953
101,1.276693247,103.8188666,1.275875,103.819267,0.100856
102,1.276749457,103.8105415,1.276734,103.811132,0.06574
103,1.276756464,103.8085252,1.277672,103.808517,0.101239
104,1.276853136,103.8099486,1.276734,103.811132,0.13236
105,1.276867842,103.8081486,1.277672,103.808517,0.097917
106,1.276883074,103.8400856,1.276789,103.840568,0.054686
107,1.276883151,103.8308839,1.276301,103.831267,0.077211
108,1.276915948,103.8218187,1.276247,103.823035,0.154256
109,1.276920243,103.8414858,1.276789,103.840568,0.10317
110,1.276924352,103.8386795,1.277463,103.838336,0.070774
111,1.277008235,103.8280562,1.278597,103.829472,0.235987
112,1.277060448,103.8207621,1.277579,103.819998,0.102563
113,1.277077068,103.8314259,1.276301,103.831267,0.087617
114,1.277120122,103.8431177,1.277622,103.843701,0.085404
115,1.277145597,103.8287389,1.278597,103.829472,0.180037
116,1.27718546,103.8195162,1.277579,103.819998,0.069056
117,1.277217301,103.838704,1.277463,103.838336,0.049147
118,1.277222539,103.8087204,1.277672,103.808517,0.054612
119,1.277274846,103.8429141,1.277622,103.843701,0.095619
120,1.277276965,103.8310934,1.276301,103.831267,0.109633
121,1.277283677,103.8069162,1.27688,103.806466,0.067103
122,1.277293529,103.8305157,1.276301,103.831267,0.137971
123,1.277305432,103.8299556,1.278538,103.83012,0.137514
124,1.277360665,103.8316002,1.277422,103.832158,0.062448
125,1.27736919,103.8082549,1.277672,103.808517,0.044407
126,1.277382607,103.821604,1.277579,103.819998,0.180049
127,1.277395442,103.8204697,1.277579,103.819998,0.056284
128,1.277416303,103.8393308,1.277463,103.838336,0.110834
129,1.277449094,103.8416667,1.278328,103.841268,0.106835
130,1.277731532,103.8197694,1.277579,103.819998,0.030524
131,1.277734578,103.8070933,1.27688,103.806466,0.117487
132,1.277760301,103.8207301,1.277579,103.819998,0.083907
133,1.277767863,103.8217024,1.277579,103.819998,0.190832
134,1.277785233,103.8300015,1.278538,103.83012,0.084275
135,1.277795391,103.8193413,1.277579,103.819998,0.076903
136,1.277799407,103.8414034,1.278328,103.841268,0.06036
137,1.277837333,103.8308146,1.278538,103.83012,0.109446
138,1.27784271,103.8409659,1.278328,103.841268,0.063324
139,1.27790985,103.8225358,1.276573,103.823452,0.179578
140,1.278053652,103.8215046,1.277579,103.819998,0.175695
141,1.27814726,103.826959,1.280368,103.827146,0.246438
142,1.278149681,103.8184753,1.277817,103.818611,0.039766
143,1.278156143,103.8295243,1.278597,103.829472,0.049094
144,1.278159465,103.8204753,1.277579,103.819998,0.083315
145,1.278287639,103.8275372,1.278597,103.829472,0.218028
146,1.278361373,103.819384,1.277817,103.818611,0.104996
147,1.27842357,103.8262376,1.280482,103.826317,0.227782
148,1.278600687,103.8270854,1.280368,103.827146,0.195537
149,1.278724029,103.8192204,1.277817,103.818611,0.121073
150,1.278738081,103.8283043,1.278597,103.829472,0.130889
151,1.278819907,103.8277237,1.280368,103.827146,0.182856
152,1.279078534,103.8267853,1.280368,103.827146,0.148126
153,1.279220088,103.8254414,1.280482,103.826317,0.170194
154,1.279426714,103.8260869,1.280482,103.826317,0.119465
155,1.279456601,103.8178976,1.27938,103.817366,0.059766
156,1.279550933,103.8274009,1.280368,103.827146,0.094696
157,1.279836902,103.8247578,1.280303,103.823886,0.109863
158,1.280189419,103.8281784,1.280368,103.827146,0.116582
159,1.280277649,103.8257236,1.280482,103.826317,0.069799
160,1.280286617,103.7907847,1.277046,103.790304,0.362302
161,1.280312427,103.8288223,1.280368,103.827146,0.18666
162,1.280412552,103.8292712,1.278597,103.829472,0.201994
163,1.280455613,103.8123177,1.281191,103.812156,0.083283
164,1.28049144,103.8121008,1.281191,103.812156,0.077597
165,1.280596876,103.79046,1.283019,103.787895,0.391433
166,1.28061365,103.8109679,1.281191,103.812156,0.146831
167,1.280649504,103.8107509,1.281191,103.812156,0.167447
168,1.280701976,103.8133534,1.2813,103.812726,0.096167
169,1.280736924,103.8131357,1.2813,103.812726,0.077172
170,1.28089298,103.8123553,1.281191,103.812156,0.039723
171,1.280917569,103.8283703,1.280368,103.827146,0.149192
172,1.280957713,103.8094402,1.281644,103.809237,0.079184
173,1.280999372,103.8092253,1.281644,103.809237,0.071292
174,1.281071165,103.8114057,1.281191,103.812156,0.084547
175,1.281119806,103.8299432,1.282345,103.828648,0.197817
176,1.281122693,103.8086879,1.281644,103.809237,0.084007
177,1.281153031,103.8288562,1.282345,103.828648,0.133823
178,1.281155585,103.8272666,1.280368,103.827146,0.088115
179,1.281165101,103.8084718,1.281644,103.809237,0.100282
180,1.28131575,103.8078619,1.282196,103.807048,0.132961
181,1.281387539,103.8093625,1.281644,103.809237,0.031611
182,1.281419862,103.8072869,1.282196,103.807048,0.089845
183,1.281420282,103.8256452,1.281099,103.825222,0.058995
184,1.281428248,103.8092428,1.281644,103.809237,0.023865
185,1.281476362,103.8081481,1.281644,103.809237,0.122595
186,1.281489151,103.827672,1.280368,103.827146,0.137097
187,1.281522804,103.8300358,1.282619,103.828925,0.173133
188,1.281524648,103.8290546,1.282345,103.828648,0.101371
189,1.281568739,103.8077317,1.282196,103.807048,0.102958
190,1.281606412,103.8423359,1.280803,103.842233,0.089572
191,1.281759271,103.8068622,1.282037,103.806717,0.034702
192,1.28178928,103.8259896,1.281099,103.825222,0.114559
193,1.281800622,103.8429082,1.282866,103.842479,0.12712
194,1.281945984,103.8279111,1.282345,103.828648,0.093126
195,1.281962435,103.8295591,1.282619,103.828925,0.101246
196,1.28209884,103.8252028,1.281099,103.825222,0.110578
197,1.282169371,103.8263337,1.281099,103.825222,0.171218
198,1.282172093,103.8429086,1.282866,103.842479,0.090406
199,1.282218691,103.8245363,1.281099,103.825222,0.145439
200,1.2823137,103.8293115,1.282619,103.828925,0.05468
201,1.282364496,103.8434482,1.282866,103.842479,0.121284
202,1.282646752,103.8233271,1.28231,103.822385,0.111264
203,1.282650681,103.8281785,1.282345,103.828648,0.062231
204,1.282681051,103.8265834,1.283784,103.824906,0.222988
205,1.282702702,103.8284912,1.282345,103.828648,0.043231
206,1.282757974,103.8252056,1.283784,103.824906,0.118251
207,1.282774432,103.8226125,1.28231,103.822385,0.057257
208,1.282856548,103.8294964,1.282619,103.828925,0.068803
209,1.282908655,103.824868,1.283579,103.824447,0.08769
210,1.28295504,103.8279833,1.282345,103.828648,0.100113
211,1.283029656,103.8272367,1.282345,103.828648,0.174359
212,1.283055893,103.8166928,1.282101,103.817448,0.134954
213,1.283062285,103.8260599,1.283784,103.824906,0.151196
214,1.283092071,103.8255924,1.283784,103.824906,0.108117
215,1.283246503,103.8278547,1.282345,103.828648,0.13316
216,1.283391874,103.828894,1.282619,103.828925,0.08553
217,1.283406756,103.8167569,1.283928,103.817779,0.12752
218,1.283466373,103.8261834,1.283784,103.824906,0.146438
219,1.283485112,103.8270438,1.282345,103.828648,0.218558
220,1.283527552,103.82083,1.282911,103.821743,0.122361
221,1.283578705,103.8238192,1.283579,103.824447,0.069869
222,1.28362147,103.825391,1.283784,103.824906,0.05689
223,1.283634676,103.8281281,1.282619,103.828925,0.143104
224,1.28365235,103.8154111,1.283317,103.815425,0.037114
225,1.283851579,103.8289647,1.282619,103.828925,0.136364
226,1.283910308,103.8149833,1.283662,103.814489,0.061483
227,1.283912294,103.8160061,1.283317,103.815425,0.092278
228,1.283991598,103.8310708,1.285828,103.832269,0.242931
229,1.284003917,103.8315298,1.285828,103.832269,0.21783
230,1.284009681,103.8274214,1.286014,103.827529,0.221951
231,1.28407985,103.8305255,1.282619,103.828925,0.240459
232,1.284128096,103.8145438,1.283662,103.814489,0.051898
233,1.284193538,103.8459859,1.284035,103.84526,0.082667
234,1.284205817,103.8310634,1.285828,103.832269,0.224002
235,1.284226486,103.8316063,1.285828,103.832269,0.191832
236,1.284299357,103.830518,1.285695,103.828693,0.255085
237,1.284420207,103.8310569,1.285828,103.832269,0.205983
238,1.284425405,103.8239092,1.283579,103.824447,0.111093
239,1.28443457,103.831599,1.285828,103.832269,0.171173
240,1.284565755,103.8453799,1.284035,103.84526,0.060186
241,1.284587128,103.8243603,1.283784,103.824906,0.107586
242,1.284594557,103.8462209,1.284574,103.846738,0.057594
243,1.284670567,103.8310493,1.285828,103.832269,0.186563
244,1.284690696,103.8315909,1.285828,103.832269,0.146663
245,1.284748327,103.8268757,1.285934,103.826541,0.136294
246,1.284858608,103.8425788,1.284043,103.842969,0.100096
247,1.284864669,103.8305005,1.285695,103.828693,0.221122
248,1.284881937,103.8310424,1.285828,103.832269,0.171984
249,1.284887046,103.8227818,1.284917,103.820995,0.198884
250,1.284887947,103.8264446,1.285934,103.826541,0.116164
251,1.284899222,103.8315842,1.285828,103.832269,0.127889
252,1.284962797,103.8456183,1.284035,103.84526,0.110068
253,1.285057315,103.823812,1.283579,103.824447,0.178087
254,1.285084465,103.8304936,1.285695,103.828693,0.211458
255,1.285086563,103.8257828,1.285934,103.826541,0.126099
256,1.285101769,103.8310352,1.285828,103.832269,0.159069
257,1.285119168,103.8315772,1.285828,103.832269,0.109868
258,1.285122153,103.8216069,1.284917,103.820995,0.071778
259,1.285212192,103.8457662,1.286053,103.846338,0.112665
260,1.285282206,103.823095,1.28681,103.822086,0.202852
261,1.285296918,103.8332353,1.286072,103.832928,0.092276
262,1.28532859,103.8033968,1.286063,103.80245,0.133033
263,1.285381443,103.8304007,1.285695,103.828693,0.193189
264,1.28540981,103.8312809,1.285828,103.832269,0.119294
265,1.285437042,103.8308393,1.285828,103.832269,0.164882
266,1.285438216,103.8321614,1.285828,103.832269,0.044733
267,1.285465349,103.8317194,1.285828,103.832269,0.073139
268,1.285493784,103.8326,1.285828,103.832269,0.05218
269,1.285570416,103.8262762,1.285934,103.826541,0.049848
270,1.285595165,103.8155474,1.285039,103.813616,0.223573
271,1.285615264,103.8331163,1.286072,103.832928,0.054679
272,1.285624598,103.8259233,1.285934,103.826541,0.076788
273,1.285670557,103.8308321,1.285828,103.832269,0.16086
274,1.285697382,103.8303912,1.285695,103.828693,0.188996
275,1.285699484,103.8317118,1.285828,103.832269,0.063619
276,1.285726545,103.8312705,1.285828,103.832269,0.11169
277,1.285727781,103.8325924,1.285828,103.832269,0.037659
278,1.285754796,103.8321508,1.285828,103.832269,0.015446
279,1.285823318,103.8035322,1.286615,103.803285,0.091761
280,1.285840812,103.8185963,1.284252,103.817557,0.21034
281,1.28603089,103.8190237,1.284926,103.820628,0.216344
282,1.286136936,103.8330279,1.286072,103.832928,0.013235
283,1.28613832,103.8310699,1.285828,103.832269,0.137791
284,1.286159709,103.8304481,1.285695,103.828693,0.201974
285,1.286178783,103.8323096,1.285828,103.832269,0.03905
286,1.286200432,103.8316877,1.285828,103.832269,0.076689
287,1.286235215,103.8423033,1.286083,103.842465,0.02464
288,1.286336847,103.8292048,1.285695,103.828693,0.091002
289,1.286358471,103.8296262,1.285695,103.828693,0.127155
290,1.286403502,103.809742,1.285905,103.809242,0.078325
291,1.28645354,103.8082424,1.2863,103.808284,0.017598
292,1.286458819,103.8042002,1.286615,103.803285,0.103308
293,1.286486402,103.8185497,1.287758,103.817948,0.155738
294,1.286492541,103.8214336,1.28681,103.822086,0.080647
295,1.286513575,103.8371273,1.286069,103.838691,0.180837
296,1.28652537,103.8301248,1.285695,103.828693,0.183908
297,1.286529621,103.8331631,1.286072,103.832928,0.056966
298,1.286545996,103.8308245,1.285828,103.832269,0.179296
299,1.286588783,103.8319503,1.285828,103.832269,0.091295
300,1.286621904,103.8089633,1.2863,103.808284,0.083561
301,1.286629213,103.8068619,1.286192,103.806799,0.048849
302,1.286673707,103.8324817,1.286072,103.832928,0.083029
303,1.286726327,103.8167005,1.287557,103.816283,0.102935
304,1.286742975,103.8126313,1.286627,103.812054,0.065516
305,1.286756544,103.8101217,1.285905,103.809242,0.135835
306,1.286814178,103.8289283,1.285695,103.828693,0.126493
307,1.286827152,103.8286595,1.285695,103.828693,0.125243
308,1.286835248,103.8313476,1.285828,103.832269,0.151393
309,1.286850982,103.8117125,1.286598,103.811628,0.029512
310,1.286857679,103.8328459,1.286864,103.833594,0.08326
311,1.286868975,103.8194359,1.287758,103.817948,0.192572
312,1.28687207,103.8160261,1.287557,103.816283,0.080953
313,1.286920062,103.8186736,1.287758,103.817948,0.122906
314,1.286955402,103.8110008,1.286598,103.811628,0.080213
315,1.286973834,103.8390758,1.287119,103.839779,0.079889
316,1.286977039,103.8215588,1.28681,103.822086,0.061512
317,1.287016529,103.8163748,1.287557,103.816283,0.060629
318,1.287016949,103.8303033,1.285695,103.828693,0.231266
319,1.287077496,103.8127058,1.286627,103.812054,0.087997
320,1.287151475,103.8118327,1.286627,103.812054,0.063007
321,1.287277396,103.8109636,1.287929,103.810982,0.07208
322,1.28728822,103.831873,1.285828,103.832269,0.16737
323,1.287300521,103.8079883,1.2863,103.808284,0.115423
324,1.287319025,103.8174756,1.287636,103.817253,0.042921
325,1.287377627,103.8394071,1.287119,103.839779,0.050308
326,1.287405027,103.816392,1.287557,103.816283,0.020725
327,1.287406406,103.8220532,1.287178,103.82255,0.060785
328,1.287421225,103.8284155,1.286014,103.827529,0.184245
329,1.287422103,103.8194349,1.288596,103.819008,0.138225
330,1.287422399,103.8312389,1.285828,103.832269,0.210296
331,1.28745837,103.8326758,1.288127,103.833525,0.119992
332,1.28748905,103.8117141,1.288148,103.811611,0.073761
333,1.287526863,103.8320205,1.288127,103.833525,0.180109
334,1.287531165,103.8070202,1.286192,103.806799,0.15011
335,1.287543322,103.8213351,1.28681,103.822086,0.116442
336,1.287613426,103.8122721,1.288362,103.812505,0.086737
337,1.28762317,103.8414629,1.287119,103.839779,0.19552
338,1.287638699,103.8314433,1.285828,103.832269,0.220299
339,1.287669769,103.8282029,1.286014,103.827529,0.197852
340,1.287674258,103.8388579,1.287119,103.839779,0.119491
341,1.287718959,103.8072806,1.286192,103.806799,0.177146
342,1.287758183,103.8194936,1.288596,103.819008,0.107253
343,1.287807531,103.8327806,1.288127,103.833525,0.090062
344,1.287861305,103.8076482,1.2863,103.808284,0.186579
345,1.287877158,103.8114409,1.288148,103.811611,0.03543
346,1.28789877,103.8282036,1.286014,103.827529,0.221519
347,1.287904618,103.8321977,1.288127,103.833525,0.14975
348,1.28793757,103.8167909,1.287636,103.817253,0.061293
349,1.287963807,103.8162431,1.287557,103.816283,0.045201
350,1.287973009,103.8088393,1.28868,103.809223,0.089078
351,1.287988788,103.8219473,1.288591,103.821921,0.066654
352,1.288001696,103.8316146,1.288127,103.833525,0.213062
353,1.288053157,103.8152771,1.289036,103.814997,0.11306
354,1.28805664,103.8212853,1.28851,103.820909,0.065321
355,1.288076876,103.8270813,1.288726,103.825741,0.165535
356,1.288098683,103.831032,1.290324,103.831087,0.24614
357,1.288114518,103.8290403,1.285695,103.828693,0.270315
358,1.288171345,103.828454,1.286014,103.827529,0.259813
359,1.288200189,103.8083694,1.28868,103.809223,0.10881
360,1.288213201,103.8332335,1.288127,103.833525,0.033813
361,1.288295797,103.8261447,1.288726,103.825741,0.065433
362,1.288359771,103.8270569,1.288726,103.825741,0.151944
363,1.288381067,103.8173911,1.288207,103.817751,0.044438
364,1.288475431,103.8328482,1.288127,103.833525,0.084604
365,1.288480938,103.8158788,1.287557,103.816283,0.111629
366,1.288487134,103.8133515,1.288362,103.812505,0.095219
367,1.288494662,103.808777,1.28868,103.809223,0.0537
368,1.288525352,103.8284586,1.290403,103.827677,0.225106
369,1.288553932,103.82729,1.288726,103.825741,0.173437
370,1.288575947,103.8078682,1.28868,103.809223,0.151216
371,1.288596672,103.8291763,1.290611,103.828754,0.227638
372,1.288632893,103.8105346,1.287929,103.810982,0.092397
373,1.288633343,103.8100159,1.28868,103.809223,0.088394
374,1.288633659,103.8096439,1.28868,103.809223,0.047122
375,1.28871632,103.8168546,1.289448,103.816817,0.081014
376,1.288816153,103.8082053,1.28868,103.809223,0.114258
377,1.288847235,103.8134506,1.289288,103.813894,0.069357
378,1.289023143,103.816276,1.289416,103.816502,0.050196
379,1.289056347,103.8275021,1.290403,103.827677,0.150173
380,1.289075068,103.8153184,1.289036,103.814997,0.036029
381,1.289135952,103.8136775,1.289288,103.813894,0.029381
382,1.289229289,103.8091934,1.28868,103.809223,0.060827
383,1.289285559,103.8034015,1.289449,103.80224,0.130522
384,1.289308932,103.8292333,1.290611,103.828754,0.15354
385,1.289336654,103.8289203,1.290611,103.828754,0.142121
386,1.289369275,103.8215381,1.288591,103.821921,0.09603
387,1.289424524,103.8223055,1.288591,103.821921,0.101616
388,1.289442681,103.8262014,1.289131,103.82561,0.074295
389,1.28951776,103.8284671,1.290611,103.828754,0.125031
390,1.289651,103.8153995,1.289036,103.814997,0.081431
391,1.289742097,103.8213757,1.288591,103.821921,0.14101
392,1.289764755,103.8268029,1.290403,103.827677,0.120183
393,1.290020507,103.803188,1.289449,103.80224,0.122982
394,1.29003093,103.8026043,1.290152,103.80205,0.063125
395,1.290066863,103.8292459,1.290611,103.828754,0.081346
396,1.290087191,103.828,1.290403,103.827677,0.050116
397,1.290129527,103.8289143,1.290611,103.828754,0.056148
398,1.290138585,103.8284533,1.290611,103.828754,0.062038
399,1.290214202,103.8223568,1.290626,103.823532,0.138489
400,1.290366187,103.8215771,1.290927,103.820377,0.147255
401,1.290434865,103.8031059,1.291127,103.802487,0.102963
402,1.290659806,103.8326083,1.290531,103.831871,0.083282
403,1.29069966,103.802363,1.291127,103.802487,0.049227
404,1.290717998,103.8216252,1.291241,103.820507,0.137227
405,1.290732462,103.8038469,1.291276,103.804097,0.066234
406,1.290764057,103.8019164,1.290152,103.80205,0.069292
407,1.290911282,103.8031208,1.291127,103.802487,0.07446
408,1.291134836,103.8267645,1.291669,103.826142,0.09104
409,1.291293745,103.8274764,1.290403,103.827677,0.100992
410,1.291518248,103.8025131,1.291127,103.802487,0.04336
411,1.291543916,103.803508,1.291276,103.804097,0.071934
412,1.291698335,103.8273345,1.291669,103.826142,0.132755
413,1.291734122,103.8280261,1.290611,103.828754,0.148275
414,1.291828624,103.8265458,1.291669,103.826142,0.048281
415,1.291876436,103.8026323,1.291791,103.802107,0.05922
416,1.292075251,103.8285841,1.290611,103.828754,0.16301
417,1.292096907,103.8042298,1.291276,103.804097,0.091967
418,1.292241806,103.8276014,1.293249,103.826566,0.160255
419,1.292254671,103.802857,1.292554,103.803106,0.043167
420,1.292255234,103.8148798,1.291873,103.814497,0.060011
421,1.292316477,103.814606,1.291873,103.814497,0.050516
422,1.292382728,103.8001963,1.292175,103.800036,0.029084
423,1.292483167,103.8152362,1.291873,103.814497,0.106395
424,1.292721267,103.8148357,1.291873,103.814497,0.101088
425,1.292740384,103.8028067,1.292554,103.803106,0.03917
426,1.292750071,103.7999359,1.292175,103.800036,0.064557
427,1.292778586,103.808446,1.293084,103.807411,0.120035
428,1.293055547,103.8144244,1.294086,103.814155,0.117821
429,1.29308496,103.8107889,1.292158,103.810592,0.104815
430,1.293085872,103.8118849,1.292358,103.8115,0.091174
431,1.293111932,103.8037302,1.29304,103.804041,0.035492
432,1.293189644,103.8112526,1.292358,103.8115,0.095992
433,1.29327775,103.799918,1.292175,103.800036,0.122642
434,1.293313145,103.8082534,1.293084,103.807411,0.097115
435,1.293358565,103.8087998,1.293084,103.807411,0.157515
436,1.293360743,103.809857,1.292158,103.810592,0.156135
437,1.293382949,103.8093307,1.292158,103.810592,0.195065
438,1.293482013,103.8049167,1.29304,103.804041,0.109027
439,1.293566229,103.7996226,1.292175,103.800036,0.160567
440,1.29361494,103.8037425,1.29304,103.804041,0.07173
441,1.29375108,103.8119567,1.292358,103.8115,0.162208
442,1.293802603,103.8077892,1.293084,103.807411,0.089919
443,1.293814453,103.8031379,1.294225,103.803102,0.045572
444,1.293818152,103.8048866,1.29304,103.804041,0.127514
445,1.293831576,103.8026251,1.294225,103.803102,0.068625
446,1.293845338,103.8087279,1.293084,103.807411,0.169017
447,1.293860989,103.8115839,1.292358,103.8115,0.166455
448,1.293914777,103.8044543,1.29304,103.804041,0.107108
449,1.294021643,103.8082128,1.293084,103.807411,0.136792
450,1.294073335,103.8000265,1.295332,103.799548,0.149017
451,1.294236426,103.8120353,1.29557,103.813227,0.198328
452,1.29429994,103.7997259,1.295332,103.799548,0.115825
453,1.294316074,103.8044662,1.294704,103.805701,0.143961
454,1.294317426,103.8049318,1.294704,103.805701,0.095684
455,1.294382132,103.8055602,1.294704,103.805701,0.038887
456,1.294386975,103.8114265,1.296277,103.810912,0.216691
457,1.294460576,103.810979,1.296277,103.810912,0.200989
458,1.294545264,103.8087511,1.293084,103.807411,0.219889
459,1.294561391,103.8096921,1.296353,103.810778,0.232059
460,1.294620407,103.8092773,1.296353,103.810778,0.25416
461,1.294642864,103.808264,1.293084,103.807411,0.196784
462,1.294799758,103.8046091,1.294704,103.805701,0.121979
463,1.294801401,103.8544675,1.294481,103.854107,0.053524
464,1.294903079,103.8036993,1.294225,103.803102,0.100203
465,1.29499227,103.8117965,1.29557,103.813227,0.171541
466,1.295120862,103.81115,1.296277,103.810912,0.130555
467,1.295340411,103.8125852,1.29557,103.813227,0.075804
468,1.295382633,103.8049624,1.294704,103.805701,0.1113
469,1.295401639,103.8121856,1.29557,103.813227,0.117384
470,1.295463169,103.8117852,1.296277,103.810912,0.132446
471,1.295609547,103.8044729,1.294704,103.805701,0.169431
472,1.295649031,103.8102305,1.296353,103.810778,0.098853
473,1.295687406,103.8048623,1.295185,103.805975,0.135724
474,1.295730427,103.8097599,1.296353,103.810778,0.132579
475,1.29579395,103.8092648,1.296353,103.810778,0.179393
476,1.296191719,103.8045419,1.295185,103.805975,0.194497
477,1.296328449,103.8044471,1.298012,103.803731,0.2025
478,1.296545485,103.8034986,1.298012,103.803731,0.164209
479,1.296567445,103.7983786,1.296338,103.799524,0.129973
480,1.296589236,103.8041754,1.298012,103.803731,0.164913
481,1.296646199,103.8036194,1.298012,103.803731,0.151533
482,1.296696151,103.8042695,1.298012,103.803731,0.157359
