,hdb_lat,hdb_lon,park_lat,park_lon,distance
1326,1.322845078,103.7708988,1.323645,103.773166,0.267371
1327,1.322857732,103.7392387,1.317559,103.748682,1.203235
1328,1.322877615,103.8116477,1.326733,103.807631,0.617709
1329,1.322906233,103.8660289,1.323809,103.865838,0.102059
1330,1.322923267,103.8632305,1.323809,103.865838,0.306271
1331,1.322930795,103.86289,1.323809,103.865838,0.342152
1332,1.322949685,103.7691892,1.323645,103.773166,0.449207
1333,1.322973099,103.9112281,1.323993,103.909264,0.245963
1334,1.322994312,103.9044498,1.323199,103.905838,0.156142
1335,1.323004798,103.8876357,1.321773,103.887655,0.136223
1336,1.323009493,103.8711048,1.323809,103.865838,0.592772
1337,1.323014743,103.9381652,1.318804,103.939394,0.48527
1338,1.323079294,103.7377911,1.317559,103.748682,1.357078
1339,1.323088767,103.8837391,1.321773,103.887655,0.459445
1340,1.323134861,103.9120457,1.323993,103.909264,0.323791
1341,1.323143131,103.9034491,1.323199,103.905838,0.265932
1342,1.323145983,103.8558796,1.327438,103.862092,0.838593
1343,1.323189916,103.859697,1.327438,103.862092,0.540084
1344,1.32319023,103.857028,1.327438,103.862092,0.733641
1345,1.32319474,103.8873506,1.321773,103.887655,0.160817
1346,1.323195373,103.8679572,1.323809,103.865838,0.245412
1347,1.323209742,103.936904,1.318804,103.939394,0.560464
1348,1.323216054,103.7711261,1.323645,103.773166,0.231922
1349,1.323233105,103.8856046,1.321773,103.887655,0.279529
1350,1.323234557,103.8627325,1.323809,103.865838,0.3514
1351,1.323250133,103.9338356,1.317581,103.935964,0.670123
1352,1.323270062,103.8817522,1.321773,103.887655,0.677459
1353,1.323280583,103.8588792,1.327438,103.862092,0.582386
1354,1.323301238,103.7698535,1.323645,103.773166,0.370603
1355,1.323311612,103.9236205,1.321186,103.9238,0.235887
1356,1.323322706,103.8663992,1.323809,103.865838,0.082415
1357,1.323326674,103.9400302,1.319255,103.941458,0.477443
1358,1.323338363,103.9342073,1.317581,103.935964,0.665963
1359,1.323347658,103.9328742,1.319386,103.927918,0.704367
1360,1.323370149,103.9044037,1.323199,103.905838,0.160741
1361,1.323380611,103.8704616,1.323809,103.865838,0.516736
1362,1.323397413,103.866812,1.323809,103.865838,0.117563
1363,1.323402637,103.8616308,1.327438,103.862092,0.449152
1364,1.323403316,103.9023757,1.323199,103.905838,0.385981
1365,1.323435851,103.9423414,1.324449,103.946229,0.44692
1366,1.323451841,103.9119049,1.323993,103.909264,0.299935
1367,1.323496353,103.7378842,1.317559,103.748682,1.369334
1368,1.323526782,103.9364239,1.318804,103.939394,0.61804
1369,1.323537807,103.8691478,1.323809,103.865838,0.369566
1370,1.323545133,103.7713288,1.323645,103.773166,0.20476
1371,1.323574833,103.8570349,1.327438,103.862092,0.706556
1372,1.323575758,103.8598772,1.327438,103.862092,0.493093
1373,1.323626344,103.8821205,1.321773,103.887655,0.649133
1374,1.323645148,103.8682953,1.323809,103.865838,0.274072
1375,1.323653452,103.9108536,1.323993,103.909264,0.180847
1376,1.323664834,103.9116192,1.323993,103.909264,0.26461
1377,1.323680649,103.7391562,1.317559,103.748682,1.257801
1378,1.323684011,103.7701323,1.323645,103.773166,0.337648
1379,1.32369452,103.9349949,1.317581,103.935964,0.684551
1380,1.323697957,103.8620917,1.327438,103.862092,0.413555
1381,1.323700389,103.8590569,1.327438,103.862092,0.533758
1382,1.323717291,103.9250011,1.321186,103.9238,0.310178
1383,1.323723796,103.8629951,1.323809,103.865838,0.316527
1384,1.323738583,103.8883795,1.321773,103.887655,0.231818
1385,1.323741518,103.9043603,1.323883,103.905868,0.16852
1386,1.323746488,103.8634122,1.323809,103.865838,0.270056
1387,1.323748602,103.8702439,1.323809,103.865838,0.490378
1388,1.323762901,103.9241556,1.321186,103.9238,0.287676
1389,1.323779951,103.9023304,1.323883,103.905868,0.393864
1390,1.32378355,103.7385184,1.317559,103.748682,1.324059
1391,1.323784101,103.939939,1.319255,103.941458,0.528567
1392,1.323856456,103.8875854,1.321773,103.887655,0.230508
1393,1.32385971,103.9033636,1.323883,103.905868,0.278727
1394,1.323864004,103.9333986,1.317581,103.935964,0.751119
1395,1.323873792,103.8564828,1.327438,103.862092,0.738247
1396,1.323883719,103.8678648,1.323809,103.865838,0.225714
1397,1.323903872,103.9425114,1.324449,103.946229,0.418099
1398,1.323905297,103.8623845,1.326217,103.864863,0.376062
1399,1.323915477,103.7706295,1.323645,103.773166,0.283867
1400,1.323958134,103.9363413,1.318804,103.939394,0.663495
1401,1.323993056,103.8866927,1.321773,103.887655,0.267826
1402,1.324009118,103.9258481,1.321186,103.9238,0.386524
1403,1.324058778,103.9113038,1.323993,103.909264,0.227126
1404,1.324058986,103.9406956,1.319255,103.941458,0.537934
1405,1.324061597,103.8628338,1.326217,103.864863,0.328332
1406,1.324084641,103.8685905,1.323809,103.865838,0.307838
1407,1.324098114,103.8884992,1.321773,103.887655,0.273728
1408,1.324109573,103.9225791,1.321611,103.921506,0.300986
1409,1.324112539,103.771925,1.323645,103.773166,0.14747
1410,1.324124329,103.934921,1.317581,103.935964,0.73278
1411,1.324133639,103.9234998,1.321186,103.9238,0.327643
1412,1.32416997,103.9264052,1.321186,103.9238,0.439237
1413,1.324208514,103.8854669,1.321773,103.887655,0.363077
1414,1.324218538,103.9398568,1.319255,103.941458,0.577046
1415,1.324225073,103.9220219,1.321611,103.921506,0.294698
1416,1.324245542,103.9415687,1.324449,103.946229,0.519132
1417,1.32427584,103.9032055,1.323883,103.905868,0.299477
1418,1.324306049,103.9216254,1.321611,103.921506,0.298301
1419,1.324306375,103.9021606,1.323883,103.905868,0.415244
1420,1.324322313,103.8681596,1.323809,103.865838,0.264532
1421,1.324326841,103.94243,1.324449,103.946229,0.423006
1422,1.324351254,103.8623603,1.327438,103.862092,0.34262
1423,1.324418755,103.8581851,1.327438,103.862092,0.548185
1424,1.324445542,103.8626105,1.326217,103.864863,0.318134
1425,1.324460582,103.7711846,1.323645,103.773166,0.238239
1426,1.324471341,103.8619367,1.327438,103.862092,0.328493
1427,1.324487374,103.8663682,1.323809,103.865838,0.095438
1428,1.324520452,103.8855146,1.321773,103.887655,0.386051
1429,1.324541085,103.9212383,1.322861,103.91932,0.283001
1430,1.324547611,103.8879439,1.321773,103.887655,0.308482
1431,1.324548964,103.9319057,1.319386,103.927918,0.723098
1432,1.32456371,103.910131,1.323993,103.909264,0.115293
1433,1.324580762,103.9106975,1.323993,103.909264,0.172265
1434,1.324656484,103.9032431,1.323883,103.905868,0.304388
1435,1.324678528,103.9397703,1.319255,103.941458,0.628431
1436,1.324715797,103.8577529,1.327438,103.862092,0.569031
1437,1.324723117,103.8866857,1.321773,103.887655,0.343582
1438,1.324739676,103.8628602,1.326217,103.864863,0.276343
1439,1.324759105,103.9021074,1.323883,103.905868,0.429583
1440,1.324760401,103.9243702,1.321186,103.9238,0.400301
1441,1.324786153,103.8621944,1.327438,103.862092,0.293449
1442,1.324854096,103.926038,1.321186,103.9238,0.475968
1443,1.324855984,103.9335196,1.317581,103.935964,0.849184
1444,1.324860878,103.942554,1.324449,103.946229,0.411518
1445,1.324862467,103.9337921,1.317581,103.935964,0.840646
1446,1.324876178,103.855541,1.327438,103.862092,0.782159
1447,1.324884483,103.8855714,1.321773,103.887655,0.4149
1448,1.324886322,103.9241321,1.321186,103.9238,0.410828
1449,1.324889166,103.9202467,1.322861,103.91932,0.246841
1450,1.324915044,103.8879968,1.321773,103.887655,0.349507
1451,1.324917987,103.7718911,1.323645,103.773166,0.199861
1452,1.324954599,103.9101752,1.323993,103.909264,0.146933
1453,1.324992913,103.8630499,1.326217,103.864863,0.242972
1454,1.324993794,103.9410826,1.324449,103.946229,0.575902
1455,1.324999166,103.9342344,1.317581,103.935964,0.842545
1456,1.325000433,103.9344978,1.317581,103.935964,0.836473
1457,1.325014662,103.886456,1.321773,103.887655,0.382478
1458,1.325023293,103.8874615,1.321773,103.887655,0.360045
1459,1.325024279,103.8542321,1.327438,103.862092,0.914539
1460,1.325031355,103.9032824,1.32493,103.906009,0.30365
1461,1.325045676,103.8547627,1.327438,103.862092,0.857499
1462,1.325088459,103.9100088,1.323993,103.909264,0.146776
1463,1.325092556,103.9421102,1.324449,103.946229,0.463872
1464,1.325108719,103.9207382,1.322861,103.91932,0.294421
1465,1.325132403,103.8856108,1.321773,103.887655,0.435594
1466,1.325159834,103.9108888,1.323993,103.909264,0.222135
1467,1.325195913,103.88804,1.321773,103.887655,0.380906
1468,1.325203716,103.9347722,1.317581,103.935964,0.853253
1469,1.325204757,103.8624453,1.327438,103.862092,0.250051
1470,1.325227018,103.8994002,1.323883,103.905868,0.734983
1471,1.325248773,103.8867576,1.321773,103.887655,0.397097
1472,1.325311121,103.9332781,1.319386,103.927918,0.886053
1473,1.325341025,103.9254354,1.321186,103.9238,0.494178
1474,1.325395941,103.8574874,1.327438,103.862092,0.559988
1475,1.325407579,103.8585655,1.327438,103.862092,0.452144
1476,1.325410325,103.885651,1.321773,103.887655,0.459894
1477,1.325415877,103.9212513,1.322861,103.91932,0.354973
1478,1.325423655,103.9335591,1.317581,103.935964,0.907562
1479,1.325442004,103.9262076,1.321186,103.9238,0.541538
1480,1.325468011,103.8880774,1.321773,103.887655,0.411271
1481,1.325477105,103.9343482,1.317581,103.935964,0.891436
1482,1.325486285,103.9007277,1.32493,103.906009,0.590965
1483,1.325500845,103.9319676,1.319386,103.927918,0.812582
1484,1.325531755,103.9338545,1.317581,103.935964,0.90996
1485,1.325552536,103.8865328,1.321773,103.887655,0.436183
1486,1.325579307,103.9106575,1.323993,103.909264,0.234132
1487,1.325634967,103.9098152,1.323993,103.909264,0.191643
1488,1.325648315,103.9101122,1.323993,103.909264,0.205944
1489,1.325656284,103.927991,1.321186,103.9238,0.679616
1490,1.32566117,103.8997332,1.32493,103.906009,0.703097
1491,1.32569267,103.9346024,1.317581,103.935964,0.909657
1492,1.325699735,103.9310746,1.319386,103.927918,0.781544
1493,1.325720203,103.9018224,1.32493,103.906009,0.474049
1494,1.325737428,103.8870543,1.321773,103.887655,0.443434
1495,1.325741056,103.8581083,1.327438,103.862092,0.481418
1496,1.325744613,103.9291946,1.319386,103.927918,0.717313
1497,1.325775271,103.8857036,1.321773,103.887655,0.492965
1498,1.325778506,103.9224247,1.321611,103.921506,0.472027
1499,1.325779556,103.8588069,1.327438,103.862092,0.409012
1500,1.325804085,103.9012924,1.32493,103.906009,0.533734
1501,1.325828343,103.9005811,1.32493,103.906009,0.612183
1502,1.325833304,103.8571793,1.327438,103.862092,0.574806
1503,1.325848576,103.8879265,1.321773,103.887655,0.451668
1504,1.325855463,103.9105989,1.323993,103.909264,0.253934
1505,1.325875651,103.932493,1.319386,103.927918,0.879872
1506,1.325917439,103.8990637,1.32493,103.906009,0.780616
1507,1.325918895,103.9197569,1.325572,103.917184,0.288896
1508,1.325925012,103.8568231,1.327438,103.862092,0.609774
1509,1.325926451,103.9203125,1.325572,103.917184,0.350369
1510,1.325926754,103.9308081,1.319386,103.927918,0.791538
1511,1.32598214,103.9015132,1.32493,103.906009,0.513685
1512,1.325984436,103.899672,1.32493,103.906009,0.714817
1513,1.326021022,103.858992,1.327438,103.862092,0.378911
1514,1.326041655,103.9028293,1.32493,103.906009,0.37461
1515,1.326043353,103.9264885,1.321186,103.9238,0.614817
1516,1.326059512,103.9301394,1.319386,103.927918,0.778234
1517,1.326067964,103.9214499,1.322861,103.91932,0.426538
1518,1.326098019,103.9280698,1.321186,103.9238,0.721671
1519,1.326132071,103.8580967,1.327438,103.862092,0.467497
1520,1.326139736,103.9020736,1.32493,103.906009,0.457943
1521,1.32615026,103.9005275,1.32493,103.906009,0.62478
1522,1.326154695,103.886047,1.321773,103.887655,0.516498
1523,1.32622226,103.887117,1.321773,103.887655,0.495606
1524,1.326237253,103.9408276,1.324449,103.946229,0.632808
1525,1.326263577,103.8573375,1.327438,103.862092,0.54483
1526,1.326272712,103.9228853,1.321611,103.921506,0.537839
1527,1.326333026,103.9326366,1.319386,103.927918,0.930508
1528,1.326350406,103.9200642,1.325572,103.917184,0.331892
1529,1.326359384,103.8997531,1.32493,103.906009,0.713934
1530,1.326365266,103.9014244,1.32493,103.906009,0.534332
1531,1.326387894,103.8860773,1.321773,103.887655,0.539654
1532,1.326394469,103.9030715,1.32493,103.906009,0.364822
1533,1.326433385,103.90117,1.32493,103.906009,0.563605
1534,1.32643686,103.9418509,1.324449,103.946229,0.534525
1535,1.326460633,103.902007,1.32493,103.906009,0.476456
1536,1.326482283,103.8855449,1.321773,103.887655,0.571231
1537,1.326506436,103.9040496,1.32493,103.906009,0.279171
1538,1.326506656,103.9004921,1.32493,103.906009,0.638247
1539,1.326532648,103.8866336,1.321773,103.887655,0.538433
1540,1.326535882,103.8876728,1.321773,103.887655,0.526659
1541,1.326587606,103.9035157,1.32493,103.906009,0.33255
1542,1.326589759,103.8561879,1.327438,103.862092,0.663727
1543,1.326612098,103.8584362,1.327438,103.862092,0.416977
1544,1.32665458,103.886119,1.321773,103.887655,0.566201
1545,1.326686013,103.941272,1.324449,103.946229,0.604582
1546,1.326697048,103.9029833,1.32493,103.906009,0.389313
1547,1.326712616,103.9015608,1.32493,103.906009,0.532839
1548,1.326713488,103.9408922,1.324449,103.946229,0.644556
1549,1.326740506,103.8575763,1.327438,103.862092,0.508435
1550,1.326753463,103.7221612,1.333663,103.72695,0.931535
1551,1.32676126,103.7212885,1.333663,103.72695,0.989644
1552,1.326810056,103.9227755,1.322861,103.91932,0.581864
1553,1.326821226,103.8558907,1.327438,103.862092,0.693503
1554,1.326837217,103.9339207,1.317581,103.935964,1.048462
1555,1.326848469,103.9190156,1.325572,103.917184,0.247936
1556,1.32684924,103.8862935,1.321773,103.887655,0.581396
1557,1.326869941,103.9418328,1.324449,103.946229,0.5577
1558,1.326870446,103.9238482,1.321186,103.9238,0.62858
1559,1.32690473,103.9039977,1.32493,103.906009,0.312702
1560,1.326905919,103.8564866,1.327438,103.862092,0.626592
1561,1.326911375,103.9248839,1.321186,103.9238,0.644472
1562,1.326913667,103.9026231,1.32493,103.906009,0.436007
1563,1.326966214,103.9281358,1.321186,103.9238,0.80084
1564,1.32696994,103.9358501,1.318804,103.939394,0.985326
1565,1.326981809,103.8577618,1.327438,103.862092,0.48454
1566,1.326984045,103.8871484,1.321773,103.887655,0.578962
1567,1.327014021,103.8565706,1.327438,103.862092,0.616261
1568,1.327026989,103.9048164,1.32493,103.906009,0.267173
1569,1.327053125,103.8605584,1.327438,103.862092,0.1759
1570,1.327061296,103.8570748,1.327438,103.862092,0.559915
1571,1.327073879,103.9231882,1.321611,103.921506,0.632403
1572,1.327124396,103.7217817,1.333663,103.72695,0.923887
1573,1.327148176,103.8557009,1.327438,103.862092,0.711986
1574,1.327149833,103.8569624,1.327438,103.862092,0.571761
1575,1.327161508,103.9368248,1.318804,103.939394,0.967352
1576,1.32717744,103.9038015,1.32493,103.906009,0.349446
1577,1.327187243,103.7205364,1.333663,103.72695,1.011039
1578,1.327194693,103.8561185,1.327438,103.862092,0.665334
1579,1.327205686,103.8862674,1.321773,103.887655,0.62025
1580,1.32723389,103.9222175,1.322861,103.91932,0.581193
1581,1.327260072,103.9408488,1.324449,103.946229,0.674636
1582,1.327275628,103.7235746,1.333663,103.72695,0.799966
1583,1.327275724,103.9248036,1.321186,103.9238,0.682571
1584,1.327290541,103.8562177,1.327438,103.862092,0.653953
1585,1.327341433,103.8527807,1.330552,103.847914,0.647593
1586,1.327353468,103.7231349,1.333663,103.72695,0.816713
1587,1.327361556,103.9261194,1.321186,103.9238,0.73002
1588,1.32739679,103.844481,1.324699,103.842902,0.346219
1589,1.32740031,103.8872036,1.332863,103.888572,0.622938
1590,1.327409379,103.8572312,1.327438,103.862092,0.540967
1591,1.32742995,103.8856816,1.321773,103.887655,0.662951
1592,1.327472422,103.9238683,1.321186,103.9238,0.695162
1593,1.327483254,103.7210438,1.333663,103.72695,0.948143
1594,1.327492955,103.9342494,1.317581,103.935964,1.1125
1595,1.327504822,103.8568971,1.327438,103.862092,0.578187
1596,1.327505852,103.923264,1.322861,103.91932,0.675608
1597,1.327511771,103.9422204,1.328941,103.946947,0.54925
1598,1.327535232,103.8572876,1.327438,103.862092,0.534789
1599,1.327543628,103.724286,1.333663,103.72695,0.73875
1600,1.327548427,103.9357397,1.318804,103.939394,1.04896
1601,1.32754908,103.8608074,1.327438,103.862092,0.14349
1602,1.327554432,103.9380305,1.332998,103.94391,0.889075
1603,1.32756438,103.904805,1.325851,103.907103,0.318275
1604,1.327575512,103.9304824,1.319386,103.927918,0.949461
1605,1.3275913,103.7246319,1.333663,103.72695,0.719237
1606,1.327607041,103.8598605,1.327438,103.862092,0.249046
1607,1.327613751,103.8566347,1.327438,103.862092,0.607653
1608,1.327646531,103.8569221,1.327438,103.862092,0.575819
1609,1.327659816,103.8563735,1.327438,103.862092,0.636883
1610,1.327671738,103.7224075,1.333663,103.72695,0.833335
1611,1.327676959,103.8862647,1.332863,103.888572,0.628312
1612,1.327685388,103.8562291,1.327438,103.862092,0.653054
1613,1.327691945,103.9407637,1.332998,103.94391,0.683258
1614,1.327704717,103.9038261,1.32493,103.906009,0.391346
1615,1.32772151,103.8560206,1.327438,103.862092,0.676412
1616,1.327740236,103.9390057,1.332998,103.94391,0.79743
1617,1.327744679,103.9288744,1.321186,103.9238,0.919169
1618,1.327745704,103.8558809,1.327438,103.862092,0.692069
1619,1.32775289,103.9367093,1.332998,103.94391,0.989221
1620,1.32780497,103.8532623,1.330552,103.847914,0.668238
1621,1.327827687,103.8600807,1.327438,103.862092,0.227947
1622,1.327853327,103.8549937,1.327438,103.862092,0.791302
1623,1.327868743,103.8442096,1.324699,103.842902,0.379503
1624,1.327887859,103.9318358,1.319386,103.927918,1.036281
1625,1.327892805,103.7217851,1.333663,103.72695,0.858771
1626,1.32789303,103.9238749,1.334399,103.922349,0.739168
1627,1.327912888,103.9048338,1.325851,103.907103,0.34023
1628,1.327914779,103.9421444,1.328941,103.946947,0.546393
1629,1.327936965,103.7241782,1.333663,103.72695,0.704302
1630,1.327957357,103.8860804,1.332863,103.888572,0.609206
1631,1.327962263,103.8571216,1.327438,103.862092,0.556184
1632,1.327962675,103.844827,1.324699,103.842902,0.419679
1633,1.327968792,103.922716,1.325572,103.917184,0.670276
1634,1.327971102,103.8575727,1.327438,103.862092,0.506395
1635,1.327974074,103.9379441,1.332998,103.94391,0.865692
1636,1.327976141,103.9275651,1.321186,103.9238,0.859828
1637,1.327978774,103.9258048,1.321186,103.9238,0.783547
1638,1.327997941,103.9232486,1.334399,103.922349,0.714842
1639,1.328033656,103.9043983,1.325851,103.907103,0.385814
1640,1.328040979,103.8566659,1.327438,103.862092,0.607539
1641,1.328102913,103.9329381,1.319386,103.927918,1.114082
1642,1.328109584,103.8571257,1.327438,103.862092,0.557665
1643,1.328117403,103.8575546,1.327438,103.862092,0.510524
1644,1.328133709,103.85956,1.327438,103.862092,0.292098
1645,1.328154988,103.9352208,1.332998,103.94391,1.105396
1646,1.328164948,103.8608019,1.327438,103.862092,0.164545
1647,1.328168309,103.9389179,1.332998,103.94391,0.770622
1648,1.328177334,103.8864864,1.332863,103.888572,0.567731
1649,1.328184241,103.8566892,1.327438,103.862092,0.606912
1650,1.328203816,103.8579715,1.327438,103.862092,0.466323
1651,1.328211691,103.8598126,1.327438,103.862092,0.267711
1652,1.328223064,103.8515198,1.330552,103.847914,0.476812
1653,1.328225507,103.9344693,1.332998,103.94391,1.175737
1654,1.328233584,103.8611384,1.327438,103.862092,0.137847
1655,1.328254997,103.8562858,1.327438,103.862092,0.652455
1656,1.328259123,103.9289737,1.321186,103.9238,0.971195
1657,1.328273258,103.9035943,1.32493,103.906009,0.457034
1658,1.328278539,103.8560974,1.327438,103.862092,0.673581
1659,1.32828083,103.9316111,1.319386,103.927918,1.065967
1660,1.328294349,103.9042044,1.325851,103.907103,0.420778
1661,1.328296665,103.9420675,1.328941,103.946947,0.547692
1662,1.328321333,103.9365822,1.332998,103.94391,0.965644
1663,1.328346685,103.9256548,1.334399,103.922349,0.763692
1664,1.328360656,103.8571672,1.327438,103.862092,0.557495
1665,1.328389357,103.8557509,1.327438,103.862092,0.713497
1666,1.328403828,103.9306849,1.319386,103.927918,1.043608
1667,1.32841511,103.7243041,1.333663,103.72695,0.650721
1668,1.32842001,103.9274827,1.334399,103.922349,0.873787
1669,1.328425305,103.8441424,1.324699,103.842902,0.434545
1670,1.328429655,103.8567824,1.327438,103.862092,0.600992
1671,1.328437977,103.7237959,1.333663,103.72695,0.67603
1672,1.328449133,103.9099374,1.325851,103.907103,0.426658
1673,1.32845731,103.9032746,1.330954,103.90691,0.489798
1674,1.328460311,103.7232878,1.333663,103.72695,0.705028
1675,1.328462891,103.9199785,1.325572,103.917184,0.445986
1676,1.3284632,103.9336828,1.319386,103.927918,1.191234
1677,1.328476558,103.8546989,1.330552,103.847914,0.789194
1678,1.32848132,103.9406116,1.332998,103.94391,0.619821
1679,1.328491877,103.9092652,1.330954,103.90691,0.377917
1680,1.32851573,103.9047296,1.330954,103.90691,0.362729
1681,1.328523202,103.932856,1.319386,103.927918,1.150131
1682,1.328532349,103.8578525,1.327438,103.862092,0.487084
1683,1.328557712,103.8447968,1.330552,103.847914,0.411067
1684,1.328562261,103.8574822,1.327438,103.862092,0.527871
1685,1.328564212,103.9300365,1.319386,103.927918,1.041905
1686,1.328577578,103.9028006,1.330954,103.90691,0.52745
1687,1.3285791,103.8538725,1.330552,103.847914,0.698082
1688,1.328616336,103.7216514,1.333663,103.72695,0.811864
1689,1.328617198,103.9377871,1.332998,103.94391,0.836048
1690,1.328619576,103.9244971,1.334399,103.922349,0.68231
1691,1.328689293,103.9288938,1.334399,103.922349,0.963911
1692,1.328696112,103.9419956,1.332998,103.94391,0.521214
1693,1.328696852,103.92095,1.325572,103.917184,0.543186
1694,1.328713382,103.9340954,1.332998,103.94391,1.190588
1695,1.328714784,103.8505453,1.330552,103.847914,0.356403
1696,1.328735351,103.9365067,1.332998,103.94391,0.949206
1697,1.328770222,103.9093814,1.330954,103.90691,0.366
1698,1.328805271,103.9042805,1.330954,103.90691,0.376945
1699,1.3288109,103.9221299,1.334399,103.922349,0.618384
1700,1.328830662,103.9355097,1.332998,103.94391,1.042264
1701,1.328843215,103.9391237,1.332998,103.94391,0.703416
1702,1.328915582,103.9405287,1.332998,103.94391,0.587689
1703,1.328960825,103.7222796,1.333663,103.72695,0.735186
1704,1.329014301,103.9256678,1.334399,103.922349,0.700667
1705,1.329026079,103.8869308,1.332863,103.888572,0.461912
1706,1.329043618,103.8874381,1.332863,103.888572,0.440778
1707,1.329060222,103.9038994,1.330954,103.90691,0.395105
1708,1.329108884,103.9277342,1.334399,103.922349,0.837467
1709,1.329130473,103.7215021,1.333663,103.72695,0.786625
1710,1.329144379,103.9091128,1.330954,103.90691,0.316445
1711,1.329158997,103.8860103,1.332863,103.888572,0.499023
1712,1.329181051,103.8882484,1.332863,103.888572,0.408721
1713,1.329198687,103.9373433,1.332998,103.94391,0.842952
1714,1.329245367,103.9099237,1.330954,103.90691,0.384947
1715,1.329258819,103.9390464,1.332998,103.94391,0.681117
1716,1.329279754,103.9021731,1.330954,103.90691,0.55873
1717,1.329285993,103.7223857,1.333663,103.72695,0.701617
1718,1.329291261,103.9310907,1.334399,103.922349,1.124919
1719,1.329294526,103.9036348,1.330954,103.90691,0.408079
1720,1.329296909,103.8887926,1.332863,103.888572,0.395084
1721,1.329304314,103.9224158,1.334399,103.922349,0.563393
1722,1.329320824,103.8880717,1.332863,103.888572,0.395613
1723,1.329348987,103.9115832,1.327428,103.914725,0.409114
1724,1.329369602,103.9290675,1.334399,103.922349,0.931842
1725,1.329374924,103.9339269,1.332998,103.94391,1.181039
1726,1.329393305,103.8869775,1.332863,103.888572,0.422711
1727,1.329404348,103.889197,1.332863,103.888572,0.388714
1728,1.329410011,103.9353973,1.332998,103.94391,1.027095
1729,1.329429595,103.9027868,1.330954,103.90691,0.48885
1730,1.329478409,103.9211051,1.334399,103.922349,0.561428
1731,1.329501522,103.9093817,1.330954,103.90691,0.318529
1732,1.329536805,103.9404066,1.332998,103.94391,0.546344
1733,1.329539942,103.9276501,1.334399,103.922349,0.797954
1734,1.329540236,103.9034039,1.330954,103.90691,0.420343
1735,1.329552569,103.9012286,1.330954,103.90691,0.650994
1736,1.329619061,103.9387066,1.332998,103.94391,0.689155
1737,1.329631366,103.9099022,1.330954,103.90691,0.363701
1738,1.329648344,103.7220915,1.333663,103.72695,0.699587
1739,1.329649995,103.9302606,1.334399,103.922349,1.02518
1740,1.329654615,103.8871836,1.332863,103.888572,0.386955
1741,1.32967348,103.9037843,1.330954,103.90691,0.375572
1742,1.329682323,103.885408,1.332863,103.888572,0.497678
1743,1.329694088,103.9104902,1.330954,103.90691,0.422093
1744,1.329766654,103.8862292,1.332863,103.888572,0.430352
1745,1.329776329,103.7215859,1.333663,103.72695,0.735576
1746,1.329799847,103.9338444,1.332998,103.94391,1.174691
1747,1.329800633,103.9289857,1.334399,103.922349,0.896693
1748,1.329807637,103.9100936,1.330954,103.90691,0.376295
1749,1.32985846,103.8558214,1.327438,103.862092,0.747417
1750,1.329860866,103.9354238,1.332998,103.94391,1.006117
1751,1.329870289,103.9092204,1.330954,103.90691,0.283676
1752,1.329892021,103.8881129,1.332863,103.888572,0.332465
1753,1.329914274,103.9403105,1.332998,103.94391,0.52606
1754,1.329940023,103.8891891,1.332863,103.888572,0.330424
1755,1.329941101,103.9033014,1.330954,103.90691,0.416925
1756,1.32996671,103.9107825,1.330954,103.90691,0.444581
1757,1.329973112,103.9375717,1.332998,103.94391,0.78067
1758,1.32999792,103.887048,1.332863,103.888572,0.359349
1759,1.33000184,103.912464,1.328967,103.915628,0.370247
1760,1.330008199,103.8425329,1.324699,103.842902,0.588499
1761,1.330010112,103.9363435,1.332998,103.94391,0.904567
1762,1.3300358,103.7225655,1.333663,103.72695,0.631631
1763,1.330037362,103.9408422,1.332998,103.94391,0.473008
1764,1.330043442,103.9299318,1.334399,103.922349,0.971647
1765,1.330051424,103.924118,1.334399,103.922349,0.519483
1766,1.330067213,103.9116193,1.327428,103.914725,0.452357
1767,1.330081022,103.8583546,1.327438,103.862092,0.508343
1768,1.330144804,103.910318,1.330954,103.90691,0.389687
1769,1.330166195,103.8877853,1.332863,103.888572,0.310786
1770,1.330167401,103.9048493,1.330954,103.90691,0.245274
1771,1.33018552,103.9387166,1.332998,103.94391,0.656327
1772,1.330187409,103.7218755,1.333663,103.72695,0.683101
1773,1.33018852,103.8875087,1.332863,103.888572,0.318527
1774,1.33023193,103.909387,1.330954,103.90691,0.286994
1775,1.330236932,103.9135081,1.328967,103.915628,0.274551
1776,1.330240586,103.8565332,1.327438,103.862092,0.691916
1777,1.330253071,103.9270583,1.334399,103.922349,0.696304
1778,1.330269939,103.8425402,1.330552,103.847914,0.598861
1779,1.330301637,103.9310862,1.334399,103.922349,1.072731
1780,1.330308116,103.8863082,1.332863,103.888572,0.378526
1781,1.330331136,103.9254321,1.334399,103.922349,0.565732
1782,1.330336594,103.9232235,1.334399,103.922349,0.459622
1783,1.330354894,103.8430534,1.330552,103.847914,0.541374
1784,1.33036165,103.935081,1.332998,103.94391,1.024908
1785,1.330381466,103.9400884,1.332998,103.94391,0.514385
1786,1.330388938,103.9052209,1.330954,103.90691,0.198091
1787,1.33043386,103.9374817,1.332998,103.94391,0.769539
1788,1.330464618,103.9281343,1.334399,103.922349,0.777044
1789,1.330480963,103.8865792,1.332863,103.888572,0.344328
1790,1.330505213,103.9358169,1.332998,103.94391,0.941912
1791,1.330505363,103.8557764,1.327438,103.862092,0.780418
1792,1.330509323,103.8450036,1.330552,103.847914,0.323932
