,private_lat,private_lon,hawker_lat,hawker_lon,distance
0,1.23978494620582,103.83727712151,1.272716,103.822117,4.013239
1,1.24005848546927,103.830936322258,1.272716,103.822117,3.742116
2,1.24128528590103,103.8401002733,1.276615,103.843167,3.921457
3,1.24234683810088,103.83816149913,1.272716,103.822117,3.803301
4,1.24296399581113,103.837106213588,1.272716,103.822117,3.688603
5,1.24297424636053,103.839164641252,1.276615,103.843167,3.746395
6,1.24374601223412,103.842511120506,1.276615,103.843167,3.635215
7,1.24678687668364,103.844402093991,1.276615,103.843167,3.301102
8,1.2491304624867,103.841532989339,1.276615,103.843167,3.044534
9,1.24929537923786,103.84245545438,1.276615,103.843167,3.0219
10,1.25000204938227,103.844128104507,1.276615,103.843167,2.944665
11,1.25004849376758,103.846319306506,1.276615,103.843167,2.958462
12,1.25004905350305,103.841633373557,1.276615,103.843167,2.942479
13,1.25028020779828,103.846845622682,1.276615,103.843167,2.940604
14,1.25177730904166,103.847671939013,1.276615,103.843167,2.791811
15,1.25184506159069,103.846059186654,1.276615,103.843167,2.75778
16,1.25221149686401,103.845330154013,1.276615,103.843167,2.709131
17,1.25228711526676,103.84540862429,1.276615,103.843167,2.701595
18,1.26489010829928,103.816454088109,1.272716,103.822117,1.070526
19,1.26617727280392,103.823388742056,1.272716,103.822117,0.736742
20,1.26618589994556,103.822744661427,1.272716,103.822117,0.725436
21,1.26747019767944,103.815542991374,1.272716,103.822117,0.933678
22,1.26816216653267,103.814379904552,1.273249,103.808079,0.898955
23,1.2689003201228,103.824635539269,1.272716,103.822117,0.506537
24,1.27035025509729,103.813967319772,1.273249,103.808079,0.729512
25,1.2708927315184,103.824144356363,1.272716,103.822117,0.302579
26,1.27201238848312,103.80851431688,1.273249,103.808079,0.145067
27,1.27224289288465,103.827478990765,1.272716,103.822117,0.599037
28,1.27247694326577,103.807817491838,1.273249,103.808079,0.090195
29,1.27342074069167,103.837938952301,1.276615,103.843167,0.680655
30,1.2734661134853,103.845580792511,1.276615,103.843167,0.439773
31,1.27388660363944,103.846235542245,1.276615,103.843167,0.455679
32,1.27426245685335,103.846025087372,1.276615,103.843167,0.410908
33,1.27461794103822,103.844319553688,1.276615,103.843167,0.255376
34,1.27464397804711,103.844741587315,1.276615,103.843167,0.279659
35,1.27469115793838,103.794950672516,1.275908,103.791403,0.417125
36,1.27484974836861,103.842184815618,1.276615,103.843167,0.223715
37,1.27516997523174,103.844496312645,1.276615,103.843167,0.217756
38,1.27527115223131,103.83683222505,1.276615,103.843167,0.7205
39,1.27550106882151,103.841596022941,1.276615,103.843167,0.213868
40,1.27559528527257,103.837559859708,1.276615,103.843167,0.634135
41,1.27581120588262,103.845955084997,1.276615,103.843167,0.32277
42,1.27587483521415,103.840480994349,1.276615,103.843167,0.309933
43,1.27603511606189,103.837502046362,1.276615,103.843167,0.633717
44,1.27624326037685,103.825156243805,1.280005,103.826013,0.426742
45,1.27631643556314,103.823679380408,1.272716,103.822117,0.434433
46,1.27656571680744,103.825968001901,1.280005,103.826013,0.380331
47,1.27671498507474,103.853326932298,1.279218,103.846607,0.797445
48,1.27685386379359,103.791742171785,1.275908,103.791403,0.111192
49,1.27686888047138,103.793176829437,1.275908,103.791403,0.224189
50,1.27690165135904,103.837178791105,1.276615,103.843167,0.667193
51,1.27705679882109,103.83802497808,1.276615,103.843167,0.574347
52,1.2770605456674,103.791178704547,1.275908,103.791403,0.129864
53,1.27708340707631,103.849181343548,1.279218,103.846607,0.371208
54,1.27711736000318,103.845790152215,1.279218,103.846607,0.249434
55,1.27715399003502,103.836948399168,1.276615,103.843167,0.694642
56,1.2772283990831,103.838008339325,1.276615,103.843167,0.57811
57,1.27727686078753,103.791318105519,1.275908,103.791403,0.151656
58,1.27728558824322,103.793122156661,1.275908,103.791403,0.244561
59,1.2774999857505,103.790310715951,1.275908,103.791403,0.213928
60,1.27774637356665,103.793783926302,1.275908,103.791403,0.333969
61,1.27795279258227,103.788283045426,1.275908,103.791403,0.414353
62,1.27803124712698,103.84238791264,1.276615,103.843167,0.179003
63,1.27815483994541,103.790501057662,1.275908,103.791403,0.267956
64,1.27842710241318,103.791348743292,1.275908,103.791403,0.278615
65,1.27866845329676,103.787767087156,1.275908,103.791403,0.506862
66,1.27870866888886,103.792118994887,1.275908,103.791403,0.319771
67,1.27880964969521,103.787553932401,1.275908,103.791403,0.535206
68,1.27887893298214,103.790515732704,1.275908,103.791403,0.34303
69,1.27892037252,103.785351854599,1.275908,103.791403,0.751317
70,1.27925056413254,103.787154334976,1.275908,103.791403,0.600156
71,1.27929478959373,103.850552555075,1.279218,103.846607,0.439191
72,1.27940014288617,103.847329579148,1.279218,103.846607,0.082901
73,1.27948670070186,103.785756186651,1.275908,103.791403,0.742653
74,1.27960678744377,103.785048203742,1.275908,103.791403,0.816983
75,1.279625798918,103.854987203774,1.284425,103.850165,0.754737
76,1.27967720669913,103.792099423759,1.275908,103.791403,0.423925
77,1.27980322314972,103.78590960328,1.275908,103.791403,0.747856
78,1.27981505131498,103.788181557692,1.275908,103.791403,0.561409
79,1.27982390925651,103.790247766425,1.275908,103.791403,0.451685
80,1.2798626970369,103.790692823319,1.275908,103.791403,0.444375
81,1.27990746779279,103.791466147015,1.275908,103.791403,0.442296
82,1.27995836101667,103.793330073651,1.275908,103.791403,0.49657
83,1.28004529331829,103.840358673254,1.282235,103.843178,0.396328
84,1.28004981255227,103.791212119976,1.275908,103.791403,0.458473
85,1.28018119780699,103.784824737346,1.275908,103.791403,0.871347
86,1.28034497999593,103.852143277672,1.284425,103.850165,0.502003
87,1.28044977841284,103.789706962151,1.275908,103.791403,0.536507
88,1.28045085325468,103.791454479903,1.275908,103.791403,0.502358
89,1.28055328985473,103.789301855854,1.275908,103.791403,0.564376
90,1.28070938808957,103.785323249072,1.275908,103.791403,0.860054
91,1.28071178129837,103.788536382694,1.275908,103.791403,0.619621
92,1.28076943504219,103.852658562152,1.284425,103.850165,0.490308
93,1.28082397634044,103.790728746282,1.275908,103.791403,0.548738
94,1.28089264727621,103.783859936983,1.275908,103.791403,1.004254
95,1.28093474456197,103.849822465734,1.284425,103.850165,0.387813
96,1.28094771760363,103.783546603867,1.275908,103.791403,1.036841
97,1.28115860781557,103.787759973633,1.275908,103.791403,0.708139
98,1.28119672755422,103.783478346718,1.275908,103.791403,1.058219
99,1.28121740269934,103.787276447216,1.275908,103.791403,0.745374
100,1.28122139862594,103.785348226184,1.275908,103.791403,0.894013
101,1.28126269290763,103.784829581457,1.275908,103.791403,0.941153
102,1.28154862924483,103.846472570061,1.280112,103.844828,0.242351
103,1.28156004152174,103.785709595421,1.275908,103.791403,0.889988
104,1.28162632104242,103.784869452404,1.275908,103.791403,0.963601
105,1.28168659607272,103.786723137986,1.275908,103.791403,0.824345
106,1.28186096037926,103.830562111061,1.285088,103.832349,0.408503
107,1.28191631054644,103.785193046527,1.275908,103.791403,0.95866
108,1.28191694352023,103.785707663012,1.275908,103.791403,0.91828
109,1.28217914161626,103.78408271893,1.275908,103.791403,1.069842
110,1.28220135422008,103.803023756097,1.286298,103.804489,0.481444
111,1.2822425556884,103.830533720291,1.285088,103.832349,0.373911
112,1.28224701621897,103.783453562772,1.275908,103.791403,1.128725
113,1.28242083270185,103.783142732009,1.275908,103.791403,1.167792
114,1.28251708251467,103.786910425377,1.275908,103.791403,0.885468
115,1.28263588582996,103.83018632791,1.285088,103.832349,0.362558
116,1.28273291506553,103.830114614569,1.285088,103.832349,0.360071
117,1.28275382565309,103.785347646917,1.275908,103.791403,1.013494
118,1.28276774449777,103.783347843305,1.275908,103.791403,1.174313
119,1.28350589483745,103.834492752536,1.285088,103.832349,0.295847
120,1.28401388660814,103.829756642021,1.285088,103.832349,0.311999
121,1.28404487854559,103.842590753293,1.284991,103.842579,0.104625
122,1.28434128785856,103.82912604887,1.285088,103.832349,0.368068
123,1.28499003747026,103.82889598252,1.287975,103.829627,0.339941
124,1.28519576156367,103.827677219577,1.287975,103.829627,0.376202
125,1.28577009981805,103.843980122838,1.284991,103.842579,0.178148
126,1.28705859767551,103.82778753198,1.288822,103.827358,0.200762
127,1.28711875378192,103.78012942949,1.275908,103.791403,1.763757
128,1.28759518939869,103.803397287789,1.286298,103.804489,0.187978
129,1.28783491011902,103.778343299539,1.275908,103.791403,1.962589
130,1.28813624894878,103.778115825202,1.275908,103.791403,2.003743
131,1.28814297750701,103.848933996224,1.284425,103.850165,0.433341
132,1.28827756141374,103.776938265689,1.275908,103.791403,2.112404
133,1.28845742826023,103.777344346542,1.275908,103.791403,2.091313
134,1.2884862000316,103.844049441363,1.285246,103.845819,0.408842
135,1.2885136991527,103.776626436441,1.275908,103.791403,2.155759
136,1.28912345558753,103.775586391917,1.303782,103.764264,2.05305
137,1.28948198551176,103.830085402755,1.287975,103.829627,0.174269
138,1.28954829330892,103.777089281289,1.303782,103.764264,2.124719
139,1.28956836796791,103.777381479121,1.303782,103.764264,2.145073
140,1.2896097164683,103.841276389346,1.288231,103.839946,0.212517
141,1.28969004585591,103.805470415063,1.286298,103.804489,0.390654
142,1.28973648594562,103.774357517912,1.303782,103.764264,1.916744
143,1.28983034198102,103.831843416909,1.292342,103.831189,0.287117
144,1.28984245033113,103.778075197163,1.275908,103.791403,2.13873
145,1.28998869553165,103.84921712944,1.284425,103.850165,0.624183
146,1.29008339576408,103.839199219609,1.288231,103.839946,0.221047
147,1.29021050421929,103.83756182148,1.288231,103.839946,0.343969
148,1.29025396483741,103.805847898387,1.286953,103.808128,0.444544
149,1.29026307473852,103.837158903917,1.288231,103.839946,0.383015
150,1.29050566271653,103.822587341402,1.287858,103.818403,0.550064
151,1.29054692058657,103.774606037683,1.303782,103.764264,1.86185
152,1.29055340203602,103.81563289788,1.287858,103.818403,0.428803
153,1.29056999681587,103.819000781728,1.287858,103.818403,0.30717
154,1.29063353352349,103.776535477463,1.303782,103.764264,1.994731
155,1.29072529149112,103.772114454747,1.303782,103.764264,1.68752
156,1.29078080113526,103.837445495482,1.288231,103.839946,0.39615
157,1.29087074155662,103.770066563415,1.303782,103.764264,1.56692
158,1.2908847377725,103.774319608719,1.303782,103.764264,1.812783
159,1.29092617225007,103.839799908617,1.288231,103.839946,0.298461
160,1.29093691491922,103.838346278046,1.288231,103.839946,0.348168
161,1.29094473172583,103.817000115258,1.287858,103.818403,0.375329
162,1.29096399148778,103.817989855708,1.287858,103.818403,0.346509
163,1.29106611229714,103.834498891605,1.292342,103.831189,0.394455
164,1.29111208915593,103.837821344301,1.288231,103.839946,0.396739
165,1.29123419998705,103.76933030729,1.303782,103.764264,1.49766
166,1.29128650817015,103.840480166834,1.288231,103.839946,0.343053
167,1.29130379243474,103.807350978054,1.286953,103.808128,0.488798
168,1.29139945043899,103.768850992913,1.303782,103.764264,1.461269
169,1.291713191569,103.77267554879,1.303782,103.764264,1.630107
170,1.29173359502464,103.836971346231,1.288231,103.839946,0.509507
171,1.29178256323639,103.806959431601,1.293236,103.802904,0.479095
172,1.29181865625912,103.82516074139,1.288822,103.827358,0.411818
173,1.29182877953015,103.818366893396,1.287858,103.818403,0.439087
174,1.29188373587958,103.838945567915,1.288231,103.839946,0.418966
175,1.29190158107128,103.807074456517,1.293236,103.802904,0.487026
176,1.29198111835787,103.834261909893,1.292342,103.831189,0.344309
177,1.29204406249352,103.815997544385,1.287858,103.818403,0.534713
178,1.29206977583825,103.770697277565,1.303782,103.764264,1.479809
179,1.29213320015397,103.838064913731,1.288231,103.839946,0.47959
180,1.29231808426578,103.772313180824,1.303782,103.764264,1.5522
181,1.29245276616102,103.825246918432,1.288822,103.827358,0.465165
182,1.29263680036305,103.830568078703,1.292342,103.831189,0.076406
183,1.29269478978815,103.820411467009,1.287858,103.818403,0.579658
184,1.29273043457202,103.842248021629,1.288231,103.839946,0.559613
185,1.2927319871783,103.842250095411,1.288231,103.839946,0.559871
186,1.29282033122383,103.823531934289,1.288822,103.827358,0.613823
187,1.29284587464583,103.767042084341,1.303782,103.764264,1.248159
188,1.29285140857469,103.83976315039,1.288231,103.839946,0.511306
189,1.29291188755951,103.825071632136,1.288822,103.827358,0.518909
190,1.29292466927167,103.830887199295,1.292342,103.831189,0.072658
191,1.29293391960903,103.833590038162,1.292342,103.831189,0.275114
192,1.29293899351003,103.821693138843,1.287858,103.818403,0.670619
193,1.29294488391215,103.840702054687,1.288231,103.839946,0.527985
194,1.29298775382221,103.851046829843,1.284425,103.850165,0.951898
195,1.29299604681606,103.805665563173,1.293236,103.802904,0.308481
196,1.29299712825208,103.823117678437,1.288822,103.827358,0.660177
197,1.29309229152325,103.840538564538,1.288231,103.839946,0.541567
198,1.29332852822898,103.840372139235,1.288231,103.839946,0.56565
199,1.2933749977748,103.825400484885,1.288822,103.827358,0.548561
200,1.29344961581056,103.838888915765,1.288231,103.839946,0.588918
201,1.2934966639073,103.8381049101,1.288231,103.839946,0.61725
202,1.29363933147639,103.823498620439,1.288822,103.827358,0.684271
203,1.29369535258683,103.833117155291,1.292342,103.831189,0.261614
204,1.29371299301174,103.822816592224,1.288822,103.827358,0.740227
205,1.29371532764206,103.837276710508,1.288231,103.839946,0.675282
206,1.29379977411151,103.839422092697,1.288231,103.839946,0.618521
207,1.29380093107283,103.842145033288,1.288231,103.839946,0.662737
208,1.29382795290584,103.768246406229,1.303782,103.764264,1.18655
209,1.29384907556166,103.821581749873,1.287858,103.818403,0.751004
210,1.2938786701989,103.830207410891,1.292342,103.831189,0.202004
211,1.29389339488957,103.824089158096,1.288822,103.827358,0.668437
212,1.29404275502161,103.826067811629,1.288822,103.827358,0.594873
213,1.2940922282272,103.818107585883,1.287858,103.818403,0.690132
214,1.29409446498063,103.822715554852,1.288822,103.827358,0.778995
215,1.29414630960587,103.826988034433,1.292342,103.831189,0.508321
216,1.29416191303506,103.838428107883,1.288231,103.839946,0.677217
217,1.29425888278719,103.840800556526,1.288231,103.839946,0.673283
218,1.29434105033385,103.828440282424,1.292342,103.831189,0.377413
219,1.29435864739002,103.766475212511,1.303782,103.764264,1.070651
220,1.29438518375248,103.8560297971,1.301001,103.854212,0.759001
221,1.29444086463021,103.822941344979,1.288822,103.827358,0.792229
222,1.29446098581955,103.8276209036,1.292342,103.831189,0.461071
223,1.29449097781879,103.822065328522,1.287858,103.818403,0.839083
224,1.29451193637718,103.826758235545,1.292342,103.831189,0.548384
225,1.29456208085487,103.827368709132,1.292342,103.831189,0.490946
226,1.29464541913191,103.767167582575,1.303782,103.764264,1.060697
227,1.29467540422297,103.766421148823,1.303782,103.764264,1.035183
228,1.29473553604742,103.818989337771,1.287858,103.818403,0.763277
229,1.29474611826682,103.806830290183,1.297486,103.804715,0.383673
230,1.29477172447814,103.83769330846,1.288231,103.839946,0.76546
231,1.29480058255914,103.821972023459,1.287858,103.818403,0.864346
232,1.2948480383694,103.827548220413,1.292342,103.831189,0.490881
233,1.29488382877099,103.828087328414,1.292342,103.831189,0.445142
234,1.29488940916719,103.816655765912,1.287858,103.818403,0.801444
235,1.29489158756341,103.829699558094,1.292342,103.831189,0.327041
236,1.2949260365119,103.838947184938,1.288231,103.839946,0.748602
237,1.29506595555146,103.827422791277,1.292342,103.831189,0.516145
238,1.29510458679803,103.828511352677,1.292342,103.831189,0.426751
239,1.29510639772836,103.837908586809,1.288231,103.839946,0.79334
240,1.29520286174263,103.836921549212,1.292342,103.831189,0.712104
241,1.29522123322474,103.827149602901,1.292342,103.831189,0.550867
242,1.29523854569476,103.831012386123,1.292342,103.831189,0.320888
243,1.29530425710738,103.842749479779,1.288231,103.839946,0.84206
244,1.29531113116987,103.828936725741,1.292342,103.831189,0.413059
245,1.2953224949112,103.827818619662,1.292342,103.831189,0.49931
246,1.2953415799343,103.839844385683,1.288231,103.839946,0.786333
247,1.29537368057774,103.826206382484,1.292342,103.831189,0.647975
248,1.29537581262615,103.828484302476,1.292342,103.831189,0.450713
249,1.29538639198638,103.835849138309,1.292342,103.831189,0.618306
250,1.29549744673762,103.834969393898,1.292342,103.831189,0.54658
251,1.29551395924241,103.838907866844,1.288231,103.839946,0.813558
252,1.29560520303559,103.829406938324,1.292342,103.831189,0.411741
253,1.29563102657533,103.841615089993,1.288231,103.839946,0.839076
254,1.29565503085263,103.827070437349,1.292342,103.831189,0.586769
255,1.2956665859268,103.82885975081,1.292342,103.831189,0.449821
256,1.29570410515931,103.839811752808,1.288231,103.839946,0.826472
257,1.29570993713335,103.827568387283,1.292342,103.831189,0.548681
258,1.29571705287656,103.839861034802,1.288231,103.839946,0.827823
259,1.29573433474414,103.806030198974,1.297486,103.804715,0.242776
260,1.29576313642746,103.766122279701,1.303782,103.764264,0.910483
261,1.29578197832221,103.832416192541,1.292342,103.831189,0.404151
262,1.29586840547876,103.829376171741,1.292342,103.831189,0.439034
263,1.29593645811863,103.829849815157,1.292342,103.831189,0.424482
264,1.29596220092847,103.82905159539,1.292342,103.831189,0.465647
265,1.2959707477639,103.871750424041,1.302875,103.863883,1.161665
266,1.29598965078724,103.841261930523,1.288231,103.839946,0.870322
267,1.29602981016717,103.82855385728,1.292342,103.831189,0.502285
268,1.29610970657652,103.838506457383,1.288231,103.839946,0.885795
269,1.29612371629415,103.837596960133,1.292342,103.831189,0.826706
270,1.29613986111385,103.827231791683,1.292342,103.831189,0.608532
271,1.29614347977247,103.836292454037,1.292342,103.831189,0.706599
272,1.29617714762777,103.836877654727,1.292342,103.831189,0.762003
273,1.29618311474759,103.820152358579,1.287858,103.818403,0.940911
274,1.29619653746501,103.840873204577,1.288231,103.839946,0.886812
275,1.29635617157406,103.837991072981,1.292342,103.831189,0.877544
276,1.29639111945043,103.834694192111,1.292342,103.831189,0.593834
277,1.29640300522907,103.829758292446,1.292342,103.831189,0.476439
278,1.29644995684098,103.834439535286,1.292342,103.831189,0.580688
279,1.29653126696943,103.893419027469,1.302419,103.883941,1.239553
280,1.29653976819631,103.828864101631,1.292342,103.831189,0.531412
281,1.29658018008284,103.840472332291,1.288231,103.839946,0.925066
282,1.29659578899507,103.842393872828,1.288231,103.839946,0.964221
283,1.29660443035383,103.838842474051,1.288231,103.839946,0.934
284,1.29660974425015,103.867069174269,1.302875,103.863883,0.778254
285,1.29662403708868,103.874304548932,1.302419,103.883941,1.249298
286,1.29667456790547,103.884526110892,1.302419,103.883941,0.638519
287,1.29668185515836,103.889100113074,1.302419,103.883941,0.855632
288,1.29670488898903,103.872450354218,1.302875,103.863883,1.172426
289,1.29671864134885,103.838173259745,1.292342,103.831189,0.915631
290,1.29673208730621,103.87063419752,1.302875,103.863883,1.01287
291,1.29673744760827,103.833005715415,1.292342,103.831189,0.526403
292,1.29673926775369,103.842701828398,1.288231,103.839946,0.98953
293,1.29676382657394,103.82541109754,1.292342,103.831189,0.807807
294,1.29677202648703,103.800712927589,1.297486,103.804715,0.452338
295,1.29679910840731,103.83459713454,1.292342,103.831189,0.621901
296,1.29680380852127,103.889925944761,1.302419,103.883941,0.910585
297,1.2968140340697,103.767536280823,1.303782,103.764264,0.852212
298,1.29688446089582,103.888584074842,1.302419,103.883941,0.800958
299,1.29689177042354,103.839840675332,1.288231,103.839946,0.957735
300,1.29693793396578,103.892708682576,1.302419,103.883941,1.148667
301,1.29695100013987,103.765436140212,1.303782,103.764264,0.766518
302,1.29698675340218,103.836737477578,1.292342,103.831189,0.803169
303,1.29704864771761,103.88764477781,1.302419,103.883941,0.722866
304,1.29707979825852,103.856398852446,1.301001,103.854212,0.497222
305,1.29717525117902,103.836032712174,1.292342,103.831189,0.759085
306,1.29719285545648,103.837470929944,1.292342,103.831189,0.881181
307,1.29727294661043,103.838940257017,1.288231,103.839946,1.006058
308,1.29728166021583,103.834690606647,1.292342,103.831189,0.670971
309,1.29732760228353,103.83322191012,1.292342,103.831189,0.595902
310,1.29734197095829,103.8367416335,1.292342,103.831189,0.829181
311,1.29737860639544,103.843222328094,1.288231,103.839946,1.075209
312,1.29740753807852,103.875438146635,1.302419,103.883941,1.096604
313,1.29741708512545,103.843201150392,1.288231,103.839946,1.078419
314,1.29750880469903,103.836268849611,1.292342,103.831189,0.803752
315,1.29751430565974,103.874514479809,1.302419,103.883941,1.180979
316,1.29752089480499,103.766331687461,1.303782,103.764264,0.729562
317,1.29757037590242,103.872271395271,1.302875,103.863883,1.10253
318,1.29758995084157,103.839605280604,1.288231,103.839946,1.035559
319,1.29763848883386,103.837696742648,1.292342,103.831189,0.931419
320,1.29768110596317,103.889729287279,1.302419,103.883941,0.830323
321,1.2976926630287,103.89444607007,1.302419,103.883941,1.280612
322,1.29775245086994,103.856949531399,1.301001,103.854212,0.471009
323,1.29783147778951,103.886178949925,1.302419,103.883941,0.565111
324,1.29785385412228,103.84223562088,1.288231,103.839946,1.094131
325,1.29786642836796,103.839893726083,1.288231,103.839946,1.065452
326,1.29787108350456,103.835056333202,1.292342,103.831189,0.747681
327,1.29793589010719,103.836437562021,1.292342,103.831189,0.850759
328,1.29796800700412,103.838408057882,1.292342,103.831189,1.016111
329,1.29806237939926,103.838019065206,1.292342,103.831189,0.988881
330,1.29810982307445,103.827712685178,1.292342,103.831189,0.745947
331,1.29811494090056,103.887990324917,1.302419,103.883941,0.65543
332,1.29822173117014,103.896272689582,1.302285,103.906339,1.207028
333,1.29825202663281,103.887049335154,1.302419,103.883941,0.576168
334,1.29825892605471,103.76504947778,1.303782,103.764264,0.616938
335,1.29828159353819,103.842786822646,1.288231,103.839946,1.155439
