,hdb_lat,hdb_lon,supermarket_lat,supermarket_lon,distance
0,1.270379512,103.823236,1.273929,103.825311,0.455382
1,1.270918709,103.8226854,1.273929,103.825311,0.442926
2,1.271408833,103.8108875,1.273383,103.808935,0.30801
3,1.271462566,103.8256835,1.273929,103.825311,0.275858
4,1.271690611,103.8098523,1.273383,103.808935,0.213171
5,1.271747245,103.8225083,1.273929,103.825311,0.394327
6,1.271757071,103.8095604,1.273383,103.808935,0.192789
7,1.271908423,103.8266717,1.273929,103.825311,0.26991
8,1.272044271,103.810097,1.273383,103.808935,0.196563
9,1.272085585,103.8254956,1.273929,103.825311,0.204868
10,1.272099266,103.8232451,1.273929,103.825311,0.306263
11,1.272201815,103.8110608,1.273383,103.808935,0.270243
12,1.272332606,103.8222103,1.273929,103.825311,0.387611
13,1.272346698,103.8105545,1.273383,103.808935,0.21358
14,1.272397327,103.8208327,1.273929,103.825311,0.52639
15,1.272398536,103.8256255,1.273929,103.825311,0.172812
16,1.272483013,103.824703,1.273929,103.825311,0.173618
17,1.272672565,103.8228757,1.273929,103.825311,0.304563
18,1.272985283,103.820252,1.277795,103.819341,0.541411
19,1.27298937,103.8256268,1.273929,103.825311,0.109683
20,1.273022019,103.8221232,1.273929,103.825311,0.36868
21,1.27309041,103.8101436,1.273383,103.808935,0.138344
22,1.273101655,103.8245086,1.273929,103.825311,0.127843
23,1.273131053,103.8216629,1.273929,103.825311,0.415482
24,1.273357314,103.8253458,1.273929,103.825311,0.063333
25,1.273476841,103.8068103,1.273383,103.808935,0.23669
26,1.273494356,103.8072294,1.273383,103.808935,0.190219
27,1.273513379,103.8101453,1.273383,103.808935,0.135466
28,1.273517801,103.822481,1.273929,103.825311,0.318222
29,1.273566738,103.8340582,1.277077,103.831426,0.486285
30,1.273597187,103.8119421,1.273383,103.808935,0.335504
31,1.273638234,103.8364203,1.277077,103.831426,0.673443
32,1.27368174,103.8065794,1.273383,103.808935,0.264233
33,1.273804157,103.8270577,1.273929,103.825311,0.194884
34,1.273835569,103.8398443,1.274588,103.843471,0.412109
35,1.273849941,103.8112471,1.273383,103.808935,0.262448
36,1.273883542,103.8390033,1.274588,103.843471,0.503285
37,1.273901446,103.8394173,1.274588,103.843471,0.457488
38,1.273919926,103.8402609,1.274588,103.843471,0.364816
39,1.273929399,103.8253108,1.273929,103.825311,4.9e-05
40,1.273947618,103.8208669,1.277795,103.819341,0.458066
41,1.273953767,103.8088175,1.273383,103.808935,0.064453
42,1.27396036,103.8121495,1.273383,103.808935,0.3634
43,1.274031873,103.8366527,1.277077,103.831426,0.672116
44,1.274062304,103.8104241,1.273383,103.808935,0.181953
45,1.274132973,103.8096327,1.273383,103.808935,0.113606
46,1.274143351,103.8224905,1.273929,103.825311,0.314793
47,1.274236332,103.8217147,1.273929,103.825311,0.40168
48,1.27425274,103.8124291,1.273383,103.808935,0.400582
49,1.274298048,103.8114314,1.273383,103.808935,0.295681
50,1.274383638,103.8087418,1.273383,103.808935,0.112715
51,1.274397181,103.8272396,1.273929,103.825311,0.220793
52,1.274426047,103.8396715,1.276241,103.843006,0.421893
53,1.274427547,103.8348788,1.277077,103.831426,0.483208
54,1.274469784,103.8258781,1.273929,103.825311,0.086943
55,1.27447616,103.8400703,1.274588,103.843471,0.378673
56,1.274506393,103.8105355,1.273383,103.808935,0.217159
57,1.274633315,103.8125866,1.273383,103.808935,0.429267
58,1.274636589,103.8096328,1.273383,103.808935,0.158888
59,1.274660969,103.8352798,1.277077,103.831426,0.505295
60,1.27469944,103.8404854,1.276241,103.843006,0.328251
61,1.274770135,103.8269323,1.273929,103.825311,0.202999
62,1.274831282,103.8109414,1.273383,103.808935,0.274786
63,1.274896417,103.8089387,1.273383,103.808935,0.167346
64,1.274922927,103.8134081,1.273383,103.808935,0.526137
65,1.275071819,103.8258872,1.273929,103.825311,0.141707
66,1.275159158,103.8101385,1.273383,103.808935,0.237723
67,1.275236831,103.8426053,1.276241,103.843006,0.119656
68,1.275245431,103.8111067,1.273383,103.808935,0.317531
69,1.275301801,103.8392073,1.276241,103.843006,0.435334
70,1.275328095,103.8073231,1.273383,103.808935,0.280072
71,1.275352014,103.8269502,1.273929,103.825311,0.240914
72,1.275353433,103.8135883,1.273383,103.808935,0.561843
73,1.27535722,103.8079773,1.273383,103.808935,0.242929
74,1.275363231,103.8087844,1.273383,103.808935,0.219604
75,1.275409491,103.8206605,1.277795,103.819341,0.3019
76,1.275498954,103.8413985,1.276241,103.843006,0.196821
77,1.275532291,103.8412746,1.276241,103.843006,0.208017
78,1.275583428,103.810314,1.273383,103.808935,0.28767
79,1.275619186,103.8424313,1.276241,103.843006,0.093906
80,1.275705008,103.8120071,1.273383,103.808935,0.427574
81,1.27573844,103.8091894,1.273383,103.808935,0.261987
82,1.275801013,103.8390326,1.276241,103.843006,0.444876
83,1.27587917,103.8073298,1.273383,103.808935,0.328782
84,1.275905201,103.8427412,1.276241,103.843006,0.047405
85,1.275986995,103.8411918,1.276241,103.843006,0.20385
86,1.275996185,103.810863,1.273383,103.808935,0.359909
87,1.276078958,103.8121572,1.273383,103.808935,0.466331
88,1.276080724,103.8208395,1.277795,103.819341,0.252476
89,1.276117977,103.80959,1.273383,103.808935,0.311081
90,1.27624052,103.8430061,1.276241,103.843006,5.4e-05
91,1.27625904,103.8429235,1.276241,103.843006,0.009396
92,1.276336898,103.8191944,1.277795,103.819341,0.162053
93,1.27637531,103.8113719,1.273383,103.808935,0.427822
94,1.276531695,103.8075142,1.273383,103.808935,0.382391
95,1.276559216,103.8198219,1.277795,103.819341,0.146754
96,1.276621684,103.8411561,1.276241,103.843006,0.210138
97,1.276631523,103.8208971,1.277795,103.819341,0.215738
98,1.276661921,103.807128,1.273383,103.808935,0.414605
99,1.276673811,103.8387891,1.276241,103.843006,0.471741
100,1.276684338,103.8394591,1.276241,103.843006,0.397774
101,1.276693247,103.8188666,1.277795,103.819341,0.132775
102,1.276749457,103.8105415,1.273383,103.808935,0.412956
103,1.276756464,103.8085252,1.273383,103.808935,0.375798
104,1.276853136,103.8099486,1.273383,103.808935,0.399948
105,1.276867842,103.8081486,1.273383,103.808935,0.39515
106,1.276883074,103.8400856,1.276241,103.843006,0.332681
107,1.276883151,103.8308839,1.277077,103.831426,0.064026
108,1.276915948,103.8218187,1.277795,103.819341,0.292378
109,1.276920243,103.8414858,1.276241,103.843006,0.185108
110,1.276924352,103.8386795,1.276241,103.843006,0.487398
111,1.277008235,103.8280562,1.277849,103.830811,0.320373
112,1.277060448,103.8207621,1.277795,103.819341,0.177794
113,1.277077068,103.8314259,1.277077,103.831426,1.3e-05
114,1.277120122,103.8431177,1.276241,103.843006,0.098
115,1.277145597,103.8287389,1.277849,103.830811,0.243371
116,1.27718546,103.8195162,1.277795,103.819341,0.070163
117,1.277217301,103.838704,1.276241,103.843006,0.490798
118,1.277222539,103.8087204,1.273383,103.808935,0.425228
119,1.277274846,103.8429141,1.276241,103.843006,0.114774
120,1.277276965,103.8310934,1.277077,103.831426,0.043117
121,1.277283677,103.8069162,1.273383,103.808935,0.486327
122,1.277293529,103.8305157,1.277849,103.830811,0.069661
123,1.277305432,103.8299556,1.277849,103.830811,0.112585
124,1.277360665,103.8316002,1.277077,103.831426,0.036874
125,1.27736919,103.8082549,1.273383,103.808935,0.447224
126,1.277382607,103.821604,1.277795,103.819341,0.255949
127,1.277395442,103.8204697,1.277795,103.819341,0.133158
128,1.277416303,103.8393308,1.276241,103.843006,0.42917
129,1.277449094,103.8416667,1.276241,103.843006,0.200154
130,1.277731532,103.8197694,1.277795,103.819341,0.048191
131,1.277734578,103.8070933,1.281122,103.810031,0.497181
132,1.277760301,103.8207301,1.277795,103.819341,0.154643
133,1.277767863,103.8217024,1.277795,103.819341,0.262822
134,1.277785233,103.8300015,1.277849,103.830811,0.090366
135,1.277795391,103.8193413,1.277795,103.819341,5.5e-05
136,1.277799407,103.8414034,1.276241,103.843006,0.248003
137,1.277837333,103.8308146,1.277849,103.830811,0.001351
138,1.27784271,103.8409659,1.276241,103.843006,0.287955
139,1.27790985,103.8225358,1.277795,103.819341,0.355782
140,1.278053652,103.8215046,1.277795,103.819341,0.242484
141,1.27814726,103.826959,1.277849,103.830811,0.429963
142,1.278149681,103.8184753,1.277795,103.819341,0.104022
143,1.278156143,103.8295243,1.277849,103.830811,0.147172
144,1.278159465,103.8204753,1.277795,103.819341,0.132515
145,1.278287639,103.8275372,1.277849,103.830811,0.367562
146,1.278361373,103.819384,1.277795,103.819341,0.062809
147,1.27842357,103.8262376,1.282634,103.825596,0.471011
148,1.278600687,103.8270854,1.277849,103.830811,0.422878
149,1.278724029,103.8192204,1.277795,103.819341,0.1036
150,1.278738081,103.8283043,1.277849,103.830811,0.295791
151,1.278819907,103.8277237,1.277849,103.830811,0.359974
152,1.279078534,103.8267853,1.282634,103.825596,0.414828
153,1.279220088,103.8254414,1.282634,103.825596,0.377885
154,1.279426714,103.8260869,1.282634,103.825596,0.358829
155,1.279456601,103.8178976,1.277795,103.819341,0.244053
156,1.279550933,103.8274009,1.282634,103.825596,0.395687
157,1.279836902,103.8247578,1.282634,103.825596,0.32305
158,1.280189419,103.8281784,1.277849,103.830811,0.390915
159,1.280277649,103.8257236,1.282634,103.825596,0.26094
160,1.280286617,103.7907847,1.276045,103.797187,0.853034
161,1.280312427,103.8288223,1.277849,103.830811,0.350975
162,1.280412552,103.8292712,1.277849,103.830811,0.331238
163,1.280455613,103.8123177,1.281122,103.810031,0.264944
164,1.28049144,103.8121008,1.281122,103.810031,0.240673
165,1.280596876,103.79046,1.276045,103.797187,0.902124
166,1.28061365,103.8109679,1.281122,103.810031,0.118456
167,1.280649504,103.8107509,1.281122,103.810031,0.095649
168,1.280701976,103.8133534,1.281122,103.810031,0.372662
169,1.280736924,103.8131357,1.281122,103.810031,0.348142
170,1.28089298,103.8123553,1.281122,103.810031,0.259912
171,1.280917569,103.8283703,1.282634,103.825596,0.362426
172,1.280957713,103.8094402,1.281122,103.810031,0.068215
173,1.280999372,103.8092253,1.281122,103.810031,0.090687
174,1.281071165,103.8114057,1.281122,103.810031,0.153096
175,1.281119806,103.8299432,1.277849,103.830811,0.374342
176,1.281122693,103.8086879,1.281122,103.810031,0.149476
177,1.281153031,103.8288562,1.282634,103.825596,0.398076
178,1.281155585,103.8272666,1.282634,103.825596,0.247572
179,1.281165101,103.8084718,1.281122,103.810031,0.173592
180,1.28131575,103.8078619,1.281122,103.810031,0.242352
181,1.281387539,103.8093625,1.281122,103.810031,0.079983
182,1.281419862,103.8072869,1.281122,103.810031,0.307167
183,1.281420282,103.8256452,1.282634,103.825596,0.134318
184,1.281428248,103.8092428,1.281122,103.810031,0.09403
185,1.281476362,103.8081481,1.281122,103.810031,0.213183
186,1.281489151,103.827672,1.282634,103.825596,0.26345
187,1.281522804,103.8300358,1.284807,103.829298,0.372317
188,1.281524648,103.8290546,1.284807,103.829298,0.363955
189,1.281568739,103.8077317,1.281122,103.810031,0.260618
190,1.281606412,103.8423359,1.281801,103.842908,0.067207
191,1.281759271,103.8068622,1.281122,103.810031,0.359633
192,1.28178928,103.8259896,1.282634,103.825596,0.103166
193,1.281800622,103.8429082,1.281801,103.842908,4.7e-05
194,1.281945984,103.8279111,1.282634,103.825596,0.268649
195,1.281962435,103.8295591,1.284807,103.829298,0.315877
196,1.28209884,103.8252028,1.282634,103.825596,0.073598
197,1.282169371,103.8263337,1.282634,103.825596,0.09685
198,1.282172093,103.8429086,1.281801,103.842908,0.041034
199,1.282218691,103.8245363,1.282634,103.825596,0.126561
200,1.2823137,103.8293115,1.284807,103.829298,0.2757
201,1.282364496,103.8434482,1.281801,103.842908,0.086584
202,1.282646752,103.8233271,1.282634,103.825596,0.252514
203,1.282650681,103.8281785,1.284807,103.829298,0.269024
204,1.282681051,103.8265834,1.282634,103.825596,0.110013
205,1.282702702,103.8284912,1.284807,103.829298,0.249406
206,1.282757974,103.8252056,1.282634,103.825596,0.04556
207,1.282774432,103.8226125,1.282634,103.825596,0.332402
208,1.282856548,103.8294964,1.284807,103.829298,0.216798
209,1.282908655,103.824868,1.282634,103.825596,0.086525
210,1.28295504,103.8279833,1.284807,103.829298,0.25168
211,1.283029656,103.8272367,1.282634,103.825596,0.187764
212,1.283055893,103.8166928,1.28312,103.817643,0.105987
213,1.283062285,103.8260599,1.282634,103.825596,0.070059
214,1.283092071,103.8255924,1.282634,103.825596,0.050653
215,1.283246503,103.8278547,1.284807,103.829298,0.235744
216,1.283391874,103.828894,1.284807,103.829298,0.162809
217,1.283406756,103.8167569,1.28312,103.817643,0.103588
218,1.283466373,103.8261834,1.282634,103.825596,0.112893
219,1.283485112,103.8270438,1.282634,103.825596,0.186599
220,1.283527552,103.82083,1.28312,103.817643,0.357538
221,1.283578705,103.8238192,1.282634,103.825596,0.223639
222,1.28362147,103.825391,1.282634,103.825596,0.111547
223,1.283634676,103.8281281,1.284807,103.829298,0.183728
224,1.28365235,103.8154111,1.28312,103.817643,0.255272
225,1.283851579,103.8289647,1.284807,103.829298,0.111968
226,1.283910308,103.8149833,1.28312,103.817643,0.308633
227,1.283912294,103.8160061,1.28312,103.817643,0.202144
228,1.283991598,103.8310708,1.284807,103.829298,0.216924
229,1.284003917,103.8315298,1.284807,103.829298,0.263778
230,1.284009681,103.8274214,1.284807,103.829298,0.226696
231,1.28407985,103.8305255,1.284807,103.829298,0.158516
232,1.284128096,103.8145438,1.28668,103.813766,0.295155
233,1.284193538,103.8459859,1.284999,103.844697,0.168845
234,1.284205817,103.8310634,1.284807,103.829298,0.207416
235,1.284226486,103.8316063,1.284807,103.829298,0.264793
236,1.284299357,103.830518,1.284807,103.829298,0.146922
237,1.284420207,103.8310569,1.284807,103.829298,0.200369
238,1.284425405,103.8239092,1.282634,103.825596,0.272908
239,1.28443457,103.831599,1.284807,103.829298,0.259372
240,1.284565755,103.8453799,1.284999,103.844697,0.08984
241,1.284587128,103.8243603,1.282634,103.825596,0.256036
242,1.284594557,103.8462209,1.284999,103.844697,0.175395
243,1.284670567,103.8310493,1.284807,103.829298,0.195488
244,1.284690696,103.8315909,1.284807,103.829298,0.255505
245,1.284748327,103.8268757,1.286463,103.826935,0.189715
246,1.284858608,103.8425788,1.284999,103.844697,0.236249
247,1.284864669,103.8305005,1.284807,103.829298,0.13398
248,1.284881937,103.8310424,1.284807,103.829298,0.194314
249,1.284887046,103.8227818,1.282634,103.825596,0.400198
250,1.284887947,103.8264446,1.286463,103.826935,0.182513
251,1.284899222,103.8315842,1.284807,103.829298,0.254639
252,1.284962797,103.8456183,1.284999,103.844697,0.102611
253,1.285057315,103.823812,1.282634,103.825596,0.333498
254,1.285084465,103.8304936,1.284807,103.829298,0.136552
255,1.285086563,103.8257828,1.286463,103.826935,0.199017
256,1.285101769,103.8310352,1.284807,103.829298,0.196064
257,1.285119168,103.8315772,1.284807,103.829298,0.255994
258,1.285122153,103.8216069,1.28692,103.818674,0.38218
259,1.285212192,103.8457662,1.284999,103.844697,0.121306
260,1.285282206,103.823095,1.282634,103.825596,0.404005
261,1.285296918,103.8332353,1.283451,103.835371,0.313299
262,1.28532859,103.8033968,1.282201,103.803024,0.348313
263,1.285381443,103.8304007,1.284807,103.829298,0.138185
264,1.28540981,103.8312809,1.284807,103.829298,0.230527
265,1.285437042,103.8308393,1.284807,103.829298,0.185141
266,1.285438216,103.8321614,1.284807,103.829298,0.326227
267,1.285465349,103.8317194,1.284807,103.829298,0.279141
268,1.285493784,103.8326,1.284807,103.829298,0.37525
269,1.285570416,103.8262762,1.286463,103.826935,0.122951
270,1.285595165,103.8155474,1.28668,103.813766,0.23172
271,1.285615264,103.8331163,1.283451,103.835371,0.346751
272,1.285624598,103.8259233,1.286463,103.826935,0.145848
273,1.285670557,103.8308321,1.284807,103.829298,0.195621
274,1.285697382,103.8303912,1.284807,103.829298,0.15651
275,1.285699484,103.8317118,1.284807,103.829298,0.286189
276,1.285726545,103.8312705,1.284807,103.829298,0.241927
277,1.285727781,103.8325924,1.284807,103.829298,0.380514
278,1.285754796,103.8321508,1.284807,103.829298,0.334343
279,1.285823318,103.8035322,1.288615,103.80501,0.349769
280,1.285840812,103.8185963,1.28692,103.818674,0.119644
281,1.28603089,103.8190237,1.28692,103.818674,0.105736
282,1.286136936,103.8330279,1.283451,103.835371,0.39523
283,1.28613832,103.8310699,1.284807,103.829298,0.246085
284,1.286159709,103.8304481,1.284807,103.829298,0.196865
285,1.286178783,103.8323096,1.284807,103.829298,0.367892
286,1.286200432,103.8316877,1.284807,103.829298,0.307362
287,1.286235215,103.8423033,1.287083,103.84158,0.123562
288,1.286336847,103.8292048,1.284807,103.829298,0.16948
289,1.286358471,103.8296262,1.284807,103.829298,0.175399
290,1.286403502,103.809742,1.286454,103.808242,0.167031
291,1.28645354,103.8082424,1.286454,103.808242,6.8e-05
292,1.286458819,103.8042002,1.288615,103.80501,0.254885
293,1.286486402,103.8185497,1.28692,103.818674,0.049901
294,1.286492541,103.8214336,1.28692,103.818674,0.310736
295,1.286513575,103.8371273,1.283451,103.835371,0.391005
296,1.28652537,103.8301248,1.284807,103.829298,0.211116
297,1.286529621,103.8331631,1.283451,103.835371,0.419837
298,1.286545996,103.8308245,1.284807,103.829298,0.256586
299,1.286588783,103.8319503,1.284807,103.829298,0.354891
300,1.286621904,103.8089633,1.286454,103.808242,0.082394
301,1.286629213,103.8068619,1.286454,103.808242,0.154811
302,1.286673707,103.8324817,1.284807,103.829298,0.410058
303,1.286726327,103.8167005,1.28692,103.818674,0.220676
304,1.286742975,103.8126313,1.28668,103.813766,0.126474
305,1.286756544,103.8101217,1.286454,103.808242,0.211853
306,1.286814178,103.8289283,1.286463,103.826935,0.225211
307,1.286827152,103.8286595,1.286463,103.826935,0.196101
308,1.286835248,103.8313476,1.284807,103.829298,0.31989
309,1.286850982,103.8117125,1.28668,103.813766,0.229318
310,1.286857679,103.8328459,1.284807,103.829298,0.45533
311,1.286868975,103.8194359,1.28692,103.818674,0.084981
312,1.28687207,103.8160261,1.28668,103.813766,0.252425
313,1.286920062,103.8186736,1.28692,103.818674,4.5e-05
314,1.286955402,103.8110008,1.28668,103.813766,0.309247
315,1.286973834,103.8390758,1.287083,103.84158,0.278958
316,1.286977039,103.8215588,1.28692,103.818674,0.321116
317,1.287016529,103.8163748,1.28692,103.818674,0.256104
318,1.287016949,103.8303033,1.284807,103.829298,0.268759
319,1.287077496,103.8127058,1.28668,103.813766,0.125912
320,1.287151475,103.8118327,1.28668,103.813766,0.221386
321,1.287277396,103.8109636,1.286454,103.808242,0.316279
322,1.28728822,103.831873,1.284807,103.829298,0.396736
323,1.287300521,103.8079883,1.286454,103.808242,0.09777
324,1.287319025,103.8174756,1.28692,103.818674,0.140481
325,1.287377627,103.8394071,1.287083,103.84158,0.24401
326,1.287405027,103.816392,1.28692,103.818674,0.259569
327,1.287406406,103.8220532,1.28692,103.818674,0.379903
328,1.287421225,103.8284155,1.288077,103.827081,0.165275
329,1.287422103,103.8194349,1.28692,103.818674,0.101259
330,1.287422399,103.8312389,1.284807,103.829298,0.360962
331,1.28745837,103.8326758,1.284807,103.829298,0.476726
332,1.28748905,103.8117141,1.28668,103.813766,0.245257
333,1.287526863,103.8320205,1.284807,103.829298,0.426912
334,1.287531165,103.8070202,1.286454,103.808242,0.180765
335,1.287543322,103.8213351,1.28692,103.818674,0.304072
336,1.287613426,103.8122721,1.28668,103.813766,0.195691
337,1.28762317,103.8414629,1.287083,103.84158,0.061134
338,1.287638699,103.8314433,1.284807,103.829298,0.393757
339,1.287669769,103.8282029,1.288077,103.827081,0.13273
340,1.287674258,103.8388579,1.287083,103.84158,0.309921
341,1.287718959,103.8072806,1.286454,103.808242,0.176103
342,1.287758183,103.8194936,1.28692,103.818674,0.130039
343,1.287807531,103.8327806,1.284807,103.829298,0.510198
344,1.287861305,103.8076482,1.286454,103.808242,0.169064
345,1.287877158,103.8114409,1.28668,103.813766,0.290658
346,1.28789877,103.8282036,1.288077,103.827081,0.126481
347,1.287904618,103.8321977,1.284807,103.829298,0.470598
348,1.28793757,103.8167909,1.28692,103.818674,0.237868
349,1.287963807,103.8162431,1.28692,103.818674,0.29413
350,1.287973009,103.8088393,1.286454,103.808242,0.18064
351,1.287988788,103.8219473,1.28692,103.818674,0.382981
352,1.288001696,103.8316146,1.284807,103.829298,0.43733
353,1.288053157,103.8152771,1.28668,103.813766,0.226575
354,1.28805664,103.8212853,1.28692,103.818674,0.316629
355,1.288076876,103.8270813,1.288077,103.827081,3.6e-05
356,1.288098683,103.831032,1.284807,103.829298,0.411972
357,1.288114518,103.8290403,1.288077,103.827081,0.218093
358,1.288171345,103.828454,1.288077,103.827081,0.153159
359,1.288200189,103.8083694,1.286454,103.808242,0.193604
360,1.288213201,103.8332335,1.284807,103.829298,0.57766
361,1.288295797,103.8261447,1.288077,103.827081,0.106974
362,1.288359771,103.8270569,1.288077,103.827081,0.031382
363,1.288381067,103.8173911,1.28692,103.818674,0.215605
364,1.288475431,103.8328482,1.284807,103.829298,0.56626
365,1.288480938,103.8158788,1.28668,103.813766,0.308132
366,1.288487134,103.8133515,1.28668,103.813766,0.205079
367,1.288494662,103.808777,1.286454,103.808242,0.233369
368,1.288525352,103.8284586,1.288077,103.827081,0.161132
369,1.288553932,103.82729,1.288077,103.827081,0.057638
370,1.288575947,103.8078682,1.286454,103.808242,0.238293
371,1.288596672,103.8291763,1.288077,103.827081,0.240165
372,1.288632893,103.8105346,1.286454,103.808242,0.350924
373,1.288633343,103.8100159,1.286454,103.808242,0.311523
374,1.288633659,103.8096439,1.286454,103.808242,0.287107
375,1.28871632,103.8168546,1.28692,103.818674,0.283642
376,1.288816153,103.8082053,1.286454,103.808242,0.261227
377,1.288847235,103.8134506,1.28668,103.813766,0.242199
378,1.289023143,103.816276,1.28692,103.818674,0.353985
379,1.289056347,103.8275021,1.289778,103.826794,0.112151
380,1.289075068,103.8153184,1.28668,103.813766,0.316206
381,1.289135952,103.8136775,1.28668,103.813766,0.271745
382,1.289229289,103.8091934,1.286454,103.808242,0.32463
383,1.289285559,103.8034015,1.290909,103.803108,0.182459
384,1.289308932,103.8292333,1.288077,103.827081,0.275558
385,1.289336654,103.8289203,1.289778,103.826794,0.241619
386,1.289369275,103.8215381,1.28692,103.818674,0.41827
387,1.289424524,103.8223055,1.28692,103.818674,0.489934
388,1.289442681,103.8262014,1.289778,103.826794,0.075659
389,1.28951776,103.8284671,1.289778,103.826794,0.188412
390,1.289651,103.8153995,1.28668,103.813766,0.375464
391,1.289742097,103.8213757,1.28692,103.818674,0.43334
392,1.289764755,103.8268029,1.289778,103.826794,0.001768
393,1.290020507,103.803188,1.290909,103.803108,0.098648
394,1.29003093,103.8026043,1.290909,103.803108,0.112113
395,1.290066863,103.8292459,1.289778,103.826794,0.274739
396,1.290087191,103.828,1.289778,103.826794,0.138503
397,1.290129527,103.8289143,1.289778,103.826794,0.239151
398,1.290138585,103.8284533,1.289778,103.826794,0.188921
399,1.290214202,103.8223568,1.289778,103.826794,0.496172
400,1.290366187,103.8215771,1.28692,103.818674,0.499595
401,1.290434865,103.8031059,1.290909,103.803108,0.052428
402,1.290659806,103.8326083,1.293802,103.831758,0.360104
403,1.29069966,103.802363,1.290909,103.803108,0.086083
404,1.290717998,103.8216252,1.28692,103.818674,0.533145
405,1.290732462,103.8038469,1.290909,103.803108,0.084518
406,1.290764057,103.8019164,1.290909,103.803108,0.13358
407,1.290911282,103.8031208,1.290909,103.803108,0.001447
408,1.291134836,103.8267645,1.289778,103.826794,0.150068
409,1.291293745,103.8274764,1.289778,103.826794,0.184007
410,1.291518248,103.8025131,1.290909,103.803108,0.094455
411,1.291543916,103.803508,1.290909,103.803108,0.08313
412,1.291698335,103.8273345,1.293018,103.826941,0.152352
413,1.291734122,103.8280261,1.293018,103.826941,0.18638
414,1.291828624,103.8265458,1.293018,103.826941,0.138675
415,1.291876436,103.8026323,1.290909,103.803108,0.119358
416,1.292075251,103.8285841,1.293018,103.826941,0.210489
417,1.292096907,103.8042298,1.290909,103.803108,0.181219
418,1.292241806,103.8276014,1.293018,103.826941,0.112996
419,1.292254671,103.802857,1.290909,103.803108,0.151397
420,1.292255234,103.8148798,1.292703,103.810959,0.439151
421,1.292316477,103.814606,1.292703,103.810959,0.408124
422,1.292382728,103.8001963,1.290909,103.803108,0.362714
423,1.292483167,103.8152362,1.292703,103.810959,0.476636
424,1.292721267,103.8148357,1.292703,103.810959,0.431448
425,1.292740384,103.8028067,1.290909,103.803108,0.205262
426,1.292750071,103.7999359,1.290909,103.803108,0.407519
427,1.292778586,103.808446,1.292703,103.810959,0.2798
428,1.293055547,103.8144244,1.292703,103.810959,0.387634
429,1.29308496,103.8107889,1.292703,103.810959,0.046284
430,1.293085872,103.8118849,1.292703,103.810959,0.111403
431,1.293111932,103.8037302,1.290909,103.803108,0.25324
432,1.293189644,103.8112526,1.292703,103.810959,0.062954
433,1.29327775,103.799918,1.290909,103.803108,0.441184
434,1.293313145,103.8082534,1.29532,103.809759,0.278064
435,1.293358565,103.8087998,1.29532,103.809759,0.241733
436,1.293360743,103.809857,1.292703,103.810959,0.142587
437,1.293382949,103.8093307,1.292703,103.810959,0.196194
438,1.293482013,103.8049167,1.290909,103.803108,0.348518
439,1.293566229,103.7996226,1.290909,103.803108,0.486615
440,1.29361494,103.8037425,1.290909,103.803108,0.307429
441,1.29375108,103.8119567,1.292703,103.810959,0.160498
442,1.293802603,103.8077892,1.29532,103.809759,0.276062
443,1.293814453,103.8031379,1.290909,103.803108,0.321287
444,1.293818152,103.8048866,1.290909,103.803108,0.377702
445,1.293831576,103.8026251,1.290909,103.803108,0.327602
446,1.293845338,103.8087279,1.29532,103.809759,0.199391
447,1.293860989,103.8115839,1.292703,103.810959,0.145712
448,1.293914777,103.8044543,1.290909,103.803108,0.364575
449,1.294021643,103.8082128,1.29532,103.809759,0.224103
450,1.294073335,103.8000265,1.290909,103.803108,0.489937
451,1.294236426,103.8120353,1.292703,103.810959,0.2076
452,1.29429994,103.7997259,1.290909,103.803108,0.531286
453,1.294316074,103.8044662,1.290909,103.803108,0.405929
454,1.294317426,103.8049318,1.290909,103.803108,0.428067
455,1.294382132,103.8055602,1.290909,103.803108,0.471133
456,1.294386975,103.8114265,1.292703,103.810959,0.193337
457,1.294460576,103.810979,1.29532,103.809759,0.165728
458,1.294545264,103.8087511,1.29532,103.809759,0.141142
459,1.294561391,103.8096921,1.29532,103.809759,0.084213
460,1.294620407,103.8092773,1.29532,103.809759,0.094117
461,1.294642864,103.808264,1.29532,103.809759,0.182452
462,1.294799758,103.8046091,1.290909,103.803108,0.461517
463,1.294801401,103.8544675,1.293894,103.85312,0.180435
464,1.294903079,103.8036993,1.290909,103.803108,0.44652
465,1.29499227,103.8117965,1.29532,103.809759,0.229633
466,1.295120862,103.81115,1.29532,103.809759,0.156364
467,1.295340411,103.8125852,1.29532,103.809759,0.314539
468,1.295382633,103.8049624,1.29532,103.809759,0.533864
469,1.295401639,103.8121856,1.29532,103.809759,0.27021
470,1.295463169,103.8117852,1.29532,103.809759,0.226053
471,1.295609547,103.8044729,1.290909,103.803108,0.541504
472,1.295649031,103.8102305,1.29532,103.809759,0.063853
473,1.295687406,103.8048623,1.29532,103.809759,0.546472
474,1.295730427,103.8097599,1.29532,103.809759,0.045383
475,1.29579395,103.8092648,1.29532,103.809759,0.07597
476,1.296191719,103.8045419,1.29532,103.809759,0.588564
477,1.296328449,103.8044471,1.29532,103.809759,0.601593
478,1.296545485,103.8034986,1.290909,103.803108,0.624768
479,1.296567445,103.7983786,1.302038,103.798022,0.606206
480,1.296589236,103.8041754,1.29532,103.809759,0.637057
481,1.296646199,103.8036194,1.290909,103.803108,0.636938
