,private_lat,private_lon,mall_lat,mall_lon,distance
916,1.31242960215498,103.906088719109,1.30522306203042,103.905043928938,0.805301
917,1.31243825333825,103.887341813982,1.31470866320366,103.893508573389,0.730777
918,1.31244454232324,103.884576516653,1.31470866320366,103.893508573389,1.025094
919,1.31245177706174,103.911015132544,1.30522306203042,103.905043928938,1.039478
920,1.31246173086025,103.827302948052,1.30665484543191,103.829588045188,0.690623
921,1.31250268727998,103.880368117228,1.30222177381282,103.876152665088,1.229809
922,1.31251969868081,103.891760188852,1.31470866320366,103.893508573389,0.310558
923,1.31253129900962,103.888139939124,1.31470866320366,103.893508573389,0.644163
924,1.3125313169466,103.89458179066,1.31470866320366,103.893508573389,0.268758
925,1.31253733235708,103.885402784916,1.31470866320366,103.893508573389,0.933501
926,1.31255760997324,103.912955503031,1.30522306203042,103.905043928938,1.19708
927,1.31256481224506,103.897986495436,1.31470866320366,103.893508573389,0.551859
928,1.31256998658763,103.887209225771,1.31470866320366,103.893508573389,0.739869
929,1.3125776569644,103.886492342637,1.31470866320366,103.893508573389,0.815619
930,1.31258795766353,103.921245742582,1.32475054237912,103.92918919889,1.60941
931,1.31259022186903,103.915646212158,1.30522306203042,103.905043928938,1.433826
932,1.31259091846869,103.901995206181,1.30522306203042,103.905043928938,0.882528
933,1.31259777837018,103.884583890504,1.31470866320366,103.893508573389,1.020289
934,1.31262459116981,103.911248716073,1.30522306203042,103.905043928938,1.07082
935,1.31263191926118,103.90763813785,1.30522306203042,103.905043928938,0.868618
936,1.31263398381288,103.894910348642,1.31470866320366,103.893508573389,0.277426
937,1.31263448713718,103.798064584264,1.30681500712523,103.788462732266,1.247387
938,1.31264806496492,103.920531159514,1.32475054237912,103.92918919889,1.649029
939,1.31264875307626,103.900581034415,1.31470866320366,103.893508573389,0.819392
940,1.31265222713663,103.906189486223,1.30522306203042,103.905043928938,0.831313
941,1.31266290803793,103.911509004252,1.30522306203042,103.905043928938,1.09291
942,1.31268459175571,103.885941111431,1.31470866320366,103.893508573389,0.871418
943,1.31269286351102,103.91441930412,1.30522306203042,103.905043928938,1.33075
944,1.31269794714045,103.886776844129,1.31470866320366,103.893508573389,0.781472
945,1.31270184017357,103.859968759019,1.3113827185663,103.856626855768,0.399502
946,1.31270496152836,103.78147806298,1.30681500712523,103.788462732266,1.014103
947,1.31271258775879,103.912125239337,1.30522306203042,103.905043928938,1.143203
948,1.31271291502007,103.848402147578,1.30671098278725,103.85013440636,0.691096
949,1.31271363894631,103.800983401533,1.30681500712523,103.788462732266,1.538529
950,1.31271535895398,103.913784894594,1.30522306203042,103.905043928938,1.277756
951,1.31271777977328,103.895271676171,1.31470866320366,103.893508573389,0.294895
