,hdb_lat,hdb_lon,mrtlrt_lat,mrtlrt_lon,distance
6039,1.376607572,103.748546,1.37861216691834,103.749051503721,0.228685
6040,1.376622658,103.8807113,1.37128117483103,103.892347534172,1.423304
6041,1.376623081,103.7430682,1.38029828610944,103.745291799876,0.475799
6042,1.376626807,103.9445889,1.37295187483845,103.949257638047,0.659606
6043,1.376628245,103.8787989,1.38933878100909,103.885937358519,1.614447
6044,1.376632709,103.8793837,1.37128117483103,103.892347534172,1.559356
6045,1.376635679,103.8797875,1.37128117483103,103.892347534172,1.518003
6046,1.376647194,103.8867716,1.37128117483103,103.892347534172,0.858558
6047,1.376654401,103.9452348,1.37295187483845,103.949257638047,0.606665
6048,1.37665908,103.8815163,1.37128117483103,103.892347534172,1.344087
6049,1.37666667,103.9426484,1.37295187483845,103.949257638047,0.842452
6050,1.376667697,103.9398806,1.37295187483845,103.949257638047,1.121523
6051,1.376673718,103.9019541,1.38403076701516,103.902257550997,0.814206
6052,1.376677064,103.838361,1.37210317322243,103.836790769973,0.535096
6053,1.376684642,103.7368179,1.38029828610944,103.745291799876,1.0242
6054,1.376687626,103.8401595,1.37210317322243,103.836790769973,0.630494
6055,1.37669797,103.8875411,1.37128117483103,103.892347534172,0.803038
6056,1.376702331,103.9347472,1.37295187483845,103.949257638047,1.667233
6057,1.376702901,103.888277,1.37128117483103,103.892347534172,0.751411
6058,1.376705846,103.8824972,1.37128117483103,103.892347534172,1.2496
6059,1.376711053,103.8411682,1.3817576070024,103.844800823243,0.689071
6060,1.376717633,103.8865289,1.37128117483103,103.892347534172,0.883558
6061,1.37672184,103.7481501,1.37861216691834,103.749051503721,0.231848
6062,1.376745749,103.7667076,1.37775464931119,103.766667312264,0.111649
6063,1.376760382,103.9040504,1.38403076701516,103.902257550997,0.828311
6064,1.376762777,103.8781083,1.38933878100909,103.885937358519,1.640994
6065,1.376783171,103.9403143,1.37295187483845,103.949257638047,1.081695
6066,1.376790486,103.9407416,1.37295187483845,103.949257638047,1.038438
6067,1.376793099,103.8371422,1.37210317322243,103.836790769973,0.520061
6068,1.376804203,103.7684637,1.37775464931119,103.766667312264,0.225857
6069,1.376806785,103.842018,1.3817576070024,103.844800823243,0.628965
6070,1.376822522,103.8840827,1.37128117483103,103.892347534172,1.105182
6071,1.376824237,103.9333195,1.37295187483845,103.949257638047,1.82467
6072,1.376825251,103.900641,1.38403076701516,103.902257550997,0.816807
6073,1.376835521,103.7748258,1.37612653786325,103.771279750058,0.402343
6074,1.376846261,103.7473768,1.37861216691834,103.749051503721,0.269932
6075,1.376847726,103.741509,1.38029828610944,103.745291799876,0.568155
6076,1.37685097,103.7651237,1.37775464931119,103.766667312264,0.198733
6077,1.376851785,103.943719,1.37295187483845,103.949257638047,0.752255
6078,1.376904181,103.8362181,1.37210317322243,103.836790769973,0.534683
6079,1.376914111,103.7358575,1.38029828610944,103.745291799876,1.114612
6080,1.37691702,103.7430471,1.38029828610944,103.745291799876,0.449658
6081,1.376932057,103.885697,1.37128117483103,103.892347534172,0.968614
6082,1.376937221,103.742296,1.38029828610944,103.745291799876,0.499275
6083,1.376951718,103.8917486,1.37128117483103,103.892347534172,0.630553
6084,1.376955021,103.9359424,1.37295187483845,103.949257638047,1.546523
6085,1.376966938,103.8792235,1.38933878100909,103.885937358519,1.558758
6086,1.376972117,103.8888641,1.37128117483103,103.892347534172,0.739101
6087,1.376973982,103.7392932,1.38029828610944,103.745291799876,0.762081
6088,1.376974341,103.8959986,1.38277158353267,103.893092468701,0.717995
6089,1.376987944,103.9448462,1.37295187483845,103.949257638047,0.663471
6090,1.376999358,103.7711709,1.37612653786325,103.771279750058,0.097269
6091,1.37704616,103.7668835,1.37775464931119,103.766667312264,0.081952
6092,1.377052361,103.9429287,1.37295187483845,103.949257638047,0.837655
6093,1.377054602,103.7694441,1.37612653786325,103.771279750058,0.228612
6094,1.3770595,103.7389814,1.38029828610944,103.745291799876,0.788313
6095,1.377065676,103.7419095,1.38029828610944,103.745291799876,0.519086
6096,1.377081621,103.7528704,1.37665929343111,103.753699631572,0.103426
6097,1.377082841,103.7543944,1.37665929343111,103.753699631572,0.090397
6098,1.377087746,103.7487681,1.37861216691834,103.749051503721,0.171488
6099,1.377093166,103.8778672,1.38933878100909,103.885937358519,1.624828
6100,1.377102517,103.8784827,1.38933878100909,103.885937358519,1.587112
6101,1.377118235,103.7375586,1.38029828610944,103.745291799876,0.929674
6102,1.377129628,103.7661712,1.37775464931119,103.766667312264,0.088457
6103,1.377130782,103.753556,1.37665929343111,103.753699631572,0.05453
6104,1.377141549,103.7409433,1.38029828610944,103.745291799876,0.596684
6105,1.377148327,103.7740238,1.37612653786325,103.771279750058,0.32561
6106,1.377153628,103.9344804,1.37295187483845,103.949257638047,1.708895
6107,1.377154888,103.8904792,1.37128117483103,103.892347534172,0.681955
6108,1.377156192,103.774823,1.38001549415384,103.772661218987,0.397291
6109,1.37715825,103.8775236,1.38933878100909,103.885937358519,1.640358
6110,1.377159675,103.87968,1.38933878100909,103.885937358519,1.516092
6111,1.377171374,103.895401,1.38277158353267,103.893092468701,0.670421
6112,1.37717209,103.7686168,1.37775464931119,103.766667312264,0.226315
6113,1.377174172,103.8894744,1.37128117483103,103.892347534172,0.725839
6114,1.37717717,103.9335798,1.37295187483845,103.949257638047,1.806222
6115,1.377178641,103.7354542,1.38029828610944,103.745291799876,1.147861
6116,1.377189781,103.9340798,1.37295187483845,103.949257638047,1.752903
6117,1.377200478,103.7698528,1.37612653786325,103.771279750058,0.198292
6118,1.377204824,103.8932882,1.38277158353267,103.893092468701,0.615929
6119,1.377206233,103.770507,1.37612653786325,103.771279750058,0.147136
6120,1.377209778,103.8938456,1.38277158353267,103.893092468701,0.620681
6121,1.377218862,103.8802818,1.38933878100909,103.885937358519,1.480595
6122,1.377240892,103.7731654,1.37612653786325,103.771279750058,0.243351
6123,1.377258748,103.7482919,1.37861216691834,103.749051503721,0.171879
6124,1.37727908,103.738418,1.38029828610944,103.745291799876,0.834644
