,private_lat,private_lon,park_lat,park_lon,distance
2742,1.36316552671281,103.874166399286,1.365945,103.877541,0.485281
2743,1.36318967673482,103.82862760615,1.362022,103.828415,0.131266
2744,1.36320778338866,103.866163508913,1.360508,103.866043,0.298829
2745,1.36325572121571,103.968281059947,1.363468,103.9664,0.210652
2746,1.36325991002243,103.974028841416,1.362876,103.972115,0.217177
2747,1.36326216481233,103.970930451133,1.362876,103.972115,0.138569
2748,1.36333950316193,103.9712725612,1.362876,103.972115,0.106848
2749,1.36337539329938,103.874531123321,1.365945,103.877541,0.439241
2750,1.36343837580224,103.973377470885,1.362876,103.972115,0.153645
2751,1.36347517494587,103.871078447153,1.360508,103.866043,0.649368
2752,1.3634971747619,103.871856779114,1.365945,103.877541,0.68806
2753,1.36351876042906,103.888020177163,1.367786,103.890628,0.553958
2754,1.36355650607885,103.883935704039,1.364073,103.881278,0.301234
2755,1.36357380310723,103.886627357919,1.360893,103.882131,0.581603
2756,1.36357531704991,103.873271777437,1.365945,103.877541,0.542579
2757,1.36358352849535,103.76526340091,1.360396,103.760935,0.596878
2758,1.36362256925727,103.885979254519,1.360893,103.882131,0.523935
2759,1.36364218182276,103.870109423163,1.360508,103.866043,0.570002
2760,1.36367008319531,103.974187410498,1.362876,103.972115,0.246784
2761,1.36367883703223,103.87312440467,1.365945,103.877541,0.551704
2762,1.36372612100017,103.859934962633,1.363427,103.859721,0.040755
2763,1.3637400543686,103.877208941523,1.365945,103.877541,0.246596
2764,1.3637561687138,103.973103365171,1.362876,103.972115,0.146869
2765,1.36375630415817,103.828705816532,1.362022,103.828415,0.194482
2766,1.3637671441634,103.895314741866,1.367786,103.890628,0.685217
2767,1.36386073013807,103.885680380515,1.364073,103.881278,0.490495
2768,1.36391439589258,103.868381069491,1.360508,103.866043,0.457797
2769,1.36392546669843,103.768843764834,1.367624,103.768831,0.408967
2770,1.36394627580012,103.974224410075,1.362876,103.972115,0.262896
2771,1.36396358971437,103.880587133601,1.364073,103.881278,0.077831
2772,1.36398238023592,103.874333937332,1.365945,103.877541,0.417707
2773,1.36398882755656,103.832454528024,1.362126,103.833558,0.239811
2774,1.36403762982402,103.867627642613,1.360508,103.866043,0.428282
2775,1.3640438213898,103.86677694992,1.360508,103.866043,0.399414
2776,1.36404764176697,103.828519797654,1.362022,103.828415,0.224289
2777,1.36404978273602,103.864106645031,1.360384,103.865667,0.440973
2778,1.36415974406718,103.874917770574,1.365945,103.877541,0.352412
2779,1.36424937979676,103.860140049667,1.363427,103.859721,0.102196
2780,1.36428839800371,103.872229320572,1.365945,103.877541,0.618858
2781,1.36446029733043,103.86540061509,1.360508,103.866043,0.442834
2782,1.36451247971315,103.866016088958,1.360508,103.866043,0.442805
2783,1.364544415936,103.885943416647,1.364073,103.881278,0.521816
2784,1.36455147440742,103.973519381948,1.362876,103.972115,0.242384
2785,1.36460252305403,103.874054911243,1.365945,103.877541,0.41539
2786,1.36464928932987,103.828663259158,1.362022,103.828415,0.291823
2787,1.36470196051695,103.765594140044,1.367624,103.768831,0.483898
2788,1.3647420268583,103.974576148321,1.362876,103.972115,0.34292
2789,1.36474786641693,103.971185706967,1.362876,103.972115,0.23138
2790,1.36478070542672,103.860325429861,1.363427,103.859721,0.164105
2791,1.36478651146586,103.764763618001,1.367624,103.768831,0.550759
2792,1.36502586452583,103.8635592016,1.363427,103.859721,0.462288
