,private_lat,private_lon,supermarket_lat,supermarket_lon,distance
1942,1.32934164058557,103.794470107581,1.330817,103.795692,0.212381
1943,1.32935869588678,103.948060621892,1.331427,103.948257,0.229744
1944,1.32943069562467,103.867357251861,1.332536,103.867037,0.345213
1945,1.32953390607024,103.795231715299,1.330817,103.795692,0.150842
1946,1.32953546266645,103.869674780165,1.332536,103.867037,0.443009
1947,1.32954518052961,103.943727111697,1.331776,103.946201,0.369659
1948,1.32955881720957,103.94758626558,1.331427,103.948257,0.219647
1949,1.32956092364586,103.794559353704,1.330817,103.795692,0.187562
1950,1.32957554370307,103.870044203039,1.332536,103.867037,0.468149
1951,1.32958044212107,103.868188327271,1.332536,103.867037,0.351031
1952,1.32960371511812,103.809648165022,1.331665,103.807034,0.369581
1953,1.32964120130972,103.791995909717,1.330817,103.795692,0.431395
1954,1.32964410279631,103.869233112933,1.332536,103.867037,0.402476
1955,1.32966701728451,103.948255182748,1.331427,103.948257,0.19461
1956,1.32971256461087,103.796996065203,1.330817,103.795692,0.189674
1957,1.32974206632152,103.945670424231,1.331776,103.946201,0.232524
1958,1.32982544693334,103.799469913283,1.330817,103.795692,0.434503
1959,1.32987209553022,103.908123975446,1.329872,103.90193,0.689326
1960,1.32990047852835,103.777363979785,1.338657,103.77856,0.977357
1961,1.32990557515187,103.795822461899,1.330817,103.795692,0.101821
1962,1.3299309852802,103.874182431008,1.331771,103.879295,0.604259
1963,1.32995304307557,103.870345790419,1.332536,103.867037,0.466014
1964,1.32998564776679,103.866875430246,1.332536,103.867037,0.282578
1965,1.32999513668172,103.811623198198,1.331665,103.807034,0.543083
1966,1.33002517241603,103.809824635314,1.331665,103.807034,0.359627
1967,1.33003597946809,103.868352136654,1.332536,103.867037,0.312794
1968,1.33008462888311,103.794789674609,1.330817,103.795692,0.129004
1969,1.33011272238115,103.809574696541,1.331665,103.807034,0.330773
1970,1.33012670355272,103.867597994875,1.332536,103.867037,0.273625
1971,1.33013262911561,103.908284993545,1.332051,103.914145,0.685789
1972,1.33020048669707,103.873256238791,1.331771,103.879295,0.694126
1973,1.33023388289206,103.791439304532,1.330817,103.795692,0.477653
1974,1.33023533087599,103.810317782491,1.331665,103.807034,0.398178
1975,1.33024915863509,103.86735251711,1.332536,103.867037,0.255294
1976,1.33029106709253,103.944660627556,1.331776,103.946201,0.237377
1977,1.33031089587442,103.944034472519,1.331776,103.946201,0.290483
1978,1.33035357572255,103.789982304297,1.330817,103.795692,0.637493
1979,1.33035700886449,103.873769390345,1.331771,103.879295,0.634508
1980,1.33040458254512,103.867093216382,1.332536,103.867037,0.235764
1981,1.33045114819522,103.871577099906,1.332536,103.867037,0.555373
1982,1.33048227773489,103.880112568069,1.331771,103.879295,0.169071
1983,1.33049374673132,103.866847859959,1.332536,103.867037,0.226801
1984,1.33049714674003,103.888409268781,1.329181,103.888248,0.146635
1985,1.33050893129238,103.843673071862,1.326965,103.843674,0.39187
1986,1.33057674595723,103.793784105231,1.330817,103.795692,0.213984
1987,1.33058136956768,103.869367354703,1.332536,103.867037,0.337599
1988,1.33062838645759,103.807054969859,1.331491,103.806809,0.099234
1989,1.33067325977266,103.867454592316,1.332536,103.867037,0.21115
1990,1.33075680697436,103.867230643479,1.332536,103.867037,0.197911
1991,1.33081037411595,103.867065998586,1.332536,103.867037,0.190838
1992,1.33081606603017,103.94246560209,1.331776,103.946201,0.429048
1993,1.33085877715967,103.874957436624,1.331771,103.879295,0.493152
1994,1.3308836153793,103.950617661684,1.331427,103.948257,0.2695
1995,1.3308900874542,103.86689665078,1.332536,103.867037,0.182666
1996,1.33107026057432,103.874948502808,1.333123,103.878842,0.489157
1997,1.33109763296297,103.79210237964,1.330817,103.795692,0.400691
1998,1.33111089728569,103.944250117455,1.331776,103.946201,0.229231
1999,1.33119578980722,103.803087293164,1.331832,103.806492,0.385384
2000,1.33121068557161,103.94517845268,1.331776,103.946201,0.129837
2001,1.33122642011538,103.875260795285,1.333123,103.878842,0.450359
2002,1.33126770998936,103.840604012189,1.326965,103.843674,0.585738
2003,1.3312830752463,103.792202905508,1.330817,103.795692,0.391705
2004,1.33128533163241,103.942874670779,1.331776,103.946201,0.374141
2005,1.33128932927586,103.790309232909,1.330817,103.795692,0.601319
2006,1.33131862995551,103.798668872738,1.330817,103.795692,0.335906
2007,1.33143049540259,103.79500253329,1.330817,103.795692,0.102418
2008,1.33146282143768,103.874606559017,1.333123,103.878842,0.505846
2009,1.33150495935297,103.808711699962,1.331665,103.807034,0.187547
2010,1.33161136384317,103.807217945824,1.331665,103.807034,0.021313
2011,1.33161839267294,103.794252400987,1.330817,103.795692,0.183086
2012,1.33172521206895,103.79299075159,1.330817,103.795692,0.316951
2013,1.3317758150305,103.946201241591,1.331776,103.946201,3.4e-05
2014,1.33188959185827,103.948332182832,1.331427,103.948257,0.051831
2015,1.33190003109586,103.870324072607,1.332536,103.867037,0.372515
2016,1.33198053695709,103.807394812379,1.331665,103.807034,0.053195
2017,1.33202729656296,103.868659488195,1.332536,103.867037,0.189125
2018,1.33203729312554,103.79256986406,1.330817,103.795692,0.372742
2019,1.33207009240031,103.873862479075,1.333123,103.878842,0.566267
2020,1.33210494519976,103.942079542636,1.332335,103.938051,0.449056
2021,1.33213272918684,103.792895471622,1.330817,103.795692,0.343551
2022,1.33215538990119,103.723817615498,1.332059,103.722453,0.152241
2023,1.33218417103132,103.944427108459,1.331776,103.946201,0.202509
2024,1.33219911018006,103.807495728835,1.331665,103.807034,0.078285
2025,1.33220339212294,103.79262483806,1.330817,103.795692,0.374187
